Date,Expense Type,Expense area,Supplier,Transaction,Amount
30/11/2020,C&M-APMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34519763,"162,881.09"
30/11/2020,C&M-GMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",LONDONWIDE LMCS,34608435,"66,819.50"
30/11/2020,C&M-GMS PCN DES Soc Prescribing,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM HEALTH COLLABORATIVE LTD,34608445,"44,082.09"
30/11/2020,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM HEALTH COLLABORATIVE LTD,34608443,"98,152.32"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"1,372.19"
30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"5,392.50"
30/11/2020,ME-PMS GP Pension EEs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"5,437.50"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"5,454.96"
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"6,782.75"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"11,220.64"
30/11/2020,ME - PMS GP Prior Year ERs,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"32,103.24"
30/11/2020,ME-PMS GP Prior Year EEs,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"32,391.28"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34513684,"74,467.80"
30/11/2020,C&M-GMS PCO Other,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,329
30/11/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,694.7
30/11/2020,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,"1,554.12"
30/11/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,"2,815.35"
30/11/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,"3,274.29"
30/11/2020,C&M-GMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,"3,475.00"
30/11/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34660882,"37,793.42"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,701.69
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,826.77
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,"1,773.33"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,"2,515.87"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,"5,737.82"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34513688,"36,908.28"
30/11/2020,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,83.27
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"1,466.59"
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"1,515.36"
30/11/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"3,838.99"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"4,997.06"
30/11/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"11,269.38"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"11,992.52"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",ROYAL DOCKS MEDICAL PRACTICE,34513694,"80,421.16"
30/11/2020,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,184.8
30/11/2020,C&M-PMS PCN DES Clin Pharmacist,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"1,419.79"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"1,603.23"
30/11/2020,C&M-PMS PCN DES Soc Prescribing,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"1,669.75"
30/11/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"2,109.27"
30/11/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"5,991.67"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"7,631.83"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"13,213.77"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",SANGAM GP SURGERY,34513691,"86,763.41"
30/11/2020,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,78.75
30/11/2020,C&M-PMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,97.06
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"1,997.09"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"2,007.63"
30/11/2020,C&M-PMS DES Minor Surgery,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"2,437.08"
30/11/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"3,492.24"
30/11/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"4,429.20"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"8,957.91"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"16,416.74"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",SHREWSBURY ROAD SURGERY,34513698,"107,717.63"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",ST BARTHOLOMEWS SURGERY,34513700,"1,437.59"
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",ST BARTHOLOMEWS SURGERY,34513700,"1,775.10"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",ST BARTHOLOMEWS SURGERY,34513700,"5,783.61"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",ST BARTHOLOMEWS SURGERY,34513700,"11,755.43"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",ST BARTHOLOMEWS SURGERY,34513700,"77,672.13"
30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34701986,"-33,239.64"
30/11/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",ST LUKES HEALTH CENTRE,34660875,858.46
30/11/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",ST LUKES HEALTH CENTRE,34660875,"2,352.88"
30/11/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",ST LUKES HEALTH CENTRE,34660875,"4,046.11"
30/11/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",ST LUKES HEALTH CENTRE,34660875,"43,197.74"
30/11/2020,C&M- PCN DES CARE HOME PREMIUM,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,172.5
30/11/2020,C&M-PMS DES Minor Surgery,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,264.12
30/11/2020,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"2,994.43"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"3,032.97"
30/11/2020,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"6,013.75"
30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,STAR LANE MEDICAL CENTRE,34513706,"6,221.13"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"10,597.68"
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"17,441.67"
30/11/2020,C&M-PMS PCO Locum Adop/Pat/Mat,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"21,815.00"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"24,801.14"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",STAR LANE MEDICAL CENTRE,34513706,"163,690.88"
30/11/2020,C&M- PCN DES CARE HOME PREMIUM,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,322.5
30/11/2020,C&M-PCN DES PHARMACY TECHNICIANS,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,490.05
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"1,006.01"
30/11/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"1,020.00"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"1,021.79"
30/11/2020,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"2,303.84"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"3,439.77"
30/11/2020,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"4,626.83"
30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,STRATFORD HEALTH CENTRE,34513703,"4,786.38"
30/11/2020,C&M-PMS PCN DES Soc Prescribing,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"5,465.58"
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"7,450.00"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"8,355.38"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",STRATFORD HEALTH CENTRE,34513703,"55,340.92"
30/11/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"2,218.67"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"2,483.81"
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"3,130.93"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"9,098.00"
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"14,491.67"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"20,310.58"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",TOLLGATE MEDICAL CENTRE,34513710,"135,231.08"
30/11/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"1,107.18"
30/11/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"1,455.89"
30/11/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"4,868.35"
30/11/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"6,145.83"
30/11/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"9,053.59"
30/11/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",UPTON LANE MEDICAL CENTRE,34513714,"60,202.77"
