Department Family,Entity,Date Paid,Expense Type,Expenses Area,Supplier Name,Transaction Reference,Amount
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed Specialist Recruitment Ltd,4353446,"441,185.28"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Agency Senior Manager,Human Resources,Reed Specialist Recruitment Ltd,4353446,"47,588.80"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Computer Hardware Purch,Information & Comms Technology,Optimus It Infra Ltd,4323281,"43,095.62"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Computer Software/License,Information & Comms Technology,Varian Medical Systems Uk Ltd,4352122,"52,305.60"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Contr Other External,Div Of Women & Clin Support,Alliance Medical Radiopharmacy Limited,4342276,"72,000.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,4347703,"36,598.24"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,4347704,"37,124.38"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,4347705,"36,819.22"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Deanway Builders,4348795,"254,034.55"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,4352941,"202,246.44"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,4352944,"86,000.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,4352945,"142,094.70"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Supply Chain Coordination Ltd (Sccl) ( 905),4353458,"33,522.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,4348215,"19,065,347.85"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Items Pending Investigation,Ichnt Balance Sheet,St George'S University Hospitals Nhs Ft,4343582,"34,775.05"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,4352571,"56,130.24"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,35896,"42,108.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,35925,"42,108.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Med & Surg Maint Contract,"Div Of Surg, Cardiov & Cancer",Karl Storz Endoscopy (Uk) Ltd,4347717,"57,062.40"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),35580,"71,168.15"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),35581,"133,683.53"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Postage & Carriage,Estates Directorate,Francotyp-Postalia Uk Limited T/A Teleset,4353756,"28,000.00"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Rent,Estates Directorate,Metropolitan Thames Valley,4348226,"41,310.20"
Department of Health,Imperial College Healthcare NHS Trust,18/03/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4316979,"112,869.25"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,18429,"150,084.17"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,19461,"40,286.63"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,19465,"55,095.37"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,21000,"173,412.23"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,22055,"175,410.85"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,23090,"113,272.10"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,26943,"326,664.85"
Department of Health,Imperial College Healthcare NHS Trust,22/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,28473,"139,285.01"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,4357189,"140,850.75"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Bldg/Eng Equip Maint/Rep,Pandemic Planning,Cbre Managed Services Ltd,4357189,"123,038.05"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Car Salary Sacrifice,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4340720,"142,089.34"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Car Salary Sacrifice,Ichnt Balance Sheet,Tuskerdirect Ltd,4328463,"71,041.48"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Car Salary Sacrifice,Ichnt Balance Sheet,Tuskerdirect Ltd,4344444,"68,120.40"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,4318564,"1,422,694.12"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,4329304,"1,471,865.78"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,4329322,"1,842,233.47"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,4334095,"949,661.89"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,16547,"209,307.48"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,18428,"30,727.63"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,21720,"141,239.12"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,21721,"163,273.82"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,25231,"142,652.62"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,26053,"347,074.26"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,33425,"164,261.39"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Chelsea And  Westminster Hospital Nhs Ft,35816,"352,315.50"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Chelsea And  Westminster Hospital Nhs Ft,35817,"218,481.93"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Clinical Managed Service Contr,Pathology,Chelsea And  Westminster Hospital Nhs Ft,35818,"115,858.65"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Hardware Purch,Information & Comms Technology,Optimus It Infra Ltd,4345317,"61,273.20"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Hardware Purch,Information & Comms Technology,Optimus It Infra Ltd,4345322,"200,677.77"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Maintenance,Information & Comms Technology,Cerner Ltd,4299720,"53,745.12"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Maintenance,Information & Comms Technology,Cerner Ltd,4345416,"53,745.12"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Maintenance,Information & Comms Technology,Cerner Ltd,4345444,"40,308.84"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Software/License,Information & Comms Technology,Cerner Ltd,4345411,"288,402.32"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Computer Software/License,Information & Comms Technology,The Phoenix Partnership(Leed) Ltd,4354146,"39,873.95"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,4356105,"838,810.33"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,4356117,"1,310,755.55"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,4357189,"449,092.64"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Infratech Hardware Limited,4355891,"32,026.80"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Patients Know Best Limited,4356042,"1,200,000.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Savills (Uk) Limited,4347247,"58,500.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,4347599,"26,377.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,4347601,"30,127.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4336473,"291,933.26"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4336474,"311,185.59"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4336475,"325,068.54"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352696,"350,835.51"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352700,"30,669.06"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352702,"359,121.62"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352707,"39,422.26"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352710,"91,119.29"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352712,"336,521.09"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,4352715,"228,603.99"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,4355844,"160,597.78"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Ic Pay Recharge In: Med,Private Patients Directorate,Imperial College London,4339133,"45,723.69"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Ic Pay Recharge In: Med,Rd Medical Directorate,Imperial College London,4266666,"35,091.99"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Chelsea And  Westminster Hospital Nhs Ft,4336759,"36,000.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Chelsea And  Westminster Hospital Nhs Ft,4350292,"36,000.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Jac - Stock,Balance Sheet St Marys,Biotest (Uk) Ltd,4354695,"31,200.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Jac - Stock,Balance Sheet St Marys,Biotest (Uk) Ltd,4354696,"30,810.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Lease Charges,Information & Comms Technology,Xerox (Uk) Ltd,4348962,"44,118.77"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,4355088,"50,209.78"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Med & Surg Equip General,Div Of Med & Integrated Care,Philips Healthcare,4351815,"31,579.28"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,National Qc & Accred Fees,Medical Director Summary,United Kingdom Accreditation Service Ltd,4353934,"40,468.50"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,4352120,"840,402.00"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Other Research Exp - Pay,Rd Medical Directorate,Imperial College London,4298537,"27,926.16"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Other Research Exp - Pay,Rd Medical Directorate,Imperial College London,4354365,"28,761.58"
Department of Health,Imperial College Healthcare NHS Trust,23/03/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4340719,"144,093.24"
Department of Health,Imperial College Healthcare NHS Trust,24/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,27662,"219,205.60"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed Specialist Recruitment Ltd,4358085,"50,557.74"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed Specialist Recruitment Ltd,4358085,"429,162.82"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,4358416,"64,307.29"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,34379,"239,446.46"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,34964,"58,665.48"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,4358416,"922,935.96"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,4352297,"97,452.00"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Optimus It Infra Ltd,4345316,"53,982.00"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Venture 1 Consulting Ltd,4350567,"74,992.50"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Siemens Healthcare Ltd,4344322,"936,771.60"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Siemens Healthcare Ltd,4344326,"878,817.60"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Ext Contr Logistics,Pandemic Planning,Eleanor Hospital Logistics Ltd,4355842,"61,662.02"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Ext Contr Logistics,Pandemic Planning,Eleanor Hospital Logistics Ltd,4355845,"73,991.16"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,4357957,"38,661.17"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Alloga Uk Ltd,4357073,"203,400.00"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,4357102,"43,260.00"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,4357103,"27,090.00"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,4355377,"76,377.60"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,4355484,"79,500.44"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,4357141,"277,672.99"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,4357142,"61,540.68"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Intuitive Surgical Ltd,4354247,"52,506.79"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Med & Surg Maint Contract,Central Costs,Omnicell Limited,4351725,"47,212.80"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Other Research Exp - Pay,Rd Medical Directorate,Imperial College London,4353227,"314,405.94"
Department of Health,Imperial College Healthcare NHS Trust,25/03/2021,Staff Uniforms & Clothing,Pandemic Planning,Meltemi Company Clothing Ltd,4357311,"46,837.20"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,34959,"82,901.89"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Computer Software/License,Information & Comms Technology,Ukcloud Ltd,4358370,"61,426.97"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Computer Software/License,Rd Medical Directorate,Improvewell Ltd,4359119,"57,600.00"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Consultancy Fees,"Div Of Surg, Cardiov & Cancer",Acumentice Limited,4338224,"142,191.00"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Consultancy Fees,"Div Of Surg, Cardiov & Cancer",Acumentice Limited,4343847,"127,245.00"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Williams Building Company (22) Limited,4359104,"51,990.00"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Varian Medical Systems Uk Ltd,4344021,"117,990.00"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Hospitality,Estates Directorate,Compass Group Uk & Ireland,4351416,"31,898.40"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Medtronic Ltd,4318497,"61,690.80"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Medtronic Ltd,4318499,"61,690.80"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Medtronic Ltd,4318509,"61,690.80"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Items Pending Investigation,Ichnt Balance Sheet,Medtronic Ltd,4318510,"106,231.57"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Med & Surg Equip General,Div Of Women & Clin Support,Lloyds Retail Chemists Ltd,4336115,"3,018,062.62"
Department of Health,Imperial College Healthcare NHS Trust,29/03/2021,Sewerage,Estates Directorate,Castle Water Ltd,4358313,"73,286.97"
Department of Health,Imperial College Healthcare NHS Trust,30/03/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Supply Chain Coordination Ltd (Sccl) ( 905),4359074,"145,468.74"
