Department Family,Entity,Date Paid,Expense Type,Expenses Area,Supplier Name,Transaction Reference,Amount
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,4204760,55110
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,4208535,33198
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,4208548,39270
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Ic Pay Recharge In: Med,Pathology,Imperial College London,30171,36101.76
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,4206527,18490112.35
Department of Health,Imperial College Healthcare NHS Trust,18/06/2020,Other Gen Supplies & Srv,Pandemic Planning,Specialist Door Solutions Ltd,4209182,64950
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Consultancy Fees,"Div Of Surg, Cardiov & Cancer",Acumentice Limited,4211143,140577
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Consultancy Fees,Estates Directorate,Knight Security Limited,4205367,48594.6
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,4209484,242299.2
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Dist Award - Local Cea,Div Of Med & Integrated Care,Imperial College London,4209923,33746.4
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Dist Award - Nat Cea,Div Of Med & Integrated Care,Imperial College London,4209923,95374.53
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Dist Award - Nat Cea,"Div Of Surg, Cardiov & Cancer",Imperial College London,4209923,74581.8
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Dist Award - Nat Cea,Div Of Women & Clin Support,Imperial College London,4209923,36764.09
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,4209316,30125
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ext Contract - Patient Travel,Pandemic Planning,Falck Uk Ambulance Service Limited,4207489,81917.33
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,4209206,31762.5
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Library Expenditure,Medical Director Summary,Imperial College London,4197649,100178.39
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Pay Recharge In: Med,Div Of Med & Integrated Care,Imperial College London,4209923,151896.45
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,4209923,378243.53
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,4209923,78484.15
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,4209924,41145.88
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Ic Pay Recharge In: Med,Rd Medical Directorate,Imperial College London,4209923,39202.76
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Items Pending Investigation,Ichnt Balance Sheet,6 Point 6 Ltd,4164555,38910
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Alloga Uk Ltd,4210942,41359.5
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Clinigen Healthcare Limited,4210280,81984
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,4210179,33706.56
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,4210180,71884.8
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,4210555,135624
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,4210952,33393.12
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Other Gen Supplies & Srv,Pandemic Planning,Specialist Door Solutions Ltd,4210345,32475
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Other Miscellaneous,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,4199664,41125.43
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,4209445,1502656
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Other Transport Costs,Estates Directorate,Falck Uk Ambulance Service Limited,4200716,1445875.07
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Patients Appl: Purchase,"Div Of Surg, Cardiov & Cancer",Blatchford Limited,4202932,48084.09
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,4211202,452524.25
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Rent,Estates Directorate,London Borough Of Hammersmith/Fulham,4165351,105709.2
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Rent,Estates Directorate,London Borough Of Hammersmith/Fulham,4199069,105709.2
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,4166741,560241
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,4167615,186389
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,4167616,430038
Department of Health,Imperial College Healthcare NHS Trust,23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,West London  Nhs Trust,4175632,956374
Department of Health,Imperial College Healthcare NHS Trust,24/06/2020,Cnst Contributions,Other Hq Departments,Nhs Litigation Authority,4212233,3580621.9
Department of Health,Imperial College Healthcare NHS Trust,24/06/2020,Insurance Costs,Office Of Chief Executive,Nhs Litigation Authority,4212233,52184.3
Department of Health,Imperial College Healthcare NHS Trust,24/06/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,4212243,199500
Department of Health,Imperial College Healthcare NHS Trust,24/06/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,4212244,212800
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,4211254,171285.12
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Jac - Stock,Balance Sheet St Marys,Alexion Pharma Uk Ltd,4208683,30240
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,4208560,44049.6
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,4208562,34086
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,4209641,93283.08
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,4209643,148704
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,30311,34452
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,3927034,49587.48
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,3960966,32752.44
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,3960969,34084.7
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,4066017,54488.16
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,4077211,42823.78
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,4120326,36325.44
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Other Research Exp - Pay,Rd Medicine Division,Imperial College London,4211180,45534.54
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Other Research Exp - Pay,Rd Medicine Division,Imperial College London,4211181,47536.9
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4199450,68534.32
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4207762,77632.35
Department of Health,Imperial College Healthcare NHS Trust,25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),4207763,68501.08
Department of Health,Imperial College Healthcare NHS Trust,26/06/2020,Computer Software/License,Medical Director Summary,Uptodate Inc,4214078,106679.15
Department of Health,Imperial College Healthcare NHS Trust,26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,4213848,27756.09
Department of Health,Imperial College Healthcare NHS Trust,26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,4213849,25000
Department of Health,Imperial College Healthcare NHS Trust,26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,4213850,27000
Department of Health,Imperial College Healthcare NHS Trust,26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,4213851,28386.19
