date,expensetype,expensearea,supplier,amount,file,negative
18/06/2020,Equip Maint Contracts,Estates Directorate,Cbre Managed Services Ltd,59814.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,67716.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,50688.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,69960.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,55110.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,33198.0,IMPC 03 - June.csv,1
18/06/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,39270.0,IMPC 03 - June.csv,1
18/06/2020,Ic Pay Recharge In: Med,Pathology,Imperial College London,36101.0,IMPC 03 - June.csv,1
18/06/2020,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,18490112.0,IMPC 03 - June.csv,1
18/06/2020,Other Gen Supplies & Srv,Pandemic Planning,Specialist Door Solutions Ltd,64950.0,IMPC 03 - June.csv,1
23/06/2020,Consultancy Fees,"Div Of Surg, Cardiov & Cancer",Acumentice Limited,140577.0,IMPC 03 - June.csv,1
23/06/2020,Consultancy Fees,Estates Directorate,Knight Security Limited,48594.0,IMPC 03 - June.csv,1
23/06/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,242299.0,IMPC 03 - June.csv,1
23/06/2020,Dist Award - Local Cea,Div Of Med & Integrated Care,Imperial College London,33746.0,IMPC 03 - June.csv,1
23/06/2020,Dist Award - Nat Cea,Div Of Med & Integrated Care,Imperial College London,95374.0,IMPC 03 - June.csv,1
23/06/2020,Dist Award - Nat Cea,"Div Of Surg, Cardiov & Cancer",Imperial College London,74581.0,IMPC 03 - June.csv,1
23/06/2020,Dist Award - Nat Cea,Div Of Women & Clin Support,Imperial College London,36764.0,IMPC 03 - June.csv,1
23/06/2020,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,30125.0,IMPC 03 - June.csv,1
23/06/2020,Ext Contract - Patient Travel,Pandemic Planning,Falck Uk Ambulance Service Limited,81917.0,IMPC 03 - June.csv,1
23/06/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,31762.0,IMPC 03 - June.csv,1
23/06/2020,Ic Library Expenditure,Medical Director Summary,Imperial College London,100178.0,IMPC 03 - June.csv,1
23/06/2020,Ic Pay Recharge In: Med,Div Of Med & Integrated Care,Imperial College London,151896.0,IMPC 03 - June.csv,1
23/06/2020,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,378243.0,IMPC 03 - June.csv,1
23/06/2020,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,78484.0,IMPC 03 - June.csv,1
23/06/2020,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,41145.0,IMPC 03 - June.csv,1
23/06/2020,Ic Pay Recharge In: Med,Rd Medical Directorate,Imperial College London,39202.0,IMPC 03 - June.csv,1
23/06/2020,Items Pending Investigation,Ichnt Balance Sheet,6 Point 6 Ltd,38910.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Alloga Uk Ltd,41359.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Clinigen Healthcare Limited,81984.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,33706.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,71884.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,135624.0,IMPC 03 - June.csv,1
23/06/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,33393.0,IMPC 03 - June.csv,1
23/06/2020,Other Gen Supplies & Srv,Pandemic Planning,Specialist Door Solutions Ltd,32475.0,IMPC 03 - June.csv,1
23/06/2020,Other Miscellaneous,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,41125.0,IMPC 03 - June.csv,1
23/06/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,1502656.0,IMPC 03 - June.csv,1
23/06/2020,Other Transport Costs,Estates Directorate,Falck Uk Ambulance Service Limited,1445875.0,IMPC 03 - June.csv,1
23/06/2020,Patients Appl: Purchase,"Div Of Surg, Cardiov & Cancer",Blatchford Limited,48084.0,IMPC 03 - June.csv,1
23/06/2020,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,452524.0,IMPC 03 - June.csv,1
23/06/2020,Rent,Estates Directorate,London Borough Of Hammersmith/Fulham,105709.0,IMPC 03 - June.csv,1
23/06/2020,Rent,Estates Directorate,London Borough Of Hammersmith/Fulham,105709.0,IMPC 03 - June.csv,1
23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,560241.0,IMPC 03 - June.csv,1
23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,186389.0,IMPC 03 - June.csv,1
23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,London North West Univ Healthcare Nhs Trust,430038.0,IMPC 03 - June.csv,1
23/06/2020,Services Received - Nhsts,Div Of Med & Integrated Care,West London  Nhs Trust,956374.0,IMPC 03 - June.csv,1
24/06/2020,Cnst Contributions,Other Hq Departments,Nhs Litigation Authority,3580621.0,IMPC 03 - June.csv,1
24/06/2020,Insurance Costs,Office Of Chief Executive,Nhs Litigation Authority,52184.0,IMPC 03 - June.csv,1
24/06/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,199500.0,IMPC 03 - June.csv,1
24/06/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,212800.0,IMPC 03 - June.csv,1
25/06/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Cdw Ltd,171285.0,IMPC 03 - June.csv,1
25/06/2020,Jac - Stock,Balance Sheet St Marys,Alexion Pharma Uk Ltd,30240.0,IMPC 03 - June.csv,1
25/06/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,44049.0,IMPC 03 - June.csv,1
25/06/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,34086.0,IMPC 03 - June.csv,1
25/06/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,93283.0,IMPC 03 - June.csv,1
25/06/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,148704.0,IMPC 03 - June.csv,1
25/06/2020,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,34452.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,49587.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,32752.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,34084.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,54488.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,42823.0,IMPC 03 - June.csv,1
25/06/2020,Med & Surg Equip General,Other Hq Departments,Abbott Laboratories Ltd,36325.0,IMPC 03 - June.csv,1
25/06/2020,Other Research Exp - Pay,Rd Medicine Division,Imperial College London,45534.0,IMPC 03 - June.csv,1
25/06/2020,Other Research Exp - Pay,Rd Medicine Division,Imperial College London,47536.0,IMPC 03 - June.csv,1
25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),68534.0,IMPC 03 - June.csv,1
25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),77632.0,IMPC 03 - June.csv,1
25/06/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),68501.0,IMPC 03 - June.csv,1
26/06/2020,Computer Software/License,Medical Director Summary,Uptodate Inc,106679.0,IMPC 03 - June.csv,1
26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,27756.0,IMPC 03 - June.csv,1
26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,25000.0,IMPC 03 - June.csv,1
26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,27000.0,IMPC 03 - June.csv,1
26/06/2020,Miscellaneous Expenditure,Human Resources,National Westminster Bank Plc,28386.0,IMPC 03 - June.csv,1
01/07/2020,Protective Clothing,Pandemic Planning,Stream Republic Ltd,226320.0,IMPC 04 - July.csv,1
02/07/2020,Acton Housing Association,Ichnt Balance Sheet,A2dominion Housing Group Ltd,202827.0,IMPC 04 - July.csv,1
02/07/2020,Books  Journals & Subscr,Div Of Med & Integrated Care,The Renal Association (Legal Entity) T/A,114588.0,IMPC 04 - July.csv,1
02/07/2020,Cleaning Materials,Estates Directorate,Synergy Health Managed Services Ltd,48861.0,IMPC 04 - July.csv,1
02/07/2020,Computer Maintenance,Pathology,Csc Computer Sciences Limited,105889.0,IMPC 04 - July.csv,1
02/07/2020,Contr Other External,Estates Directorate,Cbre Managed Services Ltd,752926.0,IMPC 04 - July.csv,1
02/07/2020,Cx-Hh Consultant Load,Ichnt Balance Sheet,Dr Andrew Wright,27588.0,IMPC 04 - July.csv,1
02/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,203117.0,IMPC 04 - July.csv,1
02/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,43483.0,IMPC 04 - July.csv,1
02/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Forest Gate Construction Ltd,208397.0,IMPC 04 - July.csv,1
02/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Nutwell Logistics Ltd,40124.0,IMPC 04 - July.csv,1
02/07/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Dp Medical Systems Ltd,44482.0,IMPC 04 - July.csv,1
02/07/2020,Drugs Nhs,Div Of Women & Clin Support,Nhs Business Services Authority,66712.0,IMPC 04 - July.csv,1
02/07/2020,Ext Contract - Patient Travel,Estates Directorate,Dhl Supply Chain  (Former Excel),95487.0,IMPC 04 - July.csv,1
02/07/2020,Ext Contract - Patient Travel,Estates Directorate,Dhl Supply Chain  (Former Excel),109513.0,IMPC 04 - July.csv,1
02/07/2020,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,36235.0,IMPC 04 - July.csv,1
02/07/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,32936.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,31037.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,33966.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Polar Speed Distribution Ltd,26649.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,339243.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,148704.0,IMPC 04 - July.csv,1
02/07/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,148704.0,IMPC 04 - July.csv,1
02/07/2020,Laboratory Chemicals/ Reagents,Pathology,Life Technologies Ltd,57025.0,IMPC 04 - July.csv,1
02/07/2020,Med & Surg Equip General,Pandemic Planning,Simon Jersey Ltd,85800.0,IMPC 04 - July.csv,1
02/07/2020,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,93429.0,IMPC 04 - July.csv,1
02/07/2020,Med & Surg Equip Repair,Div Of Women & Clin Support,Ge Medical Systems Limited,66795.0,IMPC 04 - July.csv,1
02/07/2020,Other Transport Costs,Estates Directorate,Dhl Supply Chain  (Former Excel),32990.0,IMPC 04 - July.csv,1
02/07/2020,Other Transport Costs,Estates Directorate,Dhl Supply Chain  (Former Excel),32990.0,IMPC 04 - July.csv,1
02/07/2020,Other Transport Costs,Estates Directorate,Dhl Supply Chain  (Former Excel),32990.0,IMPC 04 - July.csv,1
02/07/2020,Service Charge,Div Of Women & Clin Support,Soliton It Ltd,41166.0,IMPC 04 - July.csv,1
02/07/2020,Stents,"Div Of Surg, Cardiov & Cancer",Cook Uk Ltd,46080.0,IMPC 04 - July.csv,1
02/07/2020,Thames Valley Housing Assoc,Ichnt Balance Sheet,Metropolitan Thames Valley,101819.0,IMPC 04 - July.csv,1
02/07/2020,Training Expenses,Information & Comms Technology,Xerox (Uk) Ltd,33535.0,IMPC 04 - July.csv,1
02/07/2020,Training Expenses,Information & Comms Technology,Xerox (Uk) Ltd,39021.0,IMPC 04 - July.csv,1
02/07/2020,Training Expenses,Information & Comms Technology,Xerox (Uk) Ltd,31651.0,IMPC 04 - July.csv,1
02/07/2020,Training Expenses,Information & Comms Technology,Xerox (Uk) Ltd,38877.0,IMPC 04 - July.csv,1
02/07/2020,Training Expenses,Information & Comms Technology,Xerox (Uk) Ltd,30779.0,IMPC 04 - July.csv,1
02/07/2020,Gbs - Main Bank Account,Ichnt Balance Sheet,London Borough Hammersmith & Fulham,205200.0,IMPC 04 - July.csv,1
02/07/2020,Gbs - Main Bank Account,Ichnt Balance Sheet,London Borough Hammersmith & Fulham,192375.0,IMPC 04 - July.csv,1
03/07/2020,Protective Clothing,Pandemic Planning,Stream Republic Ltd,46000.0,IMPC 04 - July.csv,1
03/07/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,192375.0,IMPC 04 - July.csv,1
03/07/2020,Rates,Estates Directorate,London Borough Hammersmith & Fulham,205200.0,IMPC 04 - July.csv,1
07/07/2020,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,506232.0,IMPC 04 - July.csv,1
07/07/2020,Childcare Voucher (Kids Unltd),Ichnt Balance Sheet,Sodexo Motivation Solutions Uk Ltd,34622.0,IMPC 04 - July.csv,1
07/07/2020,Computer Software/License,Information & Comms Technology,Varian Medical Systems Uk Ltd,52354.0,IMPC 04 - July.csv,1
07/07/2020,Consultancy Fees,Office Of Chief Executive,The Boston Consulting Group Uk Llp,30840.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,210416.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Servol Ltd,103674.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns- P & M-Purchased,Capital Summary,Supply Chain Coordination Ltd (Sccl) ( 905),40969.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Aecom,122428.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,The Boston Consulting Group Uk Llp,108000.0,IMPC 04 - July.csv,1
07/07/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,The Boston Consulting Group Uk Llp,49350.0,IMPC 04 - July.csv,1
07/07/2020,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,29345.0,IMPC 04 - July.csv,1
07/07/2020,Ext Contr Logistics,Finance Directorate,Eleanor Hospital Logistics Ltd,154313.0,IMPC 04 - July.csv,1
07/07/2020,Home Electronics Cr,Ichnt Balance Sheet,Northumbria Healthcare Nhs Foundation Trust,35217.0,IMPC 04 - July.csv,1
07/07/2020,Home Electronics Cr,Ichnt Balance Sheet,Northumbria Healthcare Nhs Foundation Trust,29676.0,IMPC 04 - July.csv,1
07/07/2020,Home Electronics Cr,Ichnt Balance Sheet,Northumbria Healthcare Nhs Foundation Trust,25656.0,IMPC 04 - July.csv,1
07/07/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,48816.0,IMPC 04 - July.csv,1
07/07/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,34475.0,IMPC 04 - July.csv,1
07/07/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,111528.0,IMPC 04 - July.csv,1
07/07/2020,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,27421.0,IMPC 04 - July.csv,1
07/07/2020,Med & Surg Equip General,"Div Of Surg, Cardiov & Cancer",Karl Storz Endoscopy (Uk) Ltd,67990.0,IMPC 04 - July.csv,1
07/07/2020,Nhs Pay Recharge In: Med,Div Of Med & Integrated Care,Chelsea And  Westminster Hospital Nhs Ft,162110.0,IMPC 04 - July.csv,1
07/07/2020,Organ Donor Expenses,Div Of Women & Clin Support,The Anthony Nolan Trust,39777.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Medical Director Summary,Great Ormond Street Hosp For Children Nhs Ft,62010.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Central London Healthcare Cic,60169.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Ealing Gp Limited,120901.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Gp Direct,61588.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,H And Fgpf Limited,60849.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Harness Care Co-Operative Limited,61000.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Hillingdon Primary Care Confederation,61684.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,Kilburn Primary Care Co-Op Limited,40169.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,K&W Healthcare Ltd,61184.0,IMPC 04 - July.csv,1
07/07/2020,Other Research Exp - Non-Pay,Rd Medical Directorate,London Medical Associates Ltd,61504.0,IMPC 04 - July.csv,1
07/07/2020,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),132708.0,IMPC 04 - July.csv,1
07/07/2020,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),70303.0,IMPC 04 - July.csv,1
07/07/2020,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),70303.0,IMPC 04 - July.csv,1
07/07/2020,Phone Rental And Calls,Information & Comms Technology,Virgin Media Business  Ltd,49551.0,IMPC 04 - July.csv,1
07/07/2020,Rent,Estates Directorate,Metropolitan Thames Valley,47211.0,IMPC 04 - July.csv,1
07/07/2020,Rent,Estates Directorate,Metropolitan Thames Valley,47211.0,IMPC 04 - July.csv,1
07/07/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),95334.0,IMPC 04 - July.csv,1
07/07/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),64325.0,IMPC 04 - July.csv,1
07/07/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),97228.0,IMPC 04 - July.csv,1
07/07/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),98543.0,IMPC 04 - July.csv,1
07/07/2020,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),73467.0,IMPC 04 - July.csv,1
08/07/2020,Med & Surg Equip General,Pandemic Planning,Stream Republic Ltd,184000.0,IMPC 04 - July.csv,1
09/07/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Savills (Uk) Limited,34758.0,IMPC 04 - July.csv,1
09/07/2020,Equip Maint Contracts,Div Of Women & Clin Support,Jayex Technology Limited,40020.0,IMPC 04 - July.csv,1
09/07/2020,Equip Maint Contracts,Div Of Women & Clin Support,Jayex Technology Limited,52069.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,45705.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,42090.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,63970.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,80761.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,87285.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,80178.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,89424.0,IMPC 04 - July.csv,1
09/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Dorsett London Hotel Limited,89424.0,IMPC 04 - July.csv,1
09/07/2020,Interpreting Services,Div Of Women & Clin Support,Oncall Interpreters Ltd [Cw],31455.0,IMPC 04 - July.csv,1
09/07/2020,Phone Instal & Maint,Information & Comms Technology,M&S Medicom,47224.0,IMPC 04 - July.csv,1
14/07/2020,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,101738.0,IMPC 04 - July.csv,1
14/07/2020,Car Salary Sacrifice,Ichnt Balance Sheet,Tuskerdirect Ltd,60982.0,IMPC 04 - July.csv,1
14/07/2020,Computer Hardware Purch,Information & Comms Technology,Optimus It Infra Ltd,53818.0,IMPC 04 - July.csv,1
14/07/2020,Computer Maintenance,Private Patients Directorate,Streets Heaver Computer Systems,49447.0,IMPC 04 - July.csv,1
14/07/2020,Computer Software/License,"Div Of Surg, Cardiov & Cancer",Aquisition Systems,33210.0,IMPC 04 - July.csv,1
14/07/2020,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,1264551.0,IMPC 04 - July.csv,1
14/07/2020,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Aecom,104145.0,IMPC 04 - July.csv,1
14/07/2020,Drugs Nhs,Div Of Women & Clin Support,Lloyds Retail Chemists Ltd,2439499.0,IMPC 04 - July.csv,1
14/07/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,109293.0,IMPC 04 - July.csv,1
14/07/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,318898.0,IMPC 04 - July.csv,1
14/07/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,299205.0,IMPC 04 - July.csv,1
14/07/2020,Electricity,Estates Directorate,Edf Energy Customer Plc,38819.0,IMPC 04 - July.csv,1
14/07/2020,Equip Maint Contracts,Estates Directorate,Cbre Managed Services Ltd,36616.0,IMPC 04 - July.csv,1
14/07/2020,Isotopes,Div Of Women & Clin Support,Curium Pharma Uk Ltd,49752.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,33075.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Alexion Pharma Uk Ltd,60480.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Bayer Plc,30111.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Bms Pharmaceuticals Ltd (0034),45000.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,43130.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,66336.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,68043.0,IMPC 04 - July.csv,1
14/07/2020,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,116061.0,IMPC 04 - July.csv,1
14/07/2020,Other Miscellaneous,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,36195.0,IMPC 04 - July.csv,1
14/07/2020,Other Miscellaneous,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,33577.0,IMPC 04 - July.csv,1
14/07/2020,Protective Clothing,Pandemic Planning,Dunelm ( Soft Furnishings ) Ltd,196800.0,IMPC 04 - July.csv,1
16/07/2020,Computer Maintenance,Information & Comms Technology,Cerner Ltd,40308.0,IMPC 04 - July.csv,1
16/07/2020,Computer Software/License,Information & Comms Technology,Patients Know Best Limited,336450.0,IMPC 04 - July.csv,1
16/07/2020,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,European Electronique Ltd,196080.0,IMPC 04 - July.csv,1
16/07/2020,Dialysers,Div Of Med & Integrated Care,Nxstage Medical Uk Ltd,29934.0,IMPC 04 - July.csv,1
16/07/2020,Ext Contr Hotel Srvcs - Pp,Pandemic Planning,Hilton London Metropole,81312.0,IMPC 04 - July.csv,1
16/07/2020,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,30241.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Div Of Med & Integrated Care,Sodexo Limited,51343.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Div Of Med & Integrated Care,Sodexo Limited,51343.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Div Of Med & Integrated Care,Sodexo Limited,51343.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Estates Directorate,Sodexo Limited,205637.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Estates Directorate,Sodexo Limited,30523.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Estates Directorate,Sodexo Limited,33586.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Private Patients Directorate,Sodexo Limited,109390.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Catering,Private Patients Directorate,Sodexo Limited,109390.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Div Of Med & Integrated Care,Sodexo Limited,45660.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Div Of Med & Integrated Care,Sodexo Limited,45902.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Div Of Med & Integrated Care,Sodexo Limited,47337.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,"Div Of Surg, Cardiov & Cancer",Sodexo Limited,38334.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,88330.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,243834.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,254489.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,443377.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,49942.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,44553.0,IMPC 04 - July.csv,1
17/07/2020,Ext Contr Domestics,Estates Directorate,Sodexo Limited,47805.0,IMPC 04 - July.csv,1
