Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOOD PRACTICE,34612440,"4,630.26"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,34612464,"4,630.58"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34515085,"4,660.26"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34515061,"4,661.62"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34517792,"4,673.36"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34515053,"4,699.33"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NOTTING HILL MEDICAL CENTRE,34612464,"4,790.25"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,34612423,"4,795.63"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,34612420,"4,806.25"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,34612435,"4,876.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,34612407,"4,920.55"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34515067,"4,987.51"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34515049,"5,079.28"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,34612423,"5,183.00"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"5,253.88"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34515079,"5,275.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,34612435,"5,510.48"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,34612444,"5,515.61"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34515057,"5,540.94"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"5,672.64"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34515065,"5,696.69"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EARLS COURT MEDICAL CENTRE,34612435,"5,700.50"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SHIRLAND ROAD MEDICAL CENTRE,34612485,"6,056.42"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,34612431,"6,076.29"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34515055,"6,080.10"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34515085,"6,252.06"
Department of Health,NHS West London CCG,30/11/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"6,396.95"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34515049,"6,462.07"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,34612440,"6,570.27"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,34612460,"6,616.74"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34515071,"6,694.33"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,34515046,"6,719.46"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,34612431,"6,783.00"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34517792,"6,795.29"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,34612427,"6,811.01"
Department of Health,NHS West London CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"6,813.94"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34515069,"6,842.76"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"7,000.84"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34515057,"7,110.94"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34515063,"7,127.75"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,REDCLIFFE SURGERY,34515075,"7,242.25"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"7,275.90"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,34612449,"7,371.94"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,34612435,"7,536.01"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34515073,"7,664.78"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"7,802.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34541942,"8,046.53"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"8,047.50"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34515071,"8,135.27"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"8,232.38"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAND UNION HEALTH CENTRE,34515081,"8,516.25"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"8,556.33"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34515079,"8,736.07"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34517792,"8,767.50"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34515065,"8,768.74"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34515063,"8,778.00"
Department of Health,NHS West London CCG,30/11/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"9,077.58"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34515053,"9,535.19"
Department of Health,NHS West London CCG,30/11/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"9,669.31"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34541942,"10,053.46"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34515053,"10,187.50"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34515079,"10,292.99"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"10,320.93"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34541942,"10,555.68"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"10,559.12"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"10,599.55"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34515055,"10,728.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"11,031.01"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34515071,"11,089.51"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"11,100.26"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34515055,"11,589.98"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34515063,"12,243.14"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"12,296.35"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"12,323.36"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34515085,"12,430.69"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,34612435,"12,583.33"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,34612407,"13,227.93"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"13,760.48"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34515053,"13,823.92"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"14,666.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34515055,"15,424.13"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"15,650.41"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"15,868.40"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34515063,"15,971.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34515073,"16,688.65"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,34612411,"17,385.62"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34515069,"17,744.66"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,34612449,"17,955.99"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"18,118.10"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34515069,"18,279.74"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,34612470,"18,407.82"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34515051,"19,977.38"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34541942,"20,238.62"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,34612476,"20,545.68"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"20,835.65"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,34612444,"21,018.24"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,34515046,"22,546.30"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,34612464,"23,586.21"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,34612456,"24,495.52"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,34612403,"24,783.88"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,GRAND UNION HEALTH CENTRE,34709893,"25,209.20"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,34612460,"25,211.90"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34515083,"25,228.85"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,34612470,"27,502.62"
Department of Health,NHS West London CCG,30/11/2020,Cont Care- Children,CHC CHILDREN,ROYAL BOROUGH OF KENSINGTON&CHELSEA,34770167,"27,724.67"
Department of Health,NHS West London CCG,30/11/2020,Cont Care- Children,CHC CHILDREN,ROYAL BOROUGH OF KENSINGTON&CHELSEA,34770169,"27,724.67"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,34612418,"28,173.16"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,HAZEL HOMES FOR AUTISM LTD,34529763,"28,272.76"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34515057,"29,475.94"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,34612420,"29,654.06"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,34612423,"31,555.03"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34515065,"31,625.00"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34515067,"32,406.74"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,34612444,"32,842.53"
Department of Health,NHS West London CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,ROYAL BOROUGH OF KENSINGTON&CHELSEA,34597260,"33,997.93"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,34612464,"34,185.93"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHIRLAND ROAD MEDICAL CENTRE,34612485,"36,428.40"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34515049,"36,741.86"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34515065,"38,952.56"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,34612431,"39,363.79"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,34612440,"40,247.40"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,34612460,"41,287.11"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34517792,"43,511.07"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,34612427,"43,994.27"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34515069,"44,322.60"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,34654001,"45,337.68"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,34612435,"46,923.23"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34515063,"49,937.66"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34541942,"51,106.37"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,LONDON MEDICAL ASSOCIATES LTD,34752942,"52,598.33"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,LONDON MEDICAL ASSOCIATES LTD,34752943,"52,598.33"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,34541941,"55,131.91"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34515079,"62,292.30"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34515071,"65,857.90"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34515059,"66,765.06"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34515053,"67,517.68"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34515075,"69,999.11"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34515061,"76,892.32"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Independent Sector,PRIMARY CARE INVESTMENTS,LONDON MEDICAL ASSOCIATES LTD,34529738,"80,012.20"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,34612407,"83,158.13"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34515085,"85,263.78"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34515055,"87,316.45"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34515069,"105,288.98"
Department of Health,NHS West London CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,34612420,"122,383.32"
Department of Health,NHS West London CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34515081,"130,754.11"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34515067,"232,900.40"
Department of Health,NHS West London CCG,30/11/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,34566765,"237,500.00"
Department of Health,NHS West London CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,34515046,"240,755.20"
