Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33956101,"1,948.84"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33956101,57.58
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33956101,"5,525.95"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,"24,331.22"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,V RAVIKUMAR,33956105,9.67
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,560
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,121.06
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,"2,843.67"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,"3,575.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,"8,483.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,2.3
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33956105,"2,314.08"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,"28,555.19"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINNER ROAD SURGERY,33956109,25.48
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,888.42
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,865.83
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,"2,200.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,20.73
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33956109,"2,376.38"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33962568,"57,783.42"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33962568,"4,808.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33962568,140
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33962568,"3,793.41"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"5,770.51"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"91,692.77"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C JENNER & PARTNERS,33972426,"3,454.22"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,352.16
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"1,206.25"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"9,025.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"1,320.27"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,112.85
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33972426,"9,276.53"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"2,667.99"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"34,708.59"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"5,635.21"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,242.11
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"2,794.32"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR D C PATEL & PARTNERS HARROW,33972427,"5,821.50"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"8,436.67"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"1,954.42"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33972427,"2,594.20"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"4,114.04"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"56,345.35"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,33972428,"1,339.90"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"7,890.77"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,980
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"3,912.78"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,33972428,"8,151.63"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"8,809.75"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,398.42
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33972428,"5,400.19"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"2,021.52"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"23,986.46"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MD PANDYA,33972429,39.04
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,88.04
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"2,900.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"5,833.33"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"1,388.02"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,4.61
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33972429,"1,898.26"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GA GOLDEN & PARTNER,33972430,"1,541.25"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,280
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,"51,978.03"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,"6,017.45"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,"8,857.52"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,"1,237.10"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,52.97
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33972430,"4,960.07"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J WIJERATNE & PTNRS,33972431,"1,596.43"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"11,801.23"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"94,287.85"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"3,332.51"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"7,907.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"1,425.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"2,658.33"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,306.3
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33972431,"9,512.30"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"1,879.46"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"55,722.47"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M DAVEY & PARTNERS,33972432,148.59
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"2,145.98"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"1,449.42"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,771.81
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,80.6
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"4,717.19"
Department of Health,NHS Harrow CCG,30-Sep-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"11,324.25"
Department of Health,NHS Harrow CCG,30-Sep-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"1,395.00"
Department of Health,NHS Harrow CCG,30-Sep-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"2,157.00"
Department of Health,NHS Harrow CCG,30-Sep-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33972432,"8,403.75"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33972433,"44,485.11"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33972433,"2,002.20"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33972433,502.71
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33972433,"2,979.17"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33972433,"3,002.34"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR L HOMMEL & PARTNERS,33972434,99.86
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,979.45
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,"62,447.56"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,"3,800.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,"17,773.75"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,25.33
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33972434,"5,292.09"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,"10,303.28"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,"102,444.94"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR L N GOULD & PARTNERS,33972435,"2,263.62"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,"1,111.51"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,830.42
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,"8,829.17"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,73.7
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33972435,"9,736.70"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,840
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,495.23
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,"26,319.09"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,"3,415.42"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,860.42
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,"2,266.67"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,407.52
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33972436,"2,316.20"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"7,185.21"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"151,492.62"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N MERALI & PTNRS,33972437,"2,552.09"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"8,260.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"1,749.80"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"9,775.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"3,977.79"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,154.3
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,33972437,"14,117.82"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RV RAJA,33972438,260.57
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,"4,620.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,"49,639.55"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,"4,380.30"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,"15,282.52"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,43.76
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33972438,"5,240.89"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,"1,936.35"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,"30,164.61"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEADSTONE ROAD SURGERY,33972439,504.05
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,140
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,882.83
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,"2,866.67"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,998
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,66.79
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33972439,"2,540.79"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"1,133.52"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"31,383.60"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"1,734.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,468.75
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"3,522.50"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"1,445.02"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33972440,"2,528.64"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"2,425.61"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"43,751.95"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"6,498.67"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,700
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"1,023.47"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"3,222.48"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,K KARIA,33972441,"6,713.50"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"15,242.00"
Department of Health,NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,K KARIA,33972441,"2,115.63"
