Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ALLUM MEDICAL CENTRE,33843649,"3,323.36"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,"3,485.03"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ALLUM MEDICAL CENTRE,33843649,"7,240.38"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,"2,082.13"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,"10,729.17"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALLUM MEDICAL CENTRE,33843649,"8,308.36"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"2,976.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"19,820.54"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"59,906.20"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"6,061.73"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"4,639.17"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"3,018.32"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DRS SS & SJ KUMAR,33843650,"6,270.75"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"1,151.95"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"2,949.08"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"4,350.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"1,251.61"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,27.27
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS SS & SJ KUMAR,33843650,"4,678.27"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS C&M-APMS PCN DES Physician Assoc,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"3,725.94"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"18,570.04"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"56,310.93"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"5,300.11"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"4,568.05"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"2,639.09"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,QUEENS ROAD MEDICAL CENTRE,33843651,"5,482.88"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"1,079.27"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"2,710.61"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"4,479.17"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,QUEENS ROAD MEDICAL CENTRE,33843651,"4,176.72"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Commercial Sector,PRIMARY CARE INVESTMENTS,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,33850943,"188,000.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,WF FEDERATED GP NETWORK LTD,33850989,"116,949.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Commercial Sector,COMMISSIONING - NON ACUTE,AGE UK WALTHAM FOREST,33851010,"45,601.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,WF FEDERATED GP NETWORK LTD,33851018,"34,411.51"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Othe Public Sector,COMMISSIONING RESERVE,LONDON BOROUGH OF WALTHAM FOREST,33859417,"4,590,710.50"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,33876972,461
Department of Health,NHS Waltham Forest CCG,30/09/2020,Income tax <1Yr,BALANCE SHEET,HMRC,33876972,"63,331.65"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33876972,340
Department of Health,NHS Waltham Forest CCG,30/09/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33876972,"34,068.10"
Department of Health,NHS Waltham Forest CCG,30/09/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33876972,"18,320.98"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,33876972,44
Department of Health,NHS Waltham Forest CCG,30/09/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,33876972,-556.4
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,33889646,"215,886.30"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33889653,"13,479,643.59"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,33889656,"33,810.76"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,33889661,"79,044.08"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION,33889664,"39,065.14"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",33889669,"221,140.68"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33889672,"1,497,382.81"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,33889675,"84,184.23"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33889679,"48,545.86"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33889685,"1,011,695.75"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33889690,"30,726.67"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33889692,"292,760.10"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,33889696,"5,989,302.78"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,33889699,"661,023.29"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33889707,"200,351.62"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33889710,"64,651.66"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),33889715,"76,302.67"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,33889718,"612,941.45"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),33889726,"76,645.35"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33889729,"60,736.34"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Rent,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,33899545,"33,610.72"
Department of Health,NHS Waltham Forest CCG,30/09/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,COMMUNITY SPECIALIST CLINICS LTD,33936788,"-104,389.93"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,"-3,331.51"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,"-98,227.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,-178.84
Department of Health,NHS Waltham Forest CCG,30/09/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,-195
Department of Health,NHS Waltham Forest CCG,30/09/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,"-6,299.64"
Department of Health,NHS Waltham Forest CCG,30/09/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955172,"-7,229.66"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHURCHILL HEALTHCARE LTD,33955173,"1,010.45"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,"98,227.00"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS LES Medical Fees,LOCAL ENHANCED SERVICES,CHURCHILL HEALTHCARE LTD,33955173,"32,698.27"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,"1,900.38"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,"45,933.58"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,162.13
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,"2,876.84"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,78.3
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCHILL HEALTHCARE LTD,33955173,"9,593.71"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRAWLEY ROAD MEDICAL CENTRE,33955175,"67,151.04"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS LES Medical Fees,LOCAL ENHANCED SERVICES,CRAWLEY ROAD MEDICAL CENTRE,33955175,"22,454.29"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CRAWLEY ROAD MEDICAL CENTRE,33955175,"1,305.02"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CRAWLEY ROAD MEDICAL CENTRE,33955175,"3,633.33"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CRAWLEY ROAD MEDICAL CENTRE,33955175,"3,657.55"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR BAILEY PRACTICE,33955178,"31,054.26"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS LES Medical Fees,LOCAL ENHANCED SERVICES,DR BAILEY PRACTICE,33955178,"10,301.29"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR BAILEY PRACTICE,33955178,598.7
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR BAILEY PRACTICE,33955178,"2,358.33"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR BAILEY PRACTICE,33955178,"1,037.63"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR BAILEY PRACTICE,33955178,"1,859.25"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,FOREST ROAD MEDICAL CENTRE,33955181,"-2,726.87"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,FOREST ROAD MEDICAL CENTRE,33955181,"-38,217.69"
Department of Health,NHS Waltham Forest CCG,30/09/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,FOREST ROAD MEDICAL CENTRE,33955181,-153.18
