Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32423991,"8,413.63"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MA KHAN LONDON,32408485,"8,224.40"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"7,988.76"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,32408493,"7,865.83"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32288129,"7,733.97"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR N ASGHAR,32423989,"7,675.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GORDON HOUSE SURGERY,32423994,"7,612.38"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32408517,"7,606.12"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR G BALACHANDRAN,32288123,"7,602.75"
Department of Health,NHS Ealing CCG,31-May-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR JS SANGHERA,32408476,"7,519.73"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,32423989,"7,419.65"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,32423994,"7,358.63"
Department of Health,NHS Ealing CCG,31-May-20,Sterile Products,PRC DELEGATED CO-COMMISSIONING,NHS ENGLAND,32362988,"6,931.71"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR AM BOTROS,32408457,"6,843.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR G BALACHANDRAN,32288123,"6,783.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32408508,"6,677.99"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,32408490,"6,675.51"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WESTSEVEN GP,32423995,"6,669.31"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR RJ SALUJA,32423990,"6,629.13"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32423990,"6,458.33"
Department of Health,NHS Ealing CCG,31-May-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR JS SANGHERA,32408476,"6,445.77"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"6,424.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32423989,"6,408.15"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"6,390.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR DCM EVANS & PARTNERS,32423988,"6,387.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR AD LEWIS,32408450,"6,325.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32423990,"6,191.22"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"6,174.58"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GREENFORD AVENUE FHP,32288131,"5,979.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FEATHERSTONE ROAD HEALTH CENTRE,32288127,"5,930.73"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,32408510,"5,930.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,32408536,"5,855.27"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MG PARMAR,32288125,"5,833.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROWN STREET SURGERY,32408448,"5,826.55"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,32423994,"5,690.80"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32423995,"5,558.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32423995,"5,461.30"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR DA JENKINS,32408460,"5,418.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,32408493,"5,295.13"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CORFTON ROAD SURGERY,32408446,"5,281.10"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,32408497,"5,241.39"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,32408530,"5,117.49"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SOMERSET FAMILY HEALTH,32288132,"5,107.71"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MG PARMAR,32288125,"5,025.20"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,32408490,"4,960.83"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32408517,"4,909.30"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,32408457,"4,906.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR PERINPANAYAGAM & PARTNERS,32423992,"4,896.13"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR BS & SK MANGAT,32408455,"4,887.36"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R SIVANESAN,32288138,"4,879.60"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,32408457,"4,876.67"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DS COWEN,32408463,"4,844.45"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR DA JENKINS,32408460,"4,833.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR BS & SK MANGAT,32408455,"4,825.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32423995,"4,785.66"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,32408532,"4,768.12"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,32408510,"4,750.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32423992,"4,732.92"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,32408502,"4,679.82"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,WESTSEVEN GP,32423996,"4,633.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,32408457,"4,612.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,32408441,"4,605.82"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,32408480,"4,605.13"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR IK SANDHU,32408469,"4,597.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32423995,"4,575.74"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCHFIELD SURGERY DRS SN & SSJ DATTA,32408444,"4,487.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,32423996,"4,478.57"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR HM QADAN,32408471,"4,393.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32423991,"4,357.95"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,32408526,"4,300.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR G BALACHANDRAN,32288123,"4,292.77"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DA JENKINS,32408460,"4,290.07"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,32408441,"4,269.84"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32423992,"4,211.04"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR JW KEEN,32408478,"4,204.17"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,32408506,"4,197.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32423991,"4,189.41"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32423995,"4,177.88"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR E M ROBINSKA,32408465,"4,173.99"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,32408520,"4,170.48"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JS SANGHERA,32408476,"4,132.04"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREENFORD AVENUE FHP,32288131,"4,109.05"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,32408502,"4,015.00"
Department of Health,NHS Ealing CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,,"3,980.07"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,32408545,"3,966.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CUCKOO LANE HEALTH CARE LTD,32288136,"3,947.12"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FEATHERSTONE ROAD HEALTH CENTRE,32288127,"3,937.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,32423996,"3,837.58"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR HM QADAN,32408471,"3,817.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,32423989,"3,694.47"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,32423994,"3,664.09"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOMERSET FAMILY HEALTH,32288132,"3,655.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G SIVARAJAH,32408473,"3,618.61"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR DS COWEN,32408463,"3,532.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR HM QADAN,32408471,"3,472.25"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR B GOHIL,32408452,"3,463.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,32408441,"3,442.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR CSP REDDY,32408467,"3,425.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32423992,"3,335.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,32408545,"3,326.70"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,32408539,"3,294.77"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CORFTON ROAD SURGERY,32408446,"3,267.34"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR B GOHIL,32408452,"3,243.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,32408526,"3,238.88"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,32408504,"3,210.83"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR IK SANDHU,32408469,"3,209.58"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32423990,"3,190.82"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTHOLT FAMILY PRACTICE,32292521,"3,114.43"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,32408515,"3,095.67"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"3,074.52"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,32408495,"3,035.60"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,32408532,"3,029.17"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CORFTON ROAD SURGERY,32408446,"3,020.83"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32408517,"3,014.75"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,32408507,"2,991.03"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,32408534,"2,985.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,32408512,"2,970.25"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR B GOHIL,32408452,"2,958.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32423991,"2,890.05"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AD LEWIS,32408450,"2,882.59"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,32408545,"2,850.91"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,32408544,"2,809.80"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GORDON HOUSE SURGERY,32423992,"2,806.07"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N CROWLEY,32408487,"2,748.65"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROADMEAD SURGERY,32288121,"2,744.95"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,32408495,"2,685.45"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WATERSIDE MEDICAL CENTRE SOUTHALL,32288134,"2,667.91"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G BALACHANDRAN,32288123,"2,666.10"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,32408495,"2,658.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32423988,"2,641.20"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B GOHIL,32408452,"2,602.20"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,32408513,"2,591.13"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,32408534,"2,567.50"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MG MIKHAIL,32408482,"2,550.18"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR JM BAYER,32408475,"2,532.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GREENFORD AVENUE FHP,32288131,"2,508.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GREENFORD AVENUE FHP,32288131,"2,495.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,32408528,"2,453.29"
Department of Health,NHS Ealing CCG,31-May-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32408508,"2,447.52"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32288129,"2,421.10"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,32408544,"2,397.08"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,32408528,"2,389.58"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,32408497,"2,373.75"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32423992,"2,356.67"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR CSP REDDY,32408467,"2,355.82"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,32408530,"2,333.06"
Department of Health,NHS Ealing CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,,"2,305.27"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,32408539,"2,300.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32423991,"2,268.33"
Department of Health,NHS Ealing CCG,,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR BP SINHA,,"2,250.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,32423996,"2,230.02"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAMMOND ROAD PRACTICE,32408544,"2,192.66"
Department of Health,NHS Ealing CCG,31-May-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32408508,"2,189.41"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOMERSET FAMILY HEALTH,32288132,"2,166.78"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,32423996,"2,149.73"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MA KHAN LONDON,32408485,"2,144.40"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,32423989,"2,123.33"
Department of Health,NHS Ealing CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32288129,"2,095.67"
Department of Health,NHS Ealing CCG,31-May-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32336065,"2,085.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,32408507,"2,075.00"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AM BOTROS,32408458,"2,053.78"
Department of Health,NHS Ealing CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,32408520,"2,024.92"
Department of Health,NHS Ealing CCG,,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR L DAS,,"2,016.67"
