Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),31951309,"2,662.06"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,"2,666.67"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR ABRAHAMS & PARTNERS,31960111,"2,707.66"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,"2,750.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"2,782.56"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,TUDOR HOUSE MEDICAL CENTRE,31974993,"2,788.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"2,809.96"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),31951309,"2,825.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,31951305,"2,892.91"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"3,005.63"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951316,"3,070.54"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,31951331,"3,083.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FREUCHEN MEDICAL CENTRE,31951522,"3,299.36"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,"3,359.56"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951337,"3,367.34"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,31951313,"3,385.49"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"3,444.09"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR T PRADHAN & PARTNERS,31951312,"3,607.15"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P C MEHTA & DR S P MEHTA,31951295,"3,618.70"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"3,620.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BURNLEY PRACTICE (AT MEDICS LTD),31951333,"3,802.48"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,31951283,"3,883.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AL KROTOSKY & PTNRS,31951265,"3,921.91"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COUNSELLING SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"4,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK ROYAL MEDICAL PRACTICE,31951339,"4,029.70"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"4,035.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J KELLERMANN & PARTNERS,31951276,"4,039.29"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,"4,061.74"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,31951283,"4,087.29"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR TATE & PARTNERS,31974994,"4,175.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,31951326,"4,230.93"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,31951293,"4,292.86"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JAYAKUMAR & PARTNER,31974992,"4,372.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JS PATEL & PARTNERS,31951281,"4,381.73"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951295,"4,466.93"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FREUCHEN MEDICAL CENTRE,31951522,"4,470.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STAG LANE MEDICAL CENTRE,31951524,"4,508.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,"4,562.93"
Department of Health,NHS Brent CCG,,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,,"4,617.50"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AM BURCH & PARTNERS,31951267,"4,695.73"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,31951328,"4,795.65"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR AM BURCH & PARTNERS,31951267,"4,833.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951295,"4,885.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Software/License,GP FORWARD VIEW,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"5,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,31951300,"5,001.75"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C NOTANEY & PARTNERS,31951263,"5,125.50"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MAPESBURY MEDICAL GROUP,31951341,"5,140.29"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SUDBURY SURGERY (NETWORK HEALTHCARE SOLUTIONS LTD),31951335,"5,196.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,"5,341.67"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,31951287,"5,397.93"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR E KONG & C EVBUOMWAN,31951270,"5,445.41"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"5,568.73"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"5,643.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951295,"5,667.42"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"5,706.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,"5,777.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,31951287,"5,825.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR ABRAHAMS & PARTNERS,31974989,"5,837.88"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,31951291,"5,896.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J SALINSKY & PTNRS,31951278,"5,971.42"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR AM BURCH & PARTNERS,31951267,"6,003.25"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"6,065.82"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"6,197.40"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DE KARE SILVER & PTNRS,31974990,"6,326.39"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),31951309,"6,597.42"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,31951331,"7,163.13"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR A SELWYN & PARTNERS,31951261,"7,216.67"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR AL KROTOSKY & PTNRS,31951265,"7,333.52"
Department of Health,NHS Brent CCG,30-Apr-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,31867718,"7,457.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,31951303,"7,559.27"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951337,"7,721.58"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,31951319,"7,846.03"
Department of Health,NHS Brent CCG,30-Apr-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,31861065,"8,102.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,"8,158.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,31951291,"8,345.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"8,397.46"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951316,"8,829.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR JAYAKUMAR & PARTNER,31974992,"8,925.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"9,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951316,"9,227.58"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"9,604.75"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS LES Caretaking Payments,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"9,756.83"
Department of Health,NHS Brent CCG,30-Apr-20,Chrgs from SLA,PROCUREMENT,NHS SHARED BUSINESS SERVICES LTD,31986923,"10,154.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,THIRD PARTY HOSTED SERVICE 5,NHS WEST LONDON (K&C & QPP) CCG,31986895,"10,599.40"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,MAPESBURY MEDICAL GROUP,31951341,"10,800.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A SELWYN & PARTNERS,31951261,"10,990.02"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,31951319,"11,141.67"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,GENERAL RESERVE - PROGRAMME,BRENT CENTRE FOR YOUNG PEOPLE,32031608,"11,166.67"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,"11,401.34"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,31951313,"12,115.43"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR J SALINSKY & PTNRS,31951278,"12,188.37"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,"12,356.59"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR E KONG & C EVBUOMWAN,31951270,"12,566.75"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,"14,107.25"
Department of Health,NHS Brent CCG,30-Apr-20,Training Expenses,GP FORWARD VIEW,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"16,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,MENTAL CAPACITY ACT,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"17,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,External Consultancy Fees,THIRD PARTY HOSTED SERVICE 5,NHS WEST LONDON (K&C & QPP) CCG,31986911,"18,687.86"
Department of Health,NHS Brent CCG,,Computer Hardware Purch,IM&T,EXPONENTIAL-E LTD,,"21,400.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BRENT CENTRE FOR YOUNG PEOPLE,32031604,"22,333.33"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),31951307,"23,822.34"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,HOSPICES,MARIE CURIE,31867718,"25,019.13"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,31849735,"25,046.07"
Department of Health,NHS Brent CCG,30-Apr-20,Telecoms-Data lines,PRIMARY CARE IT,EXPONENTIAL-E LTD,31825424,"28,752.25"
Department of Health,NHS Brent CCG,30-Apr-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,CARE UK COMMUNITY PARTNERSHIPS LTD,32031522,"29,020.15"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974992,"29,020.17"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OTHER,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"30,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"30,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Chrgs from SLA,THIRD PARTY HOSTED SERVICE 1,NHS SHARED BUSINESS SERVICES LTD,31988058,"30,461.00"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"31,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PRESTON MEDICAL CENTRE,31974996,"31,088.81"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HILLTOP MEDICAL PRACTICE,31951316,"31,479.80"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GP FORWARD VIEW,LAW MEDICAL GROUP PRACTICE,31920359,"33,529.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,31951305,"33,843.76"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,31951319,"33,869.62"
Department of Health,NHS Brent CCG,30-Apr-20,Professional Fees,OPERATIONS MANAGEMENT,NHS NEL CSU,31986911,"34,348.25"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STAG LANE MEDICAL CENTRE,31951524,"34,564.94"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,31951297,"35,026.13"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Clinical Other,COMMISSIONING SCHEMES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"36,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,31951325,"36,342.27"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,NCAS/OATS,HIGHGATE PRIVATE CLINIC LTD,31920373,"36,851.92"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951313,"36,930.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951337,"36,979.02"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,ACUTE CHILDRENS SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31960111,"37,000.00"
Department of Health,NHS Brent CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31974996,"37,149.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,"38,803.51"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,31951299,"40,118.94"
Department of Health,NHS Brent CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32031414,"40,338.89"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31869549,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907732,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907733,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907734,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907735,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907736,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907737,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907738,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907739,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31907740,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31920388,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31933867,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31933868,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31933869,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31933870,"41,280.00"
Department of Health,NHS Brent CCG,,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31991678,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31991679,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31991680,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,31991681,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32139796,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147178,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147179,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147180,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147181,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147182,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147183,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147184,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147185,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147186,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147187,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147188,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147189,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,32147190,"41,280.00"
Department of Health,NHS Brent CCG,30-Apr-20,External Consultancy Fees,NON RECURRENT PROGRAMMES,SOFTCAT PLC,31837482,"41,958.78"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,31974995,"42,491.62"
