Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,33956144,176.08
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,33956144,"5,800.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,33956144,"4,289.88"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,94.68
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,"60,234.83"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR KAMAL & PARTNERS,33956146,180.71
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,420
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,583.27
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,"3,301.25"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,"8,166.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,769.29
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,46.06
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,33956146,"4,527.77"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M M BAYER & PARTNERS,33956148,415.5
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,840
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,99.05
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,"52,589.77"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,"11,650.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,"2,410.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,73.94
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,16.12
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,"5,057.67"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,33956148,428.69
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR KRAUS & PTNRS,33956150,262.08
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,33956150,"60,088.14"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,33956150,"13,230.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,33956150,78.3
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,33956150,"6,028.72"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M A KHAN & PARTNERS LONDON,33956152,"19,384.21"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,420
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,583.24
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"52,014.79"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"1,485.27"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"19,517.07"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"1,569.69"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"3,694.60"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,33956152,"3,968.75"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,867
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,"43,984.24"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P C MEHTA & DR S P MEHTA,33956154,"1,885.86"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,"3,238.50"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,"9,468.33"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,87.52
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,33956154,"4,438.40"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P CHATLANI,33956156,38.68
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,33956156,280
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,33956156,627.29
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,33956156,"35,573.71"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,33956156,9.21
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,33956156,"2,726.33"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P JAGADAMBE & DR KHURJEKAR,33956158,781.26
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,33956158,"39,608.84"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,33956158,"3,091.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,33956158,69.09
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,33956158,"2,559.94"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,33956159,"1,820.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,33956159,649.3
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,33956159,"73,212.96"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,33956159,"6,766.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,33956159,"5,733.77"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,33956162,649.3
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,33956162,"101,547.31"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR REDRADO & PARTNERS,33956164,19.52
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,253.12
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,"60,405.13"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,"2,241.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,"2,445.83"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,"1,195.52"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,2.3
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,33956164,"3,345.38"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR PB PATEL,33956166,69.37
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,33956166,700
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,33956166,"33,779.14"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,33956166,"2,974.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,33956166,13.82
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,33956166,"2,105.44"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),33956168,"23,898.70"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),33956168,"3,769.92"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),33956168,"5,554.17"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),33956168,"1,309.88"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),33956168,"2,648.38"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,33956170,"1,320.60"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,33956170,"46,436.53"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,33956170,"5,800.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,33956170,"1,257.90"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,33956170,"2,882.30"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR T PRADHAN & PARTNERS,33956172,751.13
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,"1,568.69"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,"182,430.66"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,"1,643.75"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,"1,309.88"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,179.64
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,33956172,"9,851.30"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR TATE & PARTNERS,33956174,63.84
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"4,041.40"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"1,960.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"64,166.82"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"2,004.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR TATE & PARTNERS,33956174,"4,175.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"16,339.17"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,383.54
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"2,346.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,29.94
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,33956174,"5,063.42"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,"36,992.02"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HARROW ROAD SURGERY WEMBLEY,33956176,876.28
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,264.12
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,"9,227.58"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,"8,829.17"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,"1,226.71"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,126.67
Department of Health,NHS Brent CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,33956176,"3,025.86"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAZELDENE MEDICAL CENTRE,33956179,256.69
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,88.04
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,"111,565.39"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,"37,600.06"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,"11,141.67"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,"3,615.89"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,140.48
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,33956179,"8,014.77"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,33956181,"14,641.55"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,33956181,"34,106.49"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,33956181,"5,712.50"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,33956181,892.71
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,33956181,"1,994.10"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRAMPTON HEALTH CENTRE,33956184,34.86
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,33956184,792.36
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,33956184,"36,383.21"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,33956184,"2,445.83"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,33956184,4.61
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,33956184,"2,678.60"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956185,"-11,271.82"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956185,"-1,081.09"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956185,"-1,151.56"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956185,"-17,533.82"
Department of Health,NHS Brent CCG,,,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956185,"-17,513.74"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHALKHILL FAMILY PRACTICE,33956186,983.01
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956186,"1,820.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956186,"1,562.71"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956186,"49,376.61"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956186,34.54
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,33956186,"4,251.28"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,33956188,"65,285.94"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,33956188,"4,500.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,33956188,"4,617.50"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,33956188,"4,118.55"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,140
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,"42,841.78"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,"4,373.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,"1,025.00"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,"5,935.12"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,131.81
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,33956190,"3,118.16"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WEMBLEY PARK DRIVE MEDICAL CENTRE,33956192,11.86
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,33956192,980
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,33956192,902.41
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,33956192,"83,776.88"
Department of Health,NHS Brent CCG,30-Sep-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,33956192,"2,286.12"
