Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:2357419) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,16.57
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:684420) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894   ,14.93
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(83400) Office Equipment,(id:684420) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395    ,5.94
Department of Health,Guys and St Thomas NHS Foundation Trust,14/12/2020,(51862) Physiotherapists,(id:684420) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13554560 ,1258.65
Department of Health,Guys and St Thomas NHS Foundation Trust,16/12/2020,(53072) Speech Therapists,(id:684420) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13569354,1392.32
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:590504) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894   ,7.92
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590504) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750    ,7.13
Department of Health,Guys and St Thomas NHS Foundation Trust,14/12/2020,(51842) Physiotherapists,(id:684419) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13554560 ,464.81
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83410) Office Equipment,(id:662460) Integrated Local Services,RICOH UK LTD,id:13516172,49.91
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590522) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,817.79
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:590522) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750 ,73.44
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:590521) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750 ,25.1
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590521) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750    ,81.77
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81275) Medical Surgical Supplies & Equipment,(id:590521) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516   ,11.86
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(50552) Qualified Nursing Staff,(id:590473) Integrated Local Services,MSI GROUP LTD,id:13571459  ,1161.12
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:590473) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894,23.41
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81275) Medical Surgical Supplies & Equipment,(id:590473) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750   ,5.93
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590471) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516    ,36
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81700) Lab Equipment Purchase,(id:590470) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,9.86
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81275) Medical Surgical Supplies & Equipment,(id:590470) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,100.14
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590535) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,30.27
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590481) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13577579   ,8859.97
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590481) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13577995   ,8944.32
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590481) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13577954   ,7118.85
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074,69.41
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750,92.54
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750    ,69.6
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623    ,46.08
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82700) Uniforms & Clothing,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,157.48
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82700) Uniforms & Clothing,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,24.97
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,219.52
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894 ,672.4
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,77.16
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516   ,6.36
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:590526) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074,124.48
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:590526) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074    ,27.99
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:590526) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,132.22
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:590526) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,31.08
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:903421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074 ,450.37
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:903421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623   ,72
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82600) Uniforms & Clothing,(id:903421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074 ,53.76
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(50552) Qualified Nursing Staff,(id:4609420) Integrated Local Services,NURSING 2000 LTD,id:13552788   ,1766.37
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(50552) Qualified Nursing Staff,(id:4609420) Integrated Local Services,NURSING 2000 LTD,id:13515880   ,1720.77
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(50552) Qualified Nursing Staff,(id:4609419) Integrated Local Services,NURSING 2000 LTD,id:13552642   ,221.83
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(50552) Qualified Nursing Staff,(id:4609419) Integrated Local Services,NURSING 2000 LTD,id:13552827   ,1641.28
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(50552) Qualified Nursing Staff,(id:4609419) Integrated Local Services,NURSING 2000 LTD,id:13515881   ,1796.05
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:4263422) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894  ,47.54
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:4263422) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623   ,36.86
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:4263421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,166.34
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(89280) Other - Consultancy costs,(id:4273419) Integrated Care Management,SUE RUBENSTEIN CONSULTING,id:13488081 ,3600
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(84600) Establishment,(id:4273419) Integrated Care Management,NICOLA ROWE,id:13539800  ,36.9
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42518) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894  ,15.12
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42518) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,113.58
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:42517) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750   ,60.3
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42517) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074    ,7.2
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81255) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894 ,144
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,IRVINE SCIENTIFIC SALES COMPANY INC,id:13522701    ,5551.2
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,VITROLIFE LTD,id:13543505 ,520.56
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623 ,4.26
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,VITROLIFE LTD,id:13532257 ,4406.4
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:42514) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516  ,29.45
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:42514) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074  ,228
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83410) Office Equipment,(id:42514) Evelina Womens Services,RICOH UK LTD,id:13516172   ,290.52
Department of Health,Guys and St Thomas NHS Foundation Trust,22/12/2020,(84657) Establishment,(id:42514) Evelina Womens Services,CIVICA UK LTD,id:13580895,10999
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(83400) Office Equipment,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,88.64
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,79.22
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623 ,19.39
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074  ,113
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,110.55
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42509) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074  ,5.5
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42509) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516    ,29.47
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(50552) Qualified Nursing Staff,(id:42509) Evelina Womens Services,GENEVA HEALTH INTERNATIONAL LIMITED,id:13525015   ,748.26
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(50522) Unqualified Nursing Staff,(id:42509) Evelina Womens Services,GLOBE LOCUMS LTD,id:13531057,248.32
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,JOHNSON & JOHNSON MEDICAL LTD,id:13523933,2549.74
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,MEDTRONIC LTD,id:13515656 ,2752.13
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,2380.02
Department of Health,Guys and St Thomas NHS Foundation Trust,04/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42506) Evelina Womens Services,SCHULTZ MEDICAL (UK) LTD,id:13533734,918
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516  ,27.72
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,52.88
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894    ,54.3
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81550) X Ray Equipment Purchase,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894    ,317.99
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,10.75
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623 ,12.96
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42486) Evelina Womens Services,COOK UK LTD,id:13472325   ,665.28
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(89600) Non-Healthcare from other NHS bodies,(id:42486) Evelina Womens Services,NHS BLOOD AND TRANSPLANT,id:13528444 ,1000
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,6.73
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81900) Lab Equipment Purchase,(id:42486) Evelina Womens Services,VIAPATH SERVICES LLP,id:13523216    ,2433
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81900) Lab Equipment Purchase,(id:42486) Evelina Womens Services,VIAPATH ANALYTICS LLP,id:13523176   ,4033
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,44.73
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82800) Bedding & Linen,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,15.15
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395 ,98.96
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750 ,121.21
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894 ,68.88
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623  ,32
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82000) Provisions & Kitchens,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,58.45
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(83400) Office Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,71.76
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750   ,105.23
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82800) Bedding & Linen,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,108.79
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894    ,81.99
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623 ,66.83
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074    ,260.2
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074  ,59.86
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82800) Bedding & Linen,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516   ,936.59
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894    ,1198.91
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516    ,2037.4
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:42492) Evelina Womens Services,BUNZL HEALTHCARE,id:13560674 ,543.6
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,6119.38
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516 ,130.12
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074 ,67.44
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750  ,135.75
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395    ,194.54
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894 ,987.44
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750 ,795.29
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13531623,52.78
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516  ,289.66
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81255) Medical Surgical Supplies & Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894    ,3.12
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81700) Lab Equipment Purchase,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750    ,23.76
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074,228.31
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81100) Dressings,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516  ,698.76
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,223.87
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81700) Lab Equipment Purchase,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395    ,19.91
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83410) Office Equipment,(id:42325) Evelina Central,RICOH UK LTD,id:13516172 ,367.45
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81400) Medical Surgical Supplies & Equipment,(id:2965419) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543750  ,90.3
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894,18.24
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516    ,323.02
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395    ,196.64
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543516  ,1212.99
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:1831419) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074  ,845.58
Department of Health,Guys and St Thomas NHS Foundation Trust,02/12/2020,(51262) Dieticians,(id:590412) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13529075 ,1270.02
Department of Health,Guys and St Thomas NHS Foundation Trust,16/12/2020,(51262) Dieticians,(id:590412) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13569354 ,1270.02
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83500) Furniture & Fittings,(id:590449) Evelina Community Services,GRESSWELL,id:13519134   ,528
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82600) Uniforms & Clothing,(id:590449) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395,26.88
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:590446) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,91.8
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590446) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,112.67
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(84500) Establishment,(id:590545) Evelina Community Services,GL ASSESSMENT,id:13435586 ,1285.13
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590452) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13542894  ,13.92
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82000) Provisions & Kitchens,(id:590447) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,6.48
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81100) Dressings,(id:590541) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395,6.88
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(81200) Medical Surgical Supplies & Equipment,(id:590541) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395  ,341.04
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590539) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,4.56
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(82000) Provisions & Kitchens,(id:590539) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,151.98
Department of Health,Guys and St Thomas NHS Foundation Trust,18/12/2020,(82000) Provisions & Kitchens,(id:590539) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13535395   ,100.5
Department of Health,Guys and St Thomas NHS Foundation Trust,11/12/2020,(83400) Office Equipment,(id:590416) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13543074   ,14.1
