Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017    ,10.61
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82000) Provisions & Kitchens,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017  ,72.87
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854  ,60.39
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(83400) Office Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396  ,125.39
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81400) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN ( CAPITAL FUND ONLY),id:13192966  ,1433
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854 ,339.52
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,374.85
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81275) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,5.93
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81275) Medical Surgical Supplies & Equipment,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074 ,5.93
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043 ,70.34
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,51.19
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074 ,56.71
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82600) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,6.12
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854    ,75.41
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074    ,73.97
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043    ,131.39
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82700) Uniforms & Clothing,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,200.7
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(82000) Provisions & Kitchens,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074  ,106.01
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81100) Dressings,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074    ,791.33
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074 ,2817.13
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,TOFFELN (BRISTOL),id:13195175  ,518.4
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454 ,110.52
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81275) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074 ,11.86
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(50562) Qualified Nursing Staff,(id:42492) Evelina Womens Services,CARE PROVIDERS HEALTHCARE,id:13177857   ,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(50562) Qualified Nursing Staff,(id:42492) Evelina Womens Services,MEDICSPRO LTD,id:13212548,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(50562) Qualified Nursing Staff,(id:42492) Evelina Womens Services,MEDICSPRO LTD,id:13212549,439.99
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(50562) Qualified Nursing Staff,(id:42492) Evelina Womens Services,CARE PROVIDERS HEALTHCARE,id:13191363   ,925.49
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81255) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,13.8
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017  ,82.22
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(83400) Office Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454  ,64.56
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82800) Bedding & Linen,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396   ,167.83
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234   ,93.97
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81275) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234 ,120.17
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854    ,128.88
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017 ,419.44
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043 ,15.84
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017 ,22.84
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(50562) Qualified Nursing Staff,(id:42491) Evelina Womens Services,CARE PROVIDERS HEALTHCARE,id:13191360   ,431.6
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(50202) Consultants,(id:42504) Evelina Womens Services,HEALTHMEDIX LTD,id:13157235,7019.34
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42504) Evelina Womens Services,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,id:12779925 ,837.54
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42504) Evelina Womens Services,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,id:12667110 ,713.15
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42504) Evelina Womens Services,ROYAL FREE LONDON NHS FOUNDATION TRUST,id:12660140 ,6817.7
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,BARKING HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,id:13020396,5571.33
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,CROYDON HEALTH SERVICES NHS TRUST,id:11497251   ,896.13
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,CROYDON HEALTH SERVICES NHS TRUST,id:11497091   ,997.83
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,CROYDON HEALTH SERVICES NHS TRUST,id:11497032   ,2136.67
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,CROYDON HEALTH SERVICES NHS TRUST,id:11497271   ,3285.81
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82700) Uniforms & Clothing,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454  ,137.86
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82000) Provisions & Kitchens,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396,27.58
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017 ,58.78
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234 ,169.83
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854  ,281.36
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42348) Evelina Central,BAXTER HEALTHCARE LTD,id:13154234 ,789.12
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81700) Lab Equipment Purchase,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,62.66
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81700) Lab Equipment Purchase,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074    ,51.86
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82800) Bedding & Linen,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,20.8
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82800) Bedding & Linen,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043 ,117.25
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017    ,1268.68
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043    ,1385.84
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81700) Lab Equipment Purchase,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,26.84
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82000) Provisions & Kitchens,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043,135.58
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(82000) Provisions & Kitchens,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074,9.6
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82600) Uniforms & Clothing,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043  ,3.78
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074    ,446.83
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(89270) Establishment,(id:2973419) Evelina Central,ZENGENTI LTD,id:13133455  ,642
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(83500) Furniture & Fittings,(id:2964419) Evelina Central,DRIVE DEVILBISS HEALTHCARE LTD,id:13145754  ,18252
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017    ,210.56
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42319) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043    ,361.85
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043  ,242.76
Department of Health,Guys and St Thomas NHS Foundation Trust,28/07/2020,(51462) Occupational Therapists,(id:706419) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13207034   ,495.18
Department of Health,Guys and St Thomas NHS Foundation Trust,07/07/2020,(51462) Occupational Therapists,(id:706419) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13147438   ,2092.38
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83410) Office Equipment,(id:590451) Evelina Community Services,RICOH UK LTD,id:13114845    ,482.41
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82000) Provisions & Kitchens,(id:1831419) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017  ,640.5
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83765) Rent,(id:590449) Evelina Community Services,RESPIRONICS UK,id:13130217    ,837.6
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:4621420) Evelina Community Services,TTS GROUP LTD,id:13199117 ,720
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82000) Provisions & Kitchens,(id:590446) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043   ,6.48
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:1210419) Evelina Community Services,LONDON BOROUGH OF SOUTHWARK:04102500,id:13126474    ,2704
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:590539) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234    ,145.11
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:590539) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017   ,77.86
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(83500) Furniture & Fittings,(id:590418) Evelina Community Services,BHC HEALTHCARE FURNITURE,id:13199342   ,705.6
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074  ,546.19
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454  ,3170.9
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234,3.17
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(84656) Establishment,(id:1196422) Evelina Medicine & Neonatology,DICT8 LIMITED,id:13099876 ,1097.52
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:1196422) Evelina Medicine & Neonatology,LAPROSURGE LTD,id:13198821 ,738.96
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42350) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396    ,345.6
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42349) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,1301.35
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42349) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043    ,249.46
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42349) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396    ,630
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42349) Evelina Medicine & Neonatology,SQUADRON MEDICAL LTD,id:13152249  ,16.67
Department of Health,Guys and St Thomas NHS Foundation Trust,27/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42336) Evelina Medicine & Neonatology,GSTT PROCUREMENT CARD,id:13202934 ,46.09
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:817420) Evelina Medicine & Neonatology,S-MED LTD,id:13141228  ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(83400) Office Equipment,(id:2497419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454   ,91.08
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82600) Uniforms & Clothing,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234  ,19.49
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82800) Bedding & Linen,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,11.52
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017 ,97.74
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854  ,1130.17
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(81100) Dressings,(id:42327) Evelina Medicine & Neonatology,SQUADRON MEDICAL LTD,id:13131690,4.03
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(81100) Dressings,(id:42327) Evelina Medicine & Neonatology,SQUADRON MEDICAL LTD,id:13128800,29.57
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(84500) Establishment,(id:42327) Evelina Medicine & Neonatology,BOXMART LTD,id:13208254,511.2
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(50552) Qualified Nursing Staff,(id:42327) Evelina Medicine & Neonatology,CONTINENTAL NURSE LTD,id:13212537,2091.3
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854,263.91
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454    ,29.36
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81700) Lab Equipment Purchase,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854    ,26.2
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:1196420) Evelina Medicine & Neonatology,DEXCOM INTERNATIONAL,id:13200474,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(83400) Office Equipment,(id:1196420) Evelina Medicine & Neonatology,ROCHE DIABETES CARE LIMITED,id:12761440    ,621.47
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:2982419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017  ,40.8
Department of Health,Guys and St Thomas NHS Foundation Trust,10/07/2020,(50552) Qualified Nursing Staff,(id:41874) Evelina Medicine & Neonatology,CONTINENTAL NURSE LTD,id:13155474,1719.87
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(50552) Qualified Nursing Staff,(id:41874) Evelina Medicine & Neonatology,CONTINENTAL NURSE LTD,id:13140660,2496.65
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:41874) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234,1.52
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(83400) Office Equipment,(id:41874) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396,0.76
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(82000) Provisions & Kitchens,(id:2495419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074   ,92.16
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(50552) Qualified Nursing Staff,(id:2495419) Evelina Medicine & Neonatology,GLOBE LOCUMS LTD,id:13169862   ,333.85
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234,4.85
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(83400) Office Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074,4.85
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81100) Dressings,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454  ,29.97
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854    ,7.47
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854 ,20.09
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074    ,44.5
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81225) Medical Surgical Supplies & Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234    ,17.66
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82800) Bedding & Linen,(id:42315) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396 ,7.03
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(81100) Dressings,(id:42315) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13036234  ,5.93
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42315) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396    ,121.1
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81700) Lab Equipment Purchase,(id:42315) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396    ,29.26
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:42312) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017,328.8
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,GUERBET LABORATORIES LIMITED,id:13178094   ,630
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,ABBOTT MEDICAL UK LTD,id:13170655,726
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454   ,4563.71
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(81280) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,MEDTRONIC LTD,id:13166239   ,4920
Department of Health,Guys and St Thomas NHS Foundation Trust,24/07/2020,(82800) Bedding & Linen,(id:1561419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13109396   ,40.18
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82600) Uniforms & Clothing,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13090454 ,29.23
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(82600) Uniforms & Clothing,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13132074 ,52.92
Department of Health,Guys and St Thomas NHS Foundation Trust,17/07/2020,(82000) Provisions & Kitchens,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13075043    ,6.84
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(83400) Office Equipment,(id:41914) Evelina Surgery Theatres & PICU,SQUADRON MEDICAL LTD,id:13166471  ,203.78
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(83400) Office Equipment,(id:41914) Evelina Surgery Theatres & PICU,SQUADRON MEDICAL LTD,id:13170241  ,203.78
Department of Health,Guys and St Thomas NHS Foundation Trust,30/07/2020,(83400) Office Equipment,(id:41914) Evelina Surgery Theatres & PICU,SQUADRON MEDICAL LTD,id:13160087  ,204.17
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(83400) Office Equipment,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13060017    ,99.8
Department of Health,Guys and St Thomas NHS Foundation Trust,03/07/2020,(82800) Bedding & Linen,(id:41914) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13050854,58.54
