Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13236791    ,595.73
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81275) Medical Surgical Supplies & Equipment,(id:41869) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,2.82
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(81700) Lab Equipment Purchase,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13288905    ,57.89
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:41880) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,221.25
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:41879) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,292.66
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50522) Unqualified Nursing Staff,(id:41879) Medicine,MSI GROUP LTD,id:13282190   ,223.49
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(50522) Unqualified Nursing Staff,(id:41879) Medicine,MSI GROUP LTD,id:13292794   ,240.42
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81225) Medical Surgical Supplies & Equipment,(id:41879) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,33.93
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,305.58
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(81000) Surgical Appliances,(id:41876) Medicine,TALAR MADE ORTHOTICS LTD,id:13293104   ,29.4
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(81000) Surgical Appliances,(id:41876) Medicine,TALAR MADE ORTHOTICS LTD,id:13288758   ,116.1
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(50552) Qualified Nursing Staff,(id:41881) Medicine,MSI GROUP LTD,id:13257270,331.39
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(50522) Unqualified Nursing Staff,(id:41881) Medicine,MSI GROUP LTD,id:13292816   ,406.17
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574 ,330.03
Department of Health,Guys and St Thomas NHS Foundation Trust,25/08/2020,(51472) Occupational Therapists,(id:42240) Integrated Therapies and Rehabilitation,PRICEWATERHOUSECOOPERS LLP,id:13288926 ,1232.27
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42239) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,46.82
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(81225) Medical Surgical Supplies & Equipment,(id:42239) Integrated Therapies and Rehabilitation,PROMEDICS ORTHOPAEDICS LTD,id:13225574  ,265.44
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42239) Integrated Therapies and Rehabilitation,PERFORMANCE HEALTH INTERNATIONAL LTD (PATTERSON),id:13254957,242.53
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:590530) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,206.57
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:590490) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574    ,27.24
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:590490) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,62.21
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(82600) Uniforms & Clothing,(id:590490) Integrated Therapies and Rehabilitation,TALAR MADE ORTHOTICS LTD,id:13161878 ,597.94
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(82600) Uniforms & Clothing,(id:590490) Integrated Therapies and Rehabilitation,TALAR MADE ORTHOTICS LTD,id:13215294 ,805.32
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:590499) Integrated Therapies and Rehabilitation,INVACARE LTD,id:13225336,4836
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:1042419) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263,105.96
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:1042419) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,47.65
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81700) Lab Equipment Purchase,(id:1042419) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,45.07
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42255) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574    ,948.78
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:590584) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263,18.92
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(83410) Office Equipment,(id:590584) Integrated Local Services,RICOH UK LTD,id:12549255,519.37
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:590563) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,80.54
Department of Health,Guys and St Thomas NHS Foundation Trust,17/08/2020,(51872) Physiotherapists,(id:1885422) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13267854,1889.21
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51862) Physiotherapists,(id:1371419) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13268716,1124.92
Department of Health,Guys and St Thomas NHS Foundation Trust,25/08/2020,(51862) Physiotherapists,(id:1371419) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13288926,1356.03
Department of Health,Guys and St Thomas NHS Foundation Trust,25/08/2020,(51872) Physiotherapists,(id:1371419) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13288926,860.56
Department of Health,Guys and St Thomas NHS Foundation Trust,25/08/2020,(51462) Occupational Therapists,(id:699422) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13288926    ,578.26
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50562) Qualified Nursing Staff,(id:699422) Integrated Local Services,MSI GROUP LTD,id:13279876  ,1078.58
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(50562) Qualified Nursing Staff,(id:699422) Integrated Local Services,MSI GROUP LTD,id:13257534  ,1049.89
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(50562) Qualified Nursing Staff,(id:699422) Integrated Local Services,MSI GROUP LTD,id:13292795  ,1461.79
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(50572) Qualified Nursing Staff,(id:699422) Integrated Local Services,MSI GROUP LTD,id:13257439  ,1303.75
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51872) Physiotherapists,(id:699422) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13268194 ,2663.33
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51472) Occupational Therapists,(id:699422) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13268716    ,514.91
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(53072) Speech Therapists,(id:1888419) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13268716    ,1447.92
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:590521) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,39.04
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:590521) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,211.21
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(50552) Qualified Nursing Staff,(id:590521) Integrated Local Services,NURSING 2000 LTD,id:13236172    ,491.7
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(50552) Qualified Nursing Staff,(id:590521) Integrated Local Services,NURSING 2000 LTD,id:13215038    ,823.91
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50552) Qualified Nursing Staff,(id:590520) Integrated Local Services,MSI GROUP LTD,id:13279907  ,589.43
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50552) Qualified Nursing Staff,(id:590520) Integrated Local Services,MSI GROUP LTD,id:13279759  ,590.02
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(50552) Qualified Nursing Staff,(id:590520) Integrated Local Services,YOUR WORLD RECRUITMENT LIMITED(YOUR WORLD HEALTHCARE),id:13236031  ,987.75
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(50552) Qualified Nursing Staff,(id:590520) Integrated Local Services,YOUR WORLD RECRUITMENT LIMITED(YOUR WORLD HEALTHCARE),id:13257388  ,987.75
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81230) Medical Surgical Supplies & Equipment,(id:590471) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,207.42
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:590470) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574   ,61.44
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:590535) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,14.75
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:590535) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574    ,74.57
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:590527) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574,105.41
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:903421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,117.38
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(84100) Transport,(id:903421) Integrated Local Services,APOCA PARKING UK LTD,id:13288613    ,702.5
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(84100) Transport,(id:903421) Integrated Local Services,APOCA PARKING UK LTD,id:13282392    ,702.5
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(84100) Transport,(id:903421) Integrated Local Services,APOCA PARKING UK LTD,id:13282401    ,702.5
Department of Health,Guys and St Thomas NHS Foundation Trust,17/08/2020,(51862) Physiotherapists,(id:903421) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13267854 ,1087.54
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51862) Physiotherapists,(id:903421) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13268194 ,1117.67
Department of Health,Guys and St Thomas NHS Foundation Trust,25/08/2020,(51862) Physiotherapists,(id:903421) Integrated Local Services,PRICEWATERHOUSECOOPERS LLP,id:13288926 ,1556.74
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(89280) Other - Consultancy costs,(id:903421) Integrated Local Services,SELDOC LTD,id:13146898   ,104266.77
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:4263422) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,198
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:4263421) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,150
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(81100) Dressings,(id:42517) Evelina Womens Services,ELIS UK LIMITED,id:13220437  ,549
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42517) Evelina Womens Services,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,id:12996281,11112.5
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(84500) Establishment,(id:4631422) Evelina Womens Services,CORPS SECURITY,id:13235074  ,2835.36
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(83610) IT Costs,(id:42515) Evelina Womens Services,CCS MEDIA LTD,id:13235737,795.6
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,279.44
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(81400) Medical Surgical Supplies & Equipment,(id:42511) Evelina Womens Services,STRYKER UK LTD,id:13218034,1717.72
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42511) Evelina Womens Services,CRYOLIFE EUROPA LTD,id:13244934,1040.4
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,79.52
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,149.47
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81275) Medical Surgical Supplies & Equipment,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574 ,11.86
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81700) Lab Equipment Purchase,(id:42510) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574 ,7.25
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,SQUADRON MEDICAL LTD,id:13232639    ,205.56
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42509) Evelina Womens Services,SQUADRON MEDICAL LTD,id:13271432    ,30
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,10.92
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,13.54
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,25.24
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81225) Medical Surgical Supplies & Equipment,(id:42486) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,30.37
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42488) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,10.06
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50562) Qualified Nursing Staff,(id:42503) Evelina Womens Services,CARE PROVIDERS HEALTHCARE,id:13281014   ,-421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81400) Medical Surgical Supplies & Equipment,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN ( CAPITAL FUND ONLY),id:13267074  ,1433
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,62.14
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81700) Lab Equipment Purchase,(id:42493) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574 ,34.9
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,55.98
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,SQUADRON MEDICAL LTD,id:13241731    ,652.06
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81230) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,74.52
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81225) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,65.04
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574    ,112.26
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42491) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,965.46
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42504) Evelina Womens Services,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13167194 ,5592.62
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42504) Evelina Womens Services,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13213810 ,765
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(89640) Non-Healthcare from NHS Trusts,(id:42504) Evelina Womens Services,WEST HERTFORDSHIRE HOPSITALS NHS TRUST,id:12385751   ,854.66
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82700) Uniforms & Clothing,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,11.82
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,257.28
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,71.25
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42348) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263,156.88
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82700) Uniforms & Clothing,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,128.64
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42331) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574,263.08
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574    ,218.17
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(83400) Office Equipment,(id:4706419) Evelina Central,LAZERBEAM FIRE AND SECURITY LTD,id:13257552,4276.63
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(55092) Admin & Clerical,(id:42316) Evelina Central,ALLEN LANE,id:13279767   ,2398.5
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81225) Medical Surgical Supplies & Equipment,(id:590444) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,354.45
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51872) Physiotherapists,(id:590450) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13268194,1451.79
Department of Health,Guys and St Thomas NHS Foundation Trust,17/08/2020,(51462) Occupational Therapists,(id:706419) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13267854   ,2540.16
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:590451) Evelina Community Services,KAPITEX HEALTHCARE LTD,id:13213594   ,28.19
Department of Health,Guys and St Thomas NHS Foundation Trust,17/08/2020,(53062) Speech Therapists,(id:590451) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13267854    ,3548.18
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(53062) Speech Therapists,(id:590451) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13268716    ,6304.66
Department of Health,Guys and St Thomas NHS Foundation Trust,18/08/2020,(51262) Dieticians,(id:590412) Evelina Community Services,PRICEWATERHOUSECOOPERS LLP,id:13268194 ,1166.49
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(84655) Establishment,(id:590548) Evelina Community Services,LANGUAGE LINE LTD,id:13252468  ,4097.22
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:590557) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263   ,54.84
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(84500) Establishment,(id:590545) Evelina Community Services,SSD LTD T/A COGNITIVE CENTRE,id:13290934 ,1140
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82000) Provisions & Kitchens,(id:590537) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574   ,185.04
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(50562) Qualified Nursing Staff,(id:590542) Evelina Community Services,ARTHUR RAI MEDICAL SERVICES LTD,id:13238036   ,1317
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574,12.5
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:2497419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263  ,24.72
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(50552) Qualified Nursing Staff,(id:2497419) Evelina Medicine & Neonatology,MSI GROUP LTD,id:13279945 ,325.87
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(50200) Consultants,(id:42335) Evelina Medicine & Neonatology,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:11528813    ,7923.16
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42335) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,22.2
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42335) Evelina Medicine & Neonatology,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,id:12893318 ,1055
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(84656) Establishment,(id:42335) Evelina Medicine & Neonatology,DICT8 LIMITED,id:13292575   ,5993.52
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81100) Dressings,(id:42327) Evelina Medicine & Neonatology,SQUADRON MEDICAL LTD,id:13228161,45.73
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42327) Evelina Medicine & Neonatology,SQUADRON MEDICAL LTD,id:13246980  ,878.83
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(83610) IT Costs,(id:42327) Evelina Medicine & Neonatology,OFFICE DEPOT UK LTD,id:13224972  ,507.79
Department of Health,Guys and St Thomas NHS Foundation Trust,27/08/2020,(50552) Qualified Nursing Staff,(id:42327) Evelina Medicine & Neonatology,CONTINENTAL NURSE LTD,id:13294335,2463.75
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:42327) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574,217.05
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:1196420) Evelina Medicine & Neonatology,DEXCOM INTERNATIONAL LTD,id:13245394 ,793.5
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(83400) Office Equipment,(id:41874) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574,1.52
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42326) Evelina Medicine & Neonatology,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,id:13203654,556.48
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81100) Dressings,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13150574  ,59.65
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263    ,129.39
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42323) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,40.18
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42315) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,8.98
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:2499419) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263 ,236.69
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(82800) Bedding & Linen,(id:42312) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13162263,472.8
Department of Health,Guys and St Thomas NHS Foundation Trust,07/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,ABBOTT MEDICAL UK LTD,id:13218038,3600
Department of Health,Guys and St Thomas NHS Foundation Trust,14/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,WL GORE & ASSOCIATES (UK) LTD,id:13248995  ,594
Department of Health,Guys and St Thomas NHS Foundation Trust,21/08/2020,(81200) Medical Surgical Supplies & Equipment,(id:42312) Evelina Surgery Theatres & PICU,BARD LTD,id:13219605   ,572.57
