Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863654   ,800
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863642   ,800
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13859694   ,1030.16
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13867735   ,1240
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863694   ,1298.66
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863698   ,1331.08
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13859414   ,1365.08
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863874   ,1447.7
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13858794   ,1471.95
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13863554   ,1600
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13859734   ,1682.62
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13866574   ,2493.14
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13859934   ,4383.84
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13923314   ,5508.9
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13834495   ,434.8
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13825155   ,2747
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13834359   ,3218
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13834617   ,3908.32
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13837196   ,4225
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13825282   ,4684.18
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13834813   ,1342.49
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13834818   ,1342.49
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13825055   ,1722.62
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13825115   ,2000.37
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(84200) Rental under Operating Lease,(id:42579) Central Services,OMD AUTOS LIMITED,id:13897415   ,4000.08
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82800) Bedding & Linen,(id:42579) Central Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654,234
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(84100) Transport,(id:42579) Central Services,OMD AUTOS LIMITED,id:13897794  ,430.9
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84100) Transport,(id:42579) Central Services,Q DESPATCH (WEST) LTD,id:13868075   ,5670
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84100) Transport,(id:42579) Central Services,OMD AUTOS LIMITED,id:13834885  ,441.61
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(84100) Transport,(id:42579) Central Services,OMD AUTOS LIMITED,id:13834888  ,3500
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(84550) Establishment,(id:42579) Central Services,CTRACK UK LTD,id:13837514  ,1212
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83410) Office Equipment,(id:42556) Central Services,RICOH UK LTD,id:13863444,271.84
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42535) Central Services,NUTRIPACK LTD,id:13881980    ,1377.71
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(82600) Uniforms & Clothing,(id:42535) Central Services,1ST BIOTECH LIMITED,id:13847595,814.98
Department of Health,Guys and St Thomas NHS Foundation Trust,30/03/2021,(82000) Provisions & Kitchens,(id:42527) Central Services,PELICAN PROCUREMENT SERVICES LTD,id:13939934,20121.62
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42526) Central Services,BLACK KNIGHT RETAIL SYSTEMS LLP,id:13884554 ,827.4
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(55422) Ancillary Staff,(id:42524) Central Services,BLUE ARROW LIMITED,id:13866037,568.68
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83500) Furniture & Fittings,(id:4629421) Asset Management,KEY STRUCTURES LTD,id:13925355   ,3074.4
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83880) Building & Engineering,(id:2719419) Asset Management,OCTAGON MAINTENANCE & SHOPFITTING LTD,id:13828157  ,894
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83610) IT Costs,(id:42614) Asset Management,SCC PLC)SPECIALIST COMPUTER CENTRES,id:13860294,495.6
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83640) IT Costs,(id:42614) Asset Management,ASITE SOLUTIONS LTD,id:13812014 ,800
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(89000) Other - Training courses and conferences,(id:42614) Asset Management,THOMAS TELFORD LIMITED,id:13814614 ,9261
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(89000) Other - Training courses and conferences,(id:42614) Asset Management,ASITE SOLUTIONS LTD,id:13811974    ,2000
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83400) Office Equipment,(id:42624) Asset Management,ESSENTIA TRADING LIMITED,id:13887550   ,780.29
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(89120) Other - Legal fees,(id:42624) Asset Management,BEACHCROFT LLP OFFICE ACCOUNT,id:13594565 ,731.4
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83110) Energy Costs,(id:42621) Asset Management,BRITISH GAS BUSINESS:70299300,id:13850315  ,2224.5
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83110) Energy Costs,(id:4934425) Asset Management,EDF ENERGY,id:13830634    ,1559.02
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83755) Rental under Operating Lease,(id:4934419) Asset Management,WORKMAN LLP,id:13923668  ,23750
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83110) Energy Costs,(id:4933419) Asset Management,EDF ENERGY,id:13830696    ,-2623.77
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83120) Energy Costs,(id:4933419) Asset Management,TOTAL GAS & POWER LIMITED,id:13757615    ,1524.98
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83110) Energy Costs,(id:4932419) Asset Management,EDF ENERGY,id:13831254    ,-2821.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:4774421) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13839574    ,89013.77
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:4774421) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13840134    ,89013.77
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:4774419) Asset Management,NHS PROPERTY SERVICES,id:13875474  ,3868.64
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:2409419) Asset Management,NHS PROPERTY SERVICES,id:13875257  ,20075.75
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83765) Rent,(id:515409) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13836955    ,10022.54
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83765) Rent,(id:515409) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13839955    ,10628.1
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83765) Rent,(id:515409) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13840094    ,10022.54
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:515409) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13839955,57552.39
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83765) Rent,(id:42650) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13836577,60731.18
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83765) Rent,(id:42650) Asset Management,COMMUNITY HEALTH PARTNERSHIPS,id:13839534,5653.81
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83710) Rates,(id:42617) Asset Management,NHS PROPERTY SERVICES,id:13875255  ,6445.95
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83755) Rental under Operating Lease,(id:42617) Asset Management,NHS PROPERTY SERVICES,id:13875155    ,81027.54
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83710) Rates,(id:42613) Asset Management,NHS PROPERTY SERVICES,id:13875374  ,4043.36
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:492412) Essentia Community Services,CITY & KENT CLEANING LTD,id:13832116 ,5073.46
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:492412) Essentia Community Services,CITY & KENT CLEANING LTD,id:13832114 ,9429.89
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83500) Furniture & Fittings,(id:492412) Essentia Community Services,H S WALSH & SONS LTD,id:13849374 ,6615.78
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:1649419) Essentia Community Services,CHARGEBOX LTD,id:13775414 ,1497.6
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:1649419) Essentia Community Services,K G NORMAN LIMITED,id:13738055,775
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83881) Building & Engineering,(id:1649419) Essentia Community Services,DIAMOND CONTROLS LTD,id:13810650   ,1198
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83881) Building & Engineering,(id:1116424) Essentia Community Services,WCS GROUP,id:13811355    ,468
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:1116423) Essentia Community Services,LAZERBEAM FIRE AND SECURITY LTD,id:13902334  ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83820) Building & Engineering,(id:1116421) Essentia Community Services,H S JACKSON & SON (FENCING) LTD,id:13903060  ,1652.38
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83610) IT Costs,(id:4889419) Essentia Community Services,PROBRAND LIMITED,id:13808874 ,2106
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83820) Building & Engineering,(id:4629422) Essentia Community Services,REDLAND CONSTRUCTION LIMITED,id:13797380,855
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83500) Furniture & Fittings,(id:4629422) Essentia Community Services,HORNBECK LTD T/A LANDMARK,id:13888274,594
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:492592) Essentia Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654  ,74.57
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:492606) Essentia Community Services,LONDON FIRE PROTECTION SERVICES,id:13834654   ,776.1
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83881) Building & Engineering,(id:492606) Essentia Community Services,SIEMSATEC LIMITED,id:13841831  ,550
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:492528) Essentia Community Services,CITY ELECTRICAL FACTORS LTD,id:13739176   ,1818.82
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83342) Premises Services,(id:492421) Essentia Commercial,PHS GROUP,id:13860434   ,437.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83342) Premises Services,(id:492421) Essentia Commercial,MEDISORT LIMITED,id:13857074 ,519.89
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83343) Premises Services,(id:492421) Essentia Commercial,VEOLIA ES (UK) LTD,id:13831834    ,495
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83343) Premises Services,(id:492421) Essentia Commercial,VEOLIA ES (UK) LTD,id:13831734    ,855.38
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83342) Premises Services,(id:1051419) Essentia Commercial,SRCL LTD,id:13894937   ,90.45
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83110) Energy Costs,(id:492478) Essentia Commercial,EDF ENERGY,id:13924358  ,3365.93
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83110) Energy Costs,(id:492464) Essentia Commercial,BRITISH GAS BUSINESS:70299300,id:13855195   ,699.31
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83110) Energy Costs,(id:492454) Essentia Commercial,BRITISH GAS BUSINESS:70299300,id:13855195   ,75.73
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83342) Premises Services,(id:1037419) Essentia Commercial,SRCL LTD,id:13894475   ,3095.46
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(55092) Admin & Clerical,(id:492416) Essentia Commercial,VENN GROUP LTD,id:13891866    ,3294.73
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83830) Building & Engineering,(id:42626) Essentia Infrastructure,CLARKE ENERGY LIMITED,id:13795638   ,17866.74
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83110) Energy Costs,(id:42627) Essentia Infrastructure,EDF ENERGY,id:13830336    ,320069.13
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(89000) Other - Training courses and conferences,(id:42591) Essentia COO,THINK CHANGE CONSULTING LTD,id:13854155,1600
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:373411) Guys Site services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654 ,324.42
Department of Health,Guys and St Thomas NHS Foundation Trust,30/03/2021,(83400) Office Equipment,(id:373411) Guys Site services,PELICAN PROCUREMENT SERVICES LTD,id:13939934  ,523.85
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83880) Building & Engineering,(id:4624420) Guys Site services,CITY & KENT CLEANING LTD,id:13810678   ,2775
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42662) Guys Site services,MATRIX A I LTD,id:13880114 ,2244
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83500) Furniture & Fittings,(id:42662) Guys Site services,1ST BIOTECH LIMITED,id:13871574  ,62.4
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42662) Guys Site services,GRANTLEIGH LTD,id:13926155,2560
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83880) Building & Engineering,(id:42662) Guys Site services,GRANTLEIGH LTD,id:13700314,1340
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84500) Establishment,(id:42545) Guys Site services,OFFICE DEPOT UK LTD,id:13733898    ,810
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84500) Establishment,(id:42545) Guys Site services,OFFICE DEPOT UK LTD,id:13733901    ,810
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84500) Establishment,(id:42545) Guys Site services,OFFICE DEPOT UK LTD,id:13733903    ,810
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42545) Guys Site services,CITY & KENT CLEANING LTD,id:13864146 ,723.02
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42545) Guys Site services,CITY & KENT CLEANING LTD,id:13864110 ,4609.87
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42545) Guys Site services,CITY & KENT CLEANING LTD,id:13864097 ,4881.6
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83500) Furniture & Fittings,(id:42545) Guys Site services,CITY & KENT CLEANING LTD,id:13769615  ,796.48
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83881) Building & Engineering,(id:2507419) Guys Site services,ALIMAK GROUP UK LTD,id:13706018   ,4424.92
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:1270419) Guys Site services,EDWARDES BROS (DULWICH) LTD,id:13794054 ,1132.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:1270419) Guys Site services,RICHMONDS OF LONDON LTD,id:13870342,1548
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83880) Building & Engineering,(id:197407) Guys Site services,SCHNEIDER ELECTRIC,id:13804526,843.33
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:197407) Guys Site services,SCHNEIDER ELECTRIC,id:13911914,843.33
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83881) Building & Engineering,(id:197407) Guys Site services,CAMFIL LTD,id:13725954   ,1870.13
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83881) Building & Engineering,(id:197407) Guys Site services,PROJECT SOLVER LTD,id:13827736,4883.45
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83881) Building & Engineering,(id:197407) Guys Site services,ELITE ENTRANCE SYSTEMS LTD,id:13755759  ,4100
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83881) Building & Engineering,(id:197407) Guys Site services,CERTUSS UK LTD,id:13797734    ,12143
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83881) Building & Engineering,(id:197407) Guys Site services,ABBEY LIFTCARE LTD,id:13703694,15730.58
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:42635) Guys Site services,DRAX (UK) LTD,id:13804594 ,567
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42634) Guys Site services,MAITLAND ENGINEERING LTD,id:13902674,3437
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83400) Office Equipment,(id:42634) Guys Site services,ROBLETT ELECTRICAL SUPPLIES LTD,id:13907055    ,1455.6
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(55652) Maintenance Staff,(id:42633) Guys Site services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13832853  ,1145.23
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(55652) Maintenance Staff,(id:42633) Guys Site services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13836840  ,1188.46
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(55652) Maintenance Staff,(id:42633) Guys Site services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13925250  ,1188.46
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(55642) Maintenance Staff,(id:42633) Guys Site services,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,id:13920929  ,905.4
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(55632) Maintenance Staff,(id:42632) Guys Site services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13895662  ,784.8
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83500) Furniture & Fittings,(id:42632) Guys Site services,H C SLINGSBY PLC,id:13785035,1199.88
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83400) Office Equipment,(id:42631) Guys Site services,RS COMPONENTS LTD,id:13841203   ,1611.14
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83400) Office Equipment,(id:42631) Guys Site services,RICHMONDS OF LONDON LTD,id:13769814  ,2364
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42631) Guys Site services,RICHMONDS OF LONDON LTD,id:13810492  ,504.02
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42631) Guys Site services,RICHMONDS OF LONDON LTD,id:13848835  ,1521.53
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,EQUIAX LTD,id:13768195    ,1069
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,LAST CONTRACTING LTD,id:13859354    ,2732.4
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,EQUIAX LTD,id:13793674    ,1821.95
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,EQUIAX LTD,id:13913135    ,5860
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,ACORN MECHANICAL PIPEWORK SERVICES LTD - ACORM MPS,id:13906354    ,9788.55
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,SOCOTEC UK LTD,id:13841681,934
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,EQUIAX LTD,id:13793636    ,3887
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42631) Guys Site services,VERNACARE,id:13789955,642.66
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42630) Guys Site services,D S VANDER & SON CIS6,id:13857176   ,7142
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83400) Office Equipment,(id:1271419) STH Site Services,ROBLETT ELECTRICAL SUPPLIES LTD,id:13860935   ,543.72
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83881) Building & Engineering,(id:197406) STH Site Services,BOC LTD :02107500,id:13595476  ,5630
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83881) Building & Engineering,(id:197406) STH Site Services,SWITCHGEAR SERVICES & SOLUTIONS LTD,id:13376161    ,3742
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83881) Building & Engineering,(id:197406) STH Site Services,TRANE UK LTD (FORMERLY INGERSOLL-RAND UK LTD),id:13745894    ,5182.6
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83881) Building & Engineering,(id:197406) STH Site Services,TESGL LTD,id:13832194,4265.5
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83881) Building & Engineering,(id:197405) STH Site Services,ABBEY LIFTCARE LTD,id:13811615 ,1045
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42643) STH Site Services,DRAX (UK) LTD,id:13912894  ,572
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83880) Building & Engineering,(id:42643) STH Site Services,MAITLAND ENGINEERING LTD,id:13810707 ,587
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83400) Office Equipment,(id:42642) STH Site Services,ADLER & ALLAN LTD,id:13807614    ,3801
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83400) Office Equipment,(id:42642) STH Site Services,RICHMONDS OF LONDON LTD,id:13796435   ,727.67
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(83880) Building & Engineering,(id:42640) STH Site Services,STEVE MORGAN,id:13810654   ,1420
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83400) Office Equipment,(id:42638) STH Site Services,PALL EUROPE LTD,id:13910795 ,4378.8
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83400) Office Equipment,(id:42638) STH Site Services,MEDICARE SERVICES (CIS5),id:13806314  ,1821.6
Department of Health,Guys and St Thomas NHS Foundation Trust,12/03/2021,(83880) Building & Engineering,(id:42638) STH Site Services,SPIRAX-SARCO LTD CIS5,id:13846694    ,4861.84
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(83880) Building & Engineering,(id:42638) STH Site Services,ANDREWS SYKES HIRE LTD,id:13907036   ,1018.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:42638) STH Site Services,ATLAS COPCO MEDICAL LTD (FORMERLY MEDAES LTD),id:13606119,4108.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(83880) Building & Engineering,(id:42638) STH Site Services,TESGL LTD,id:13854794 ,712
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(55642) Maintenance Staff,(id:42637) STH Site Services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13836819   ,961.66
Department of Health,Guys and St Thomas NHS Foundation Trust,05/03/2021,(55642) Maintenance Staff,(id:42637) STH Site Services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13832594   ,1002.6
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(55642) Maintenance Staff,(id:42637) STH Site Services,COMMUNITY RESOURCING LTD (T/A RESOURCING GROUP),id:13925249   ,802.08
Department of Health,Guys and St Thomas NHS Foundation Trust,19/03/2021,(82000) Provisions & Kitchens,(id:42585) STH Site Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13815654   ,32.07
Department of Health,Guys and St Thomas NHS Foundation Trust,26/03/2021,(84520) Establishment,(id:42575) STH Site Services,SWISS POST SOLUTIONS LTD,id:13907115,279726.27
