Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374382    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374529    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374538    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13375430    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13375432    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374477    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374481    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13366614    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13366616    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13375426    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13374576    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13384007    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13394935    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13388459    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13388514    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21110) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13357676  ,5038.8
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21110) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13354495  ,6201.6
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21110) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13357708  ,77204.4
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE LOGISTICS LTD:55433200,id:13374593   ,540
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAXTER HEALTHCARE LTD,id:13352953,1818.36
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13362091 ,605.38
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13375417   ,1607.06
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ITH PHARMA,id:13375295 ,2194.76
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13394832   ,6463.29
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13393618  ,1113.11
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AVANOS MEDICAL,id:13388401  ,1244.1
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13393714   ,1302.48
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13354251  ,990
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13362444   ,566.4
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE LOGISTICS LTD:55433200,id:13394944   ,648
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MASTERS PHARMACEUTICALS LIMITED,id:13393593,4512
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13375388   ,4868.71
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AVANOS MEDICAL,id:13414982  ,1029.6
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,id:13405345   ,1236.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13415039   ,1036.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13393757  ,1131.6
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,GE HEALTHCARE UK LTD:00475800,id:13405541  ,1150.8
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13415137   ,6000
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13393761   ,10816.82
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CHRYSTAL CONSULTING LTD,id:13405478   ,6489
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13414924  ,1320
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,NOVARTIS PHARMACEUTICALS UK LTD,id:13405433,14742
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13415077   ,572.05
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13374546  ,518.58
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13414972   ,1592.34
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,VERITON PHARMA LIMITED,id:13415140    ,648
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BAUSCH & LOMB UK LTD,id:13384014 ,833.76
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13375371   ,3899.88
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13374397   ,2859.78
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,FRESENIUS KABI LTD,id:13362268   ,582
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13375390   ,594
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,B.BRAUN MEDICAL LTD,id:13366660  ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,id:13352568   ,775.5
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13362092 ,5744.64
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ABBVIE LIMITED,id:13352979  ,34406.88
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,FRESENIUS MEDICAL CARE RENAL SERVICES LT,id:13352417 ,-591.6
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ROCHE PRODUCTS LTD,id:13384165   ,2205.94
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,id:13362335,709.23
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALCON EYE CARE UK LIMITED,id:13384153 ,1890
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,GILEAD SCIENCES LTD,id:13374549  ,9862.44
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ABBVIE LIMITED,id:13388326  ,2028.31
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13393760   ,2970
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLIANCE HEALTHCARE HOSP SERV(UNICHEM),id:13393720   ,1866.74
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13393797  ,565.86
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13393601  ,637.2
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13393549  ,7989.05
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13393664  ,911.52
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE LOGISTICS LTD:55433200,id:13415036   ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13344902  ,532.94
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13354255  ,4085.88
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13344995  ,1185.36
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13357695   ,785.08
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13354344  ,8227.2
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13345085  ,961.08
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,RECORDARTI RARE DISEASES UK LTD (ORPHAN EUROPE (UK) LTD,id:13352889 ,1536
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,FRESENIUS KABI LTD,id:13339864   ,1615.8
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,MAWDSLEY BROOKS LTD,id:13345233  ,606.12
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BRISTOL MYERS SQUIBB PHARMACEUTICAL LTD,id:13352870  ,501.6
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,DISTINCTIVE MEDICAL PRODUCTS:69498300,id:13344952    ,608.34
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,JANSSEN CILAG LTD,id:13352855    ,4368
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,BOEHRINGER INGELHEIM LTD,id:13352686  ,6220.8
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,NOVARTIS PHARMACEUTICALS UK LTD,id:13352741,1350
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ALLOGA UK,id:13357805  ,90000
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(32200) Other payables < 1 Yr,(id:40092) TRUST Balance Sheet Codes,FUJIFILM UK LTD,id:13376487   ,108133.25
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84552) Establishment,(id:42752) IT / Digital Directorate,VODAFONE LTD,id:13413195,26631.69
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84552) Establishment,(id:42752) IT / Digital Directorate,VODAFONE LTD,id:13413014,28500.15
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:42750) IT / Digital Directorate,PAGEONE COMMUNICATIONS LTD,id:13413187   ,21513.54
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(84550) Establishment,(id:42747) IT / Digital Directorate,VIRGIN MEDIA BUSINESS,id:13413138 ,8872
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(83400) Office Equipment,(id:42740) IT / Digital Directorate,CANCOM UK LTD (FORMERLY OCSL),id:13145458,37700
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(83630) IT Costs,(id:42735) IT / Digital Directorate,SOFTCAT LTD,id:13418975 ,993454.27
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:42735) IT / Digital Directorate,SWAN RETAIL LTD,id:13361958    ,7307.28
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83610) IT Costs,(id:42735) IT / Digital Directorate,SCC PLC)SPECIALIST COMPUTER CENTRES,id:13363854  ,807.84
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83610) IT Costs,(id:42735) IT / Digital Directorate,BASELINE TECHNOLOGIES LTD,id:13401134  ,10500
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42735) IT / Digital Directorate,CORPTELUK,id:13377634    ,7.2
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42735) IT / Digital Directorate,BASELINE TECHNOLOGIES LTD,id:13401134   ,36
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:2156419) IT / Digital Directorate,COLT TECHNOLOGY SERVICES,id:13413416   ,2624.99
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:2156419) IT / Digital Directorate,COLT TECHNOLOGY SERVICES,id:13413375   ,4348.12
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(83400) Office Equipment,(id:365415) IT / Digital Directorate,ALLWEATHER REFRIGERATION LTD CIS6,id:13365961,2925
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(89000) Other - Training courses and conferences,(id:42737) IT / Digital Directorate,THE LEARNING & PERFORMANCE INSTITUTE LTD,id:13345976,2958
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(84657) Establishment,(id:1976419) Information Governance and Management,IRON MOUNTAIN (UK) LTD,id:13349136,3020.44
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(81400) Medical Surgical Supplies & Equipment,(id:1976419) Information Governance and Management,STORAGE ASPECTS,id:13351204   ,455
Department of Health,Guys and St Thomas NHS Foundation Trust,20/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:1319419) Cancer Supportive Services and R&D,SENSE TRADING,id:13109698   ,22.45
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(89010) Other - Publishing,(id:1319419) Cancer Supportive Services and R&D,BIOMED CENTRAL LTD,id:13368174  ,1944
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(81700) Lab Equipment Purchase,(id:1319419) Cancer Supportive Services and R&D,SENSE TRADING,id:13375678   ,2066.65
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(89120) Other - Legal fees,(id:42276) Cancer Supportive Services and R&D,BEACHCROFT LLP OFFICE ACCOUNT,id:13417114   ,1691.5
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(82800) Bedding & Linen,(id:42270) Haematology,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014,23.41
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(84500) Establishment,(id:42267) Haematology,OFFICE DEPOT UK LTD,id:13329956 ,186.7
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42265) Haematology,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014   ,1897.64
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42265) Haematology,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014   ,1758.6
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(83610) IT Costs,(id:42272) Haematology,OFFICE DEPOT UK LTD,id:13331656 ,892.8
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(80205) Drug Costs,(id:42273) Haematology,HEALTHCARE AT HOME LTD,id:13337981 ,8627
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(80205) Drug Costs,(id:42273) Haematology,HEALTHCARE AT HOME LTD,id:13375920 ,1921.2
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(80205) Drug Costs,(id:42273) Haematology,HEALTHCARE AT HOME LTD,id:13375783 ,2127
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(80205) Drug Costs,(id:42273) Haematology,HEALTHCARE AT HOME LTD,id:13361986 ,2247
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(80205) Drug Costs,(id:42273) Haematology,HEALTHCARE AT HOME LTD,id:13361982 ,51717
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(80205) Drug Costs,(id:42273) Haematology,BAXALTA UK LTD,id:11809471    ,5105.5
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(89440) Research and Development,(id:202405) Haematology,MENARINI SILICON BIOSYSTEMS S.P.A.,id:13416774    ,3575.52
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(54052) Technical Officers,(id:42128) Haematology,TOTAL ASSIST RECRUITMENT LTD,id:13391444  ,614.74
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(54052) Technical Officers,(id:42128) Haematology,TOTAL ASSIST RECRUITMENT LTD,id:13373531  ,1161.17
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(81700) Lab Equipment Purchase,(id:42128) Haematology,CHEMSOL LIMITED,id:13419961 ,1133.68
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(81700) Lab Equipment Purchase,(id:42128) Haematology,CASKETS LTD,id:13419130,861.6
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(82800) Bedding & Linen,(id:42258) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014    ,184.94
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42258) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014  ,4.56
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(83360) Premises Services,(id:42258) Oncology Services,CITY & KENT CLEANING LTD,id:13376374 ,7340
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(50200) Consultants,(id:42261) Oncology Services,KINGS COLLEGE LONDON:03529700,id:13288096  ,27439.15
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(89595) Non-Healthcare from Foundation Trusts,(id:42261) Oncology Services,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13410520 ,47686
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:4631424) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014,229.15
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42260) Oncology Services,KIMAL PLC,id:13425055 ,4657.68
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81700) Lab Equipment Purchase,(id:42260) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014  ,321.21
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(82700) Uniforms & Clothing,(id:42260) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014,635.61
Department of Health,Guys and St Thomas NHS Foundation Trust,02/10/2020,(83500) Furniture & Fittings,(id:42259) Oncology Services,TECHNIBLINDS LTD,id:13342918 ,834
Department of Health,Guys and St Thomas NHS Foundation Trust,29/10/2020,(50552) Qualified Nursing Staff,(id:42259) Oncology Services,MSI GROUP LTD,id:13427128 ,305.48
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(50522) Unqualified Nursing Staff,(id:42259) Oncology Services,GLOBE LOCUMS LTD,id:13414321 ,249.77
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81700) Lab Equipment Purchase,(id:42259) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014  ,38.23
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81100) Dressings,(id:42280) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014,87.12
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42280) Surgical Oncology,SEBBIN UK LTD,id:13361169  ,880.8
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42280) Surgical Oncology,JOHNSON & JOHNSON MEDICAL LTD,id:13355314 ,1886
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42280) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13336014  ,2.49
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(83400) Office Equipment,(id:42280) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014   ,57.37
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81255) Medical Surgical Supplies & Equipment,(id:243406) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13356014 ,0.62
Department of Health,Guys and St Thomas NHS Foundation Trust,09/10/2020,(80010) Drug Costs,(id:42474) Surgical Oncology,INHEALTH LTD/ECHOTECH LTD/REPORTING,id:13355762  ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81100) Dressings,(id:42473) Surgical Oncology,JEWEL MANAGEMENT LTD T/A GENERAL MEDICAL,id:13376484   ,1043.94
Department of Health,Guys and St Thomas NHS Foundation Trust,16/10/2020,(81100) Dressings,(id:42473) Surgical Oncology,SQUADRON MEDICAL LTD,id:13297386   ,22.84
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42473) Surgical Oncology,MEDTRONIC LTD,id:13382514  ,619.2
Department of Health,Guys and St Thomas NHS Foundation Trust,23/10/2020,(81200) Medical Surgical Supplies & Equipment,(id:42473) Surgical Oncology,SQUADRON MEDICAL LTD,id:13337291,323.43
