Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41906) TAP,SQUADRON MEDICAL LTD,id:12924167    ,4804.38
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41906) TAP,FANNIN UK LTD,id:12944559 ,7830
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41906) TAP,SQUADRON MEDICAL LTD,id:12960379    ,822.59
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,SQUADRON MEDICAL LTD,id:12926134    ,566.24
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,SQUADRON MEDICAL LTD,id:12931164    ,3519.68
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,SQUADRON MEDICAL LTD,id:12924168    ,3949.6
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,SQUADRON MEDICAL LTD,id:12959944    ,938.41
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,MEDTRONIC LTD,id:12968811 ,1620
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41905) TAP,EDWARDS LIFESCIENCES LTD,id:12979456,960
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50200) Consultants,(id:41905) TAP,KINGS COLLEGE LONDON:03529700,id:12942034 ,2564.69
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:2549419) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,218.4
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81100) Dressings,(id:41913) TAP,SQUADRON MEDICAL LTD,id:12959985  ,191.33
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41913) TAP,FISHER & PAYKEL HEALTHCARE LTD,id:12943624    ,2207.52
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82600) Uniforms & Clothing,(id:41913) TAP,SQUADRON MEDICAL LTD,id:12853155  ,96.48
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(83400) Office Equipment,(id:41913) TAP,SQUADRON MEDICAL LTD,id:12970405,119.84
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:41918) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174  ,156.78
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(83500) Furniture & Fittings,(id:41918) TAP,ANETIC AID LTD,id:12959223  ,11172
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41918) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174 ,451.55
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41918) TAP,SQUADRON MEDICAL LTD,id:12853212    ,29.76
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41918) TAP,SQUADRON MEDICAL LTD,id:12879071    ,702.36
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41916) TAP,CARE PROVIDERS HEALTHCARE,id:12963337   ,990.58
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734  ,161.87
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81700) Lab Equipment Purchase,(id:41916) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734 ,44.25
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41924) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734 ,42.96
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82700) Uniforms & Clothing,(id:41923) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,226.48
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81700) Lab Equipment Purchase,(id:41922) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734 ,1144.65
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81275) Medical Surgical Supplies & Equipment,(id:41921) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174 ,10.8
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81100) Dressings,(id:884419) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,1928.41
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(84656) Establishment,(id:42485) Surgery,DICT8 LIMITED,id:12970135 ,850.56
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81225) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734  ,55.98
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,SQUADRON MEDICAL LTD,id:12915583,94.8
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,SQUADRON MEDICAL LTD,id:12970363,496.08
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,SEVERN HEALTHCARE TECHNOLOGIES LTD,id:12982015 ,1302
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,MEDARTIS LTD,id:12961874   ,558.68
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81000) Surgical Appliances,(id:42484) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734,327.88
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81100) Dressings,(id:42483) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174,88.96
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50552) Qualified Nursing Staff,(id:42482) Surgery,CONTINENTAL NURSE LTD,id:12978256   ,677.76
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81100) Dressings,(id:42481) Surgery,SQUADRON MEDICAL LTD,id:12926225   ,36.3
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:42467) Surgery,SQUADRON MEDICAL LTD,id:12916348  ,14.22
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:12807312 ,3557.51
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:12919072 ,2964.96
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,T J SMITH & NEPHEW LTD,id:12929732   ,744.05
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:12952209 ,2837.41
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:12946133 ,943.83
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,SQUADRON MEDICAL LTD,id:12941118,763.76
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:42467) Surgery,SQUADRON MEDICAL LTD,id:12895037 ,204.16
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81225) Medical Surgical Supplies & Equipment,(id:42466) Surgery,OSSUR UK LTD:42113800,id:12939280    ,-900
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174   ,185.36
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174    ,25.61
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,52.06
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81100) Dressings,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174,230.24
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(83610) IT Costs,(id:42465) Surgery,OFFICE DEPOT UK LTD,id:12941209,607.26
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50552) Qualified Nursing Staff,(id:42465) Surgery,GLOBE LOCUMS LTD,id:12989101   ,315.71
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:42464) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734   ,14.72
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,3.72
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83400) Office Equipment,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734   ,68.63
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82700) Uniforms & Clothing,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174,130.68
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82000) Provisions & Kitchens,(id:42458) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734   ,20.27
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81255) Medical Surgical Supplies & Equipment,(id:42458) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734  ,2.16
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(55052) Admin & Clerical,(id:42453) Surgery,VENN GROUP LTD,id:12992705  ,459.35
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(55052) Admin & Clerical,(id:42453) Surgery,VENN GROUP LTD,id:12989257  ,2036.69
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50200) Consultants,(id:41863) PACCS,KINGS COLLEGE LONDON:03529700,id:12930363    ,5089.09
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81245) Medical Surgical Supplies & Equipment,(id:41863) PACCS,AMBU LIMITED,id:12930094,2451.9
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82600) Uniforms & Clothing,(id:41935) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174  ,79.46
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(83500) Furniture & Fittings,(id:41935) PACCS,HOSPITAL METALCRAFT LTD,id:12961409 ,589.68
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50552) Qualified Nursing Staff,(id:41935) PACCS,CONTINENTAL NURSE LTD,id:12963692,3070.19
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(50562) Qualified Nursing Staff,(id:41935) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12945701  ,444.86
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81100) Dressings,(id:41935) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174  ,223.96
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,RESMED (UK) LTD,id:12927520  ,1910.4
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,KAPITEX HEALTHCARE LTD,id:12942213,4386.48
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,SQUADRON MEDICAL LTD,id:12926139  ,891.17
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,RESMED (UK) LTD,id:12951955  ,756
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,SQUADRON MEDICAL LTD,id:12926372  ,852.77
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,BREAS MEDICAL LTD,id:12969414,28.8
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41935) PACCS,EDWARDS LIFESCIENCES LTD,id:12929667   ,595.58
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,INTERSURGICAL LTD,id:12983394   ,1044
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,MEDTRONIC LTD,id:12968814  ,1944
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,SQUADRON MEDICAL LTD,id:12941383,2510.83
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:3135419) PACCS,B.BRAUN MEDICAL LTD,id:12960537 ,541.2
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:3135419) PACCS,PHILIPS HEALTHCARE,id:12946479  ,856.8
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:1842421) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174  ,1957.34
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81100) Dressings,(id:1842421) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734,765.7
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:1842421) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,162.31
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82000) Provisions & Kitchens,(id:1842421) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734   ,165.44
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:863419) PACCS,MEDTRONIC LTD,id:12959909   ,3024
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:863419) PACCS,MEDTRONIC LTD,id:12968493   ,4740
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:41931) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734 ,472.63
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(50522) Unqualified Nursing Staff,(id:41931) PACCS,CARE PROVIDERS HEALTHCARE,id:12952528    ,504.12
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(82600) Uniforms & Clothing,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12926171,75.6
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82000) Provisions & Kitchens,(id:41928) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734,5.15
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(83400) Office Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12926332   ,40.46
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81100) Dressings,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12928701,207.51
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81100) Dressings,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12952400,42.36
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81100) Dressings,(id:41928) PACCS,TELEFLEX MEDICAL,id:12968503    ,852
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174    ,28644.26
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12916232  ,557.03
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,JOHNSON & JOHNSON MEDICAL LTD,id:12926104   ,868.38
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,B.BRAUN MEDICAL LTD,id:12942176   ,573.6
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12952400  ,480.05
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,DRAEGER MEDICAL UK LTD,id:12940023,571.2
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12973895  ,538.53
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12946181  ,645.67
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41928) PACCS,SQUADRON MEDICAL LTD,id:12950213  ,482.8
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(89270) Establishment,(id:41928) PACCS,BIOQUELL UK LTD,id:12953714 ,1988.16
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81230) Medical Surgical Supplies & Equipment,(id:41928) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734    ,1318.03
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50560) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12972722  ,1369.92
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,PULSE HEALTHCARE LIMITED,id:12963456  ,431.6
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12963354  ,889.71
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12963536  ,939.21
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12963527  ,480.21
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12963649  ,480.21
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12963303  ,512.02
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12966342  ,512.02
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,TFS HEALTHCARE,id:12975297  ,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12975229  ,444.46
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12975409  ,444.86
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12975374  ,444.86
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12975413  ,512.02
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,MEDICSPRO LTD,id:12989009   ,842.4
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12989261  ,889.71
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12989169  ,1860.72
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,MEDICSPRO LTD,id:12989123   ,474.58
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,PULSE HEALTHCARE LIMITED,id:12989214  ,502.21
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,JUST NURSES (NURSCO HEALTHCARE LIMITED),id:12989019  ,512.02
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(50562) Qualified Nursing Staff,(id:41928) PACCS,PULSE HEALTHCARE LIMITED,id:12952507  ,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82700) Uniforms & Clothing,(id:41928) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174  ,31.68
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(82600) Uniforms & Clothing,(id:41927) PACCS,SQUADRON MEDICAL LTD,id:12940994,504
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41927) PACCS,SQUADRON MEDICAL LTD,id:12928896  ,484.4
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(81200) Medical Surgical Supplies & Equipment,(id:41927) PACCS,EDWARDS LIFESCIENCES LTD,id:12978654   ,1671.36
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(81225) Medical Surgical Supplies & Equipment,(id:41927) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12891174    ,21.6
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82000) Provisions & Kitchens,(id:41864) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734,10.31
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(82800) Bedding & Linen,(id:41864) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:12912734 ,331.85
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(43000) Non NHS: Private patients,(id:42928) Nuffield House,DR MANISH SINHA,id:12942015,-10
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(83610) IT Costs,(id:42680) Chief Executive,CCS MEDIA LTD,id:12820707   ,888
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50203) Consultants,(id:42680) Chief Executive,KINGS COLLEGE LONDON:03529700,id:12942396    ,1600.28
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(50203) Consultants,(id:42680) Chief Executive,KINGS COLLEGE LONDON:03529700,id:12941984    ,1600.28
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(83610) IT Costs,(id:987420) Hosted Services,CYNERGY UK LTD,id:12982954 ,6068.4
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(83610) IT Costs,(id:987420) Hosted Services,CYNERGY UK LTD,id:12982741 ,5258.4
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(83400) Office Equipment,(id:987420) Hosted Services,THE GIFT VOUCHER SHOP LTD T/A  ONE4ALL GIFT CARD,id:12985514    ,525
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(84600) Establishment,(id:987420) Hosted Services,IET SERVICES LTD,id:12958919    ,14436
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(89570) Other – Other Operating Expenditure,(id:987420) Hosted Services,PLACES FOR PEOPLE LEISURE LIMITED,id:12867595    ,1036
Department of Health,Guys and St Thomas NHS Foundation Trust,29/04/2020,(83630) IT Costs,(id:987420) Hosted Services,SURVEY MONKEY,id:13003935  ,6774.17
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(89280) Other - Consultancy costs,(id:987420) Hosted Services,SPRINGFIELD MEDICAL CENTRE,id:12946610  ,2944
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(89280) Other - Consultancy costs,(id:987420) Hosted Services,KADA RESEARCH LTD,id:12956547 ,5793.76
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(89280) Other - Consultancy costs,(id:987420) Hosted Services,SPRINGFIELD MEDICAL CENTRE,id:12946617  ,2944
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(89440) Research and Development,(id:987420) Hosted Services,ROYAL CORNWALL HOSPITALS NHS TRUST,id:12930343,18861.44
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(50150) Directors & Senior Managers,(id:221408) Hosted Services,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,id:12918235,15491.11
Department of Health,Guys and St Thomas NHS Foundation Trust,24/04/2020,(55080) Admin & Clerical,(id:221406) Hosted Services,KINGS COLLEGE LONDON:03529700,id:12943377   ,20145.64
Department of Health,Guys and St Thomas NHS Foundation Trust,17/04/2020,(89280) Other - Consultancy costs,(id:653425) Department of Strategy,OXFORDSM LTD,id:12638816    ,99981.82
Department of Health,Guys and St Thomas NHS Foundation Trust,03/04/2020,(89280) Other - Consultancy costs,(id:653425) Department of Strategy,ESSENTIA TRADING LIMITED,id:12953560  ,471
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(84400) Transport,(id:42579) Central Services,SAVOY VENTURES LTD.,id:12965254,3009.15
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(84400) Transport,(id:42579) Central Services,SAVOY VENTURES LTD.,id:12726082,3475.95
Department of Health,Guys and St Thomas NHS Foundation Trust,09/04/2020,(84400) Transport,(id:42579) Central Services,SAVOY VENTURES LTD.,id:12778079,3883.6
