Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42439) Transplant Renal and Urology,JOHNSON & JOHNSON MEDICAL LTD,id:13576782,8039.69
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:3671419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981    ,90.6
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:3671419) Transplant Renal and Urology,FRESENIUS MEDICAL CARE UK LTD,id:13677254   ,912
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80150) Drug Costs,(id:42436) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981   ,2736
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82000) Provisions & Kitchens,(id:42435) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981  ,264.06
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(50522) Unqualified Nursing Staff,(id:42435) Transplant Renal and Urology,GLOBE LOCUMS LTD,id:13629550,251.24
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42435) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,38.55
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81275) Medical Surgical Supplies & Equipment,(id:42435) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214 ,706.02
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81700) Lab Equipment Purchase,(id:42435) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614 ,34.8
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81700) Lab Equipment Purchase,(id:42435) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981 ,9.54
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42433) Transplant Renal and Urology,TELEFLEX MEDICAL,id:13582649   ,1282.5
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(83400) Office Equipment,(id:42430) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981  ,30.96
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42430) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798 ,669.12
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42428) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981   ,8.98
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42428) Transplant Renal and Urology,CDP  PRINT MANAGEMENT,id:13614401  ,7.2
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42428) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981    ,20.42
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(50552) Qualified Nursing Staff,(id:42420) Transplant Renal and Urology,GLOBE LOCUMS LTD,id:13611772  ,283.13
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42420) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798 ,6139.63
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42420) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981   ,31.56
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42420) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798   ,264.33
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(50562) Qualified Nursing Staff,(id:42420) Transplant Renal and Urology,GLOBE LOCUMS LTD,id:13661641  ,616.7
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(50562) Qualified Nursing Staff,(id:42438) Transplant Renal and Urology,GLOBE LOCUMS LTD,id:13611769  ,1717.35
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42427) Transplant Renal and Urology,CDP  PRINT MANAGEMENT,id:13614400  ,12.4
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81700) Lab Equipment Purchase,(id:42427) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798 ,24.66
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13567114   ,1194.58
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13555324   ,875.8
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13555327   ,1281.28
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13607474   ,1601.6
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13607534   ,2242.24
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13433235   ,729.72
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13489795   ,729.72
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42422) Transplant Renal and Urology,NXSTAGE MEDICAL UK LIMITED,id:13690234   ,875.8
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80150) Drug Costs,(id:42422) Transplant Renal and Urology,BAXTER HEALTHCARE LTD,id:13628874,12532.42
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81100) Dressings,(id:42422) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13578141    ,146.5
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42421) Transplant Renal and Urology,CDP  PRINT MANAGEMENT,id:13614400  ,7.2
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42421) Transplant Renal and Urology,CDP  PRINT MANAGEMENT,id:13614396  ,12.4
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81700) Lab Equipment Purchase,(id:42421) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13578141 ,114.35
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:884419) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798    ,1926.51
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81100) Dressings,(id:884419) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614    ,1041.17
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42485) Surgery,CDP  PRINT MANAGEMENT,id:13614399   ,3.6
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13578141   ,63.33
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614   ,82.02
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81255) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,3.12
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981    ,237.17
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81225) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,27.54
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42485) Surgery,MEDI UK LTD,id:13625054  ,59.84
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82000) Provisions & Kitchens,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614   ,190.81
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81100) Dressings,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214,273.54
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42485) Surgery,FINISHING TOUCHES (SPMU) LTD,id:13557893  ,995.94
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42485) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,379.85
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13582604 ,159.01
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,HEALTHCARE 21 LTD,id:13662094   ,636
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981  ,1918.68
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42484) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,508.33
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42484) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798,643.08
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42483) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798,158.8
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42483) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214   ,50.98
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,LEDA ORTHOPAEDICS LTD,id:13646249    ,1638
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,STRYKER UK LTD,id:13684636 ,10813.32
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,SMITH & NEPHEW ORTHOPAEDICS LTD.,id:13336766   ,8724.49
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,ZIMMER BIOMET UK LTD,id:13438856,2952
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,ZIMMER BIOMET UK LTD,id:13283419,3264
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13561736 ,1062.47
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13546202 ,614.36
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13569458 ,2527.12
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(83400) Office Equipment,(id:42467) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798   ,1163.66
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42466) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798,184.07
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82700) Uniforms & Clothing,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981,31.68
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82000) Provisions & Kitchens,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614   ,266.24
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614   ,105.28
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82800) Bedding & Linen,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13578141    ,170.9
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981    ,135.67
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81225) Medical Surgical Supplies & Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,73.44
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,608.82
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214  ,285.16
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,734.52
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81100) Dressings,(id:42465) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614,182.87
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42465) Surgery,TALAR MADE ORTHOTICS LTD,id:13624674    ,8.5
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42465) Surgery,TALAR MADE ORTHOTICS LTD,id:13624894    ,252
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81100) Dressings,(id:42464) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614,54.91
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81700) Lab Equipment Purchase,(id:42464) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,9.39
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82600) Uniforms & Clothing,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614,11.52
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(83400) Office Equipment,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981   ,1020.16
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42463) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981,34.49
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81225) Medical Surgical Supplies & Equipment,(id:42461) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214  ,489.24
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42461) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,42.88
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81000) Surgical Appliances,(id:42461) Surgery,LBG MEDICAL LTD,id:13586437   ,343.2
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81000) Surgical Appliances,(id:42461) Surgery,MEDI UK LTD,id:13588456  ,362.4
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42461) Surgery,TALAR MADE ORTHOTICS LTD,id:13624894    ,399.81
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42461) Surgery,TALAR MADE ORTHOTICS LTD,id:13624714    ,468
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81100) Dressings,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798,99.58
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,1426.75
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81255) Medical Surgical Supplies & Equipment,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798  ,4.32
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81225) Medical Surgical Supplies & Equipment,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981  ,24.24
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81700) Lab Equipment Purchase,(id:42459) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214  ,22.08
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82800) Bedding & Linen,(id:42458) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798    ,72.62
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42458) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,250.42
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42458) Surgery,TALAR MADE ORTHOTICS LTD,id:13624674    ,46.5
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81255) Medical Surgical Supplies & Equipment,(id:42458) Surgery,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981  ,4.56
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81275) Medical Surgical Supplies & Equipment,(id:42279) Cancer Supportive Services and R&D,HORIBA ABX UK LTD,id:13630521 ,574.13
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(84650) Establishment,(id:42245) Cancer Supportive Services and R&D,ASH EVENT PRODUCTIONS LTD,id:13483039  ,800
Department of Health,Guys and St Thomas NHS Foundation Trust,26/01/2021,(84500) Establishment,(id:42277) Cancer Supportive Services and R&D,GSTT PROCUREMENT CARD,id:13686936 ,100.75
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,TERUMO BCT EUROPE NV/SA  (PREVIOUSLY CARIDIAN),id:13608314  ,4169.38
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,TERUMO BCT EUROPE NV/SA  (PREVIOUSLY CARIDIAN),id:13604630  ,4169.38
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13598214,1479.56
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81255) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981,253.82
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81700) Lab Equipment Purchase,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798,106.18
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82000) Provisions & Kitchens,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614 ,43.01
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82800) Bedding & Linen,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614  ,203.48
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81275) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981,194.4
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42270) Haematology Cellular Pathology and Supporting Services,CDP  PRINT MANAGEMENT,id:13614400 ,3.1
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81400) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN ( CAPITAL FUND ONLY),id:13678634 ,646.56
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42268) Haematology Cellular Pathology and Supporting Services,TALAR MADE ORTHOTICS LTD,id:13624854  ,6
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42268) Haematology Cellular Pathology and Supporting Services,MEDI UK LTD,id:13625134,47.89
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42268) Haematology Cellular Pathology and Supporting Services,MEDI UK LTD,id:13625154,119.41
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81400) Medical Surgical Supplies & Equipment,(id:42267) Haematology Cellular Pathology and Supporting Services,TERUMO BCT EUROPE NV/SA  (PREVIOUSLY CARIDIAN),id:13682335  ,31273.23
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82700) Uniforms & Clothing,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13559981   ,31.68
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82000) Provisions & Kitchens,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13544798 ,715.36
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(82000) Provisions & Kitchens,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614 ,434.51
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42265) Haematology Cellular Pathology and Supporting Services,CDP  PRINT MANAGEMENT,id:13614394 ,32.4
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81200) Medical Surgical Supplies & Equipment,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13578141,1879.3
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(83400) Office Equipment,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614 ,200.37
Department of Health,Guys and St Thomas NHS Foundation Trust,28/01/2021,(81275) Medical Surgical Supplies & Equipment,(id:42265) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13589614,1412.04
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(82600) Uniforms & Clothing,(id:42272) Haematology Cellular Pathology and Supporting Services,OFFICE DEPOT UK LTD,id:13539928  ,807.72
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42272) Haematology Cellular Pathology and Supporting Services,CDP  PRINT MANAGEMENT,id:13614396 ,6.2
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(84500) Establishment,(id:42272) Haematology Cellular Pathology and Supporting Services,CDP  PRINT MANAGEMENT,id:13614395 ,9.3
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(81000) Surgical Appliances,(id:42272) Haematology Cellular Pathology and Supporting Services,MEDI UK LTD,id:13625154,115.59
Department of Health,Guys and St Thomas NHS Foundation Trust,08/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13575026   ,3367
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13655039   ,6127
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13654794   ,2065
Department of Health,Guys and St Thomas NHS Foundation Trust,22/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13648954   ,5247
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13618465   ,1701.6
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616494   ,1783.25
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616154   ,1871.2
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616335   ,2127
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616038   ,2527
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13618171   ,4003
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616014   ,4927
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13616574   ,5247
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13615516   ,5527
Department of Health,Guys and St Thomas NHS Foundation Trust,15/01/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13615455   ,6127
