Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13461996  ,720
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13417834  ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,WL GORE & ASSOCIATES (UK) LTD,id:13447657    ,2284.8
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,MEDTRONIC LTD,id:13447855,600
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,BENTLEY INNOMED GMBH,id:13482815   ,1410
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:41952) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,3353.15
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41950) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,3888.68
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81000) Surgical Appliances,(id:41950) Cardiovascular Services,MEDI UK LTD,id:13471517 ,990.97
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41948) Cardiovascular Services,JOHNSON & JOHNSON MEDICAL LTD,id:13431913,100.8
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41948) Cardiovascular Services,VASCUTEK LTD,id:13477354  ,642.6
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41948) Cardiovascular Services,VASCUTEK LTD,id:13511575  ,642.6
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:41948) Cardiovascular Services,VASCUTEK LTD,id:13511614  ,642.6
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(80010) Drug Costs,(id:42305) Cardiovascular Services,KINGS COLLEGE LONDON:03529700,id:13446774  ,208087.82
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(83760) Rent,(id:1664419) Cardiovascular Services,BEXLEY MEDICAL GROUP,id:13070540,1909
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(89595) Non-Healthcare from Foundation Trusts,(id:1664419) Cardiovascular Services,DARTFORD AND GRAVESHAM NHS TRUST,id:4916689 ,842.48
Department of Health,Guys and St Thomas NHS Foundation Trust,03/11/2020,(54072) Technical Officers,(id:1243420) Cardiovascular Services,PRICEWATERHOUSECOOPERS LLP,id:13439315,3507.88
Department of Health,Guys and St Thomas NHS Foundation Trust,26/11/2020,(54072) Technical Officers,(id:1243420) Cardiovascular Services,PRICEWATERHOUSECOOPERS LLP,id:13508314,5261.82
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(54052) Technical Officers,(id:42303) Cardiovascular Services,PRICEWATERHOUSECOOPERS LLP,id:13466154  ,959.5
Department of Health,Guys and St Thomas NHS Foundation Trust,11/11/2020,(51832) Physiotherapists,(id:42303) Cardiovascular Services,PRICEWATERHOUSECOOPERS LLP,id:13466154    ,707.16
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(83400) Office Equipment,(id:42302) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13507260 ,25530
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(83400) Office Equipment,(id:42302) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13507262 ,25530
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42302) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13430474 ,25530
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42302) Cardiovascular Services,BOSTON SCIENTIFIC LTD,id:13456541   ,624
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42302) Cardiovascular Services,VASCULAR PERSPECTIVES LTD,id:13481497    ,1920
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42301) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692   ,80.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:42300) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,381.19
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42300) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,163.07
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81255) Medical Surgical Supplies & Equipment,(id:42300) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,4.06
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(50522) Unqualified Nursing Staff,(id:42300) Cardiovascular Services,MSI GROUP LTD,id:13487620   ,208.93
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42300) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,40.5
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42298) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,152.92
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81235) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,84
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,VASCULAR PERSPECTIVES LTD,id:13505396    ,1200
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,JOHNSON & JOHNSON MEDICAL LTD,id:13450985,3000
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,TECHNOMED LIMITED,id:13425497  ,516.9
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,ZOLL MEDICAL UK LTD,id:13458294,647.88
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,MEDTRONIC LTD,id:13448415 ,6720
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13430645   ,1098
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13433195   ,726
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,VASCULAR PERSPECTIVES LTD,id:13505394    ,960
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,449.15
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81230) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13417874   ,576
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:42298) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,15.6
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82600) Uniforms & Clothing,(id:42298) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,29.58
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81265) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,MEDTRONIC LTD,id:13440375 ,3600
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81265) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,DOT MEDICAL LTD,id:13039209    ,3480
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81265) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13476116   ,13606.8
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81240) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,MEDTRONIC LTD,id:13442114 ,9600
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42291) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692   ,166.79
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42291) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919   ,40.2
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42291) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692    ,33.28
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(50522) Unqualified Nursing Staff,(id:42291) Cardiovascular Services,GLOBE LOCUMS LTD,id:13470384,199.01
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42290) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,186.45
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(50552) Qualified Nursing Staff,(id:42290) Cardiovascular Services,MSI GROUP LTD,id:13510577,303.11
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(50552) Qualified Nursing Staff,(id:42290) Cardiovascular Services,MSI GROUP LTD,id:13448319,291.28
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42290) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,7.92
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42290) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,30.34
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42294) Cardiovascular Services,SCM HEALTHCARE SOLUTIONS LIMITED,id:13496634  ,1800
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42293) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,58.73
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,AQUILANT CRITICAL CARE,id:13428575  ,922.8
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,MEDTRONIC LTD,id:13429683 ,991.2
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,EMMAT MEDICAL LTD,id:13440214  ,2424
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,BAXTER HEALTHCARE LTD,id:13391874   ,5283.5
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,MAQUET LIMITED,id:13509561,718.8
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,ATRICURE EUROPE BV(DO NOT RAISE ORDERS IN EUROS),id:13493254 ,3144
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,604.02
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81280) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13444356,2544
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81280) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13444341,3420
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81280) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,LEMAITRE VASCULAR LTD,id:13480514   ,12294
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81280) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13482200,3420
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81280) Medical Surgical Supplies & Equipment,(id:42293) Cardiovascular Services,EDWARDS LIFESCIENCES LTD,id:13505314,3420
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,LIVANOVA UK LTD,id:13433492    ,1213.97
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13425001,950.4
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13412454,3801.6
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,LIVANOVA UK LTD,id:13489238    ,687.17
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13445954,1087.2
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13446014,950.4
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81270) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13428174,360
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81270) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13460756,540
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81270) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13446054,720
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81270) Medical Surgical Supplies & Equipment,(id:42292) Cardiovascular Services,MAQUET LIMITED,id:13446014,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81700) Lab Equipment Purchase,(id:42292) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,371.32
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81700) Lab Equipment Purchase,(id:42292) Cardiovascular Services,WERFEN LIMITED,id:13465975,1583.03
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,195.88
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,177.91
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,464.37
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692 ,654.01
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,61.75
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(50200) Consultants,(id:42368) Clinical Imaging & Med Physics,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13297591    ,1643.65
Department of Health,Guys and St Thomas NHS Foundation Trust,26/11/2020,(52072) Radiographers,(id:42368) Clinical Imaging & Med Physics,PRICEWATERHOUSECOOPERS LLP,id:13508314,6686.56
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,659.07
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,68.18
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82700) Uniforms & Clothing,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,31.68
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82700) Uniforms & Clothing,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692  ,85.75
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,COOK UK LTD,id:13413605 ,556.8
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,VYGON (UK) LTD,id:13444805   ,912
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,TERUMO UK LTD,id:13481874    ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,BOSTON SCIENTIFIC LTD,id:13450943 ,1260
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,BOSTON SCIENTIFIC LTD,id:13413514 ,218.4
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,BARD LTD,id:13398555    ,1776
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81230) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,COOK UK LTD,id:13406287 ,460.8
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81230) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,VYGON (UK) LTD,id:13444805   ,658.3
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81250) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,MAQUET LIMITED,id:13509569   ,1212
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81500) X Ray Equipment Purchase,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,868.8
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81500) X Ray Equipment Purchase,(id:42367) Clinical Imaging & Med Physics,FUJIFILM UK LTD,id:13331138,1434
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82600) Uniforms & Clothing,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,53.1
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,6695.62
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,1819.92
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919    ,85.81
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81225) Medical Surgical Supplies & Equipment,(id:42366) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,60.73
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:4187419) Clinical Imaging & Med Physics,ADVANCED ACCELERATOR APPLICATIONS (UK & IRELAND) LTD,id:13486537   ,16690.5
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:4187419) Clinical Imaging & Med Physics,ADVANCED ACCELERATOR APPLICATIONS (UK & IRELAND) LTD,id:13470896   ,16690.5
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:4187419) Clinical Imaging & Med Physics,ADVANCED ACCELERATOR APPLICATIONS (UK & IRELAND) LTD,id:13470894   ,16690.5
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81275) Medical Surgical Supplies & Equipment,(id:4187419) Clinical Imaging & Med Physics,CURIUM PHARMA UK LTD,id:13435168,20988
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(50203) Consultants,(id:42372) Clinical Imaging & Med Physics,KINGS COLLEGE LONDON:03529700,id:13461096    ,13196.16
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42372) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014  ,63.43
Department of Health,Guys and St Thomas NHS Foundation Trust,03/11/2020,(52062) Radiographers,(id:42372) Clinical Imaging & Med Physics,PRICEWATERHOUSECOOPERS LLP,id:13439315,2519.41
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42372) Clinical Imaging & Med Physics,WICKHAM LABORATORIES LTD,id:13405015   ,686
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(81275) Medical Surgical Supplies & Equipment,(id:42372) Clinical Imaging & Med Physics,GE HEALTHCARE (50652318),id:13498130   ,738
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81500) X Ray Equipment Purchase,(id:42372) Clinical Imaging & Med Physics,CURIUM PHARMA UK LTD,id:13437095,523.2
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81500) X Ray Equipment Purchase,(id:42372) Clinical Imaging & Med Physics,CURIUM PHARMA UK LTD,id:13439676,1717.2
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(83610) IT Costs,(id:42379) Clinical Imaging & Med Physics,PROBRAND LIMITED,id:13448078,763.2
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,KCI MEDICAL LTD,id:13423215  ,885.8
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81400) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,KCI MEDICAL LTD,id:13423213  ,451.86
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,KCI MEDICAL LTD,id:13465614  ,15
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,EDEN MEDICAL (UK) LTD,id:13458386 ,1195.2
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,MEDTRONIC LTD,id:13447796    ,840
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42379) Clinical Imaging & Med Physics,KCI MEDICAL LTD,id:13423207  ,15
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42378) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13400692,21.78
Department of Health,Guys and St Thomas NHS Foundation Trust,27/11/2020,(50202) Consultants,(id:42373) Clinical Imaging & Med Physics,PUBLIC HEALTH ENGLAND,id:13084480  ,-13698.18
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:1348419) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,7650
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:2625419) Transplant Renal and Urology,JOHNSON & JOHNSON MEDICAL LTD,id:13427561   ,4376.45
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82800) Bedding & Linen,(id:42419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919   ,16.7
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(50522) Unqualified Nursing Staff,(id:42419) Transplant Renal and Urology,MSI GROUP LTD,id:13487620   ,208.93
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81100) Dressings,(id:42419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014    ,60.84
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919 ,810.69
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(83400) Office Equipment,(id:42419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13385919  ,70.61
Department of Health,Guys and St Thomas NHS Foundation Trust,13/11/2020,(82000) Provisions & Kitchens,(id:969419) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13361014 ,19.3
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42450) Transplant Renal and Urology,STRYKER UK LTD,id:13425062,613.87
Department of Health,Guys and St Thomas NHS Foundation Trust,06/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42450) Transplant Renal and Urology,JOHNSON & JOHNSON MEDICAL LTD,id:13392951,722.06
Department of Health,Guys and St Thomas NHS Foundation Trust,20/11/2020,(81200) Medical Surgical Supplies & Equipment,(id:42450) Transplant Renal and Urology,STRYKER UK LTD,id:13447460,613.87
