Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33909330,"4,442.44"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),33909354,"4,500.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33909332,"4,610.67"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33909362,"4,699.33"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"4,764.66"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33819869,"4,830.83"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33909330,"4,832.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33819867,"4,865.70"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,33909343,"4,950.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33819864,"4,951.50"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,33842260,"5,076.45"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33819856,"5,133.70"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33819844,"5,187.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,33909341,"5,446.68"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33819867,"5,528.08"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33909332,"5,553.62"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,COVENT GARDEN MEDICAL CENTRE,33909332,"5,745.15"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33819862,"5,932.50"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33819862,"6,005.22"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33819864,"6,361.67"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,33819852,"6,411.90"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33909358,"6,466.64"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33819858,"6,626.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33819869,"6,676.58"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST JOHNS WOOD MEDICAL PRACTICE,33909358,"6,689.65"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33819858,"7,196.33"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33909330,"7,536.67"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33909362,"8,092.26"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33819856,"8,106.59"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,LISSON GROVE HEALTH CENTRE,33819856,"8,386.15"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33909358,"8,738.84"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"9,568.91"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VICTORIA MEDICAL CENTRE,33909360,"9,931.90"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"10,179.12"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"10,453.75"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33819844,"11,556.35"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,33909333,"11,556.50"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,33819854,"11,782.91"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,DEMENTIA,CITY OF WESTMINSTER,34009119,"12,355.51"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,DEMENTIA,CITY OF WESTMINSTER,34009129,"12,355.51"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,33909345,"14,408.33"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33909362,"15,350.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33819858,"16,314.58"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,33925222,"21,364.53"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"23,252.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE SURGERY,33909357,"24,626.31"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,33909333,"25,280.24"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33899772,"25,471.31"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,PRECIOUS HOMES LTD,34047738,"25,906.26"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,PRECIOUS HOMES LTD,34047742,"25,906.26"
Department of Health,NHS Central London CCG,30-Sep-20,Utilisation-Other Provs/Liabs<1Yr,BALANCE SHEET,INGLETON WOOD,34047744,"25,950.00"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,PRECIOUS HOMES LTD,34047741,"26,070.02"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33899765,"26,305.27"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,33819846,"26,989.63"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,33819852,"28,068.52"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33836225,"28,556.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,GROUNDSWELL,34047730,"29,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,SWPCH,33858240,"29,258.08"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,33819850,"29,513.15"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,33909335,"30,298.25"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,33819866,"32,168.07"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33819867,"32,291.14"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,33909350,"32,447.57"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"FOUNDATION TRUST
WEST LONDON NHS TRUST",33836231,"33,925.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOMELESS HEALTH CIC,33819872,"34,662.09"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DOCTOR HICKEY SURGERY,33819848,"34,953.84"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),33836232,"36,438.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,33909345,"36,959.58"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057849,"37,500.00"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057862,"37,500.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,33909349,"37,881.23"
Department of Health,NHS Central London CCG,30-Sep-20,Other Gen Supplies & Srv,ADMINISTRATION & BUSINESS SUPPORT,ARINITE LTD,34021266,"37,925.00"
Department of Health,NHS Central London CCG,30-Sep-20,Other Gen Supplies & Srv,ADMINISTRATION & BUSINESS SUPPORT,ARINITE LTD,34021267,"37,925.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33909332,"38,237.59"
Department of Health,NHS Central London CCG,30-Sep-20,Hotel And Accomodation Costs,COMMISSIONING RESERVE,HOLIDAY INN LONDON KENSIGTON FORUM,34057879,"39,346.40"
Department of Health,NHS Central London CCG,30-Sep-20,Programme Support Costs,NON RECURRENT PROGRAMMES,CENTRAL LONDON HEALTHCARE,33858235,"40,105.00"
Department of Health,NHS Central London CCG,30-Sep-20,Programme Support Costs,NON RECURRENT PROGRAMMES,CENTRAL LONDON HEALTHCARE,34047733,"40,139.54"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,33909364,"40,379.50"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,MENTAL CAPACITY ACT,CITY OF WESTMINSTER,34009119,"41,041.22"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,MENTAL CAPACITY ACT,CITY OF WESTMINSTER,34009129,"41,041.22"
Department of Health,NHS Central London CCG,30-Sep-20,Computer Software/License,THIRD PARTY HOSTED SERVICE 7,INSIGHT DIRECT (UK) LTD,33950709,"41,962.80"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,33836222,"44,091.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33819869,"45,178.99"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,33909343,"45,318.00"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,"DISABILITIES
NHS HAMMERSMITH AND FULHAM CCG",34047764,"46,033.41"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,34047750,"46,533.60"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,HOSPICES,ST LUKES HOSPICE,33899876,"48,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),33909354,"48,591.90"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,33819860,"48,875.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,"TRUST
CAVENDISH HEALTH CENTRE",33819844,"49,970.87"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057837,"50,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,33909349,"51,635.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33819844,"53,750.00"
Department of Health,NHS Central London CCG,30-Sep-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33876974,"53,901.44"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,33909343,"53,940.74"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
HILLINGDON HOSPITALS NHS FOUNDATION TRUST",33836228,"54,257.00"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057846,"55,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,33819860,"55,030.45"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057841,"56,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION,33836223,"56,542.00"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057865,"56,616.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION",33836227,"56,770.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33909330,"57,720.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION,33836226,"58,255.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,HOSPICES,MARIE CURIE,33827605,"58,500.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33909330,"61,033.16"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34047723,"61,920.70"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,33819846,"63,873.71"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,33909341,"64,204.54"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33819856,"64,521.87"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057852,"65,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NAPC SERVICES LTD,34057858,"65,000.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33819858,"70,066.61"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,33842260,"70,467.37"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33909358,"71,875.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,33819846,"73,258.59"
Department of Health,NHS Central London CCG,30-Sep-20,Prescribing,PRESCRIBING,FIRST DATABANK EUROPE LTD,34057874,"76,671.73"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33819864,"77,157.84"
Department of Health,NHS Central London CCG,30-Sep-20,Hotel And Accomodation Costs,COMMISSIONING RESERVE,"HEALTH - MIND
HOLIDAY INN LONDON-WEMBLEY",34057760,"77,880.00"
Department of Health,NHS Central London CCG,30-Sep-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33876974,"79,183.64"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,33909345,"82,839.25"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),33836229,"88,639.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LONDON NORTH WEST HEALTHCARE NHS TRUST,33835220,"96,589.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,HOSPITAL OF ST JOHN & ST ELIZABETH,33899859,"98,380.93"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33819862,"98,495.40"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33909362,"100,961.28"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33835221,"107,029.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,HOSPICES,HOSPITAL OF ST JOHN & ST ELIZABETH,33827636,"108,510.54"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33835217,"113,311.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,SWPCH,33858237,"114,115.38"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33835208,"114,682.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,33899846,"114,845.91"
Department of Health,NHS Central London CCG,30-Sep-20,Income tax <1Yr,BALANCE SHEET,HMRC,33876974,"122,531.00"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,33819854,"122,945.82"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33909360,"126,825.22"
Department of Health,NHS Central London CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33909358,"132,617.08"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,33835209,"132,844.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HAMMERSMITH & FULHAM ASSOCIATION FOR MENTAL,34057558,"140,099.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,"HEALTH - MIND
HAMMERSMITH & FULHAM ASSOCIATION FOR MENTAL",34057573,"140,099.00"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,NHS HAMMERSMITH AND FULHAM CCG,33827649,"168,709.56"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,33899842,"194,231.37"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,33899848,"204,107.51"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,CITY OF WESTMINSTER,34009119,"216,616.27"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,CITY OF WESTMINSTER,34009129,"216,616.27"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,CARERS,CITY OF WESTMINSTER,34009119,"228,800.49"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,CARERS,CITY OF WESTMINSTER,34009129,"228,800.49"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,33899784,"233,333.33"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,34057820,"233,333.33"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CENTRAL LONDON HEALTHCARE,33858227,"234,541.46"
Department of Health,NHS Central London CCG,30-Sep-20,Programme Support Costs,CHILD AND ADOLESCENT MENTAL HEALTH,BRENT WANDSWORTH AND WESTMINSTER MIND,33899806,"240,355.00"
Department of Health,NHS Central London CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ROYAL FREE LONDON NHS FOUNDATION TRUST",33836224,"397,848.00"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,33899674,"418,378.87"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Commercial Sector,URGENT CARE,NORTHERN DOCTORS URGENT CARE,33899873,"441,667.00"
Department of Health,NHS Central London CCG,30-Sep-20,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HAMMERSMITH AND FULHAM CCG,34020593,"769,895.39"
Department of Health,NHS Central London CCG,30-Sep-20,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,CITY OF WESTMINSTER,34009119,"813,737.73"
