Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction number,Amount
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"19,151.14"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"125,085.01"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"9,516.18"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VICTORIA MEDICAL CENTRE,34262456,"19,830.90"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"2,374.37"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"23,252.00"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,64.48
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34262456,"10,179.12"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,72.37
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,"99,874.20"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,"1,966.67"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,"15,350.00"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,"4,699.33"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,20.73
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34262458,"8,092.26"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34262460,"40,643.96"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34262460,723.74
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34262460,"24,375.00"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34262460,"4,189.50"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34262460,"2,494.87"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,PRESCRIBING,MEDICAL CENTRE WOODFIELD ROAD,34264531,49.67
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34264531,"32,209.46"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34264531,620.09
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34264531,"2,682.00"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34264531,6.91
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34264531,"1,616.12"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,PRESCRIBING,MAYFAIR MEDICAL CENTRE,34264532,44.1
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,140
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,"21,440.89"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,367.88
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,"2,368.00"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,9.21
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34264532,"1,509.81"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34277294,"61,126.12"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34277294,"3,121.30"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34277294,"1,096.88"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34277294,"7,536.67"
Department of Health,NHS Central London CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34277294,"4,442.44"
Department of Health,NHS Central London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION,34300177,"36,791.00"
Department of Health,NHS Central London CCG,31/10/2020,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,"TRUST
CENTRAL LONDON COMMUNITY HEALTHCARE NHS",34300180,"65,468.05"
Department of Health,NHS Central London CCG,31/10/2020,Hotel And Accomodation Costs,COMMISSIONING RESERVE,"TRUST
ROYAL COLLEGE OF GENERAL PRACTITIONERS",34300198,"40,600.01"
Department of Health,NHS Central London CCG,31/10/2020,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,H&F COMMUNITY EDUCATION PROVIDER NETWORK CIC,34300262,"72,764.00"
Department of Health,NHS Central London CCG,31/10/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FONTHILL CARE (HARRY PARK) LTD,34300274,"28,110.00"
Department of Health,NHS Central London CCG,31/10/2020,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS,34300308,"35,107.47"
Department of Health,NHS Central London CCG,31/10/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,"TRUST
WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING",34300349,"39,874.83"
Department of Health,NHS Central London CCG,31/10/2020,Cont Care- Children,CHC CHILDREN,"DISABILITIES
ST MARTHAS HOSPITAL",34322132,"41,054.40"
Department of Health,NHS Central London CCG,31/10/2020,Cont Care- Children,CHC CHILDREN,ST MARTHAS HOSPITAL,34322161,"-41,054.40"
Department of Health,NHS Central London CCG,31/10/2020,Programme Support Costs,CHILD AND ADOLESCENT MENTAL HEALTH,BRENT WANDSWORTH AND WESTMINSTER MIND,34359561,"240,355.00"
Department of Health,NHS Central London CCG,31/10/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,34359570,"118,483.25"
Department of Health,NHS Central London CCG,31/10/2020,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,34359573,"205,771.20"
Department of Health,NHS Central London CCG,31/10/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,34359576,"202,926.74"
Department of Health,NHS Central London CCG,31/10/2020,Miscellaneous Expenditure (L9),Service Planning & Reform,IMPERIAL COLLEGE HEALTH PARTNERS LTD,34385290,"-786,624.00"
