Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"9,568.91"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"126,500.07"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"4,421.50"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"13,337.56"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"4,764.66"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VICTORIA MEDICAL CENTRE,31914013,"9,931.90"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"2,374.37"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"8,747.50"
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,192.43
Department of Health,NHS Central London CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"9,953.38"
Department of Health,NHS Central London CCG,30-Apr-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"2,874.11"
Department of Health,NHS Central London CCG,30-Apr-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,31914013,"2,512.33"
Department of Health,NHS Central London CCG,30-Apr-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,CONNAUGHT SQUARE PRACTICE,31914013,"38,025.08"
Department of Health,NHS Central London CCG,30-Apr-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,NHS HILLINGDON CCG,31922454,"34,964.00"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31922478,"1,076,601.00"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,31952528,"61,920.70"
Department of Health,NHS Central London CCG,30-Apr-20,Recharge : Received,THIRD PARTY HOSTED SERVICE 7,WEST LONDON NHS TRUST,31991221,"102,184.00"
Department of Health,NHS Central London CCG,,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,,"-55,819.53"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,31991257,"39,374.00"
Department of Health,NHS Central London CCG,30-Apr-20,Basic Sal-Internal Recharge-Pay,COMMISSIONING - NON ACUTE,NHS BRENT CCG,31991258,"57,628.00"
Department of Health,NHS Central London CCG,30-Apr-20,Basic Sal-Internal Recharge-Pay,CONTRACT MANAGEMENT,NHS BRENT CCG,31991264,"141,037.00"
Department of Health,NHS Central London CCG,30-Apr-20,Basic Sal-Internal Recharge-Pay,PRIMARY CARE IT,NHS BRENT CCG,31991264,"27,396.00"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,THIRD PARTY HOSTED SERVICE 7,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31991264,"240,497.00"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,URGENT CARE,NORTHERN DOCTORS URGENT CARE,31991271,"441,667.00"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,32006406,"233,333.33"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32006427,"32,491.02"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32030945,"32,491.02"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32030946,"31,619.00"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32030948,"47,343.60"
Department of Health,NHS Central London CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,THIRD PARTY HOSTED SERVICE 7,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,32030958,"35,660.62"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32030960,"98,347.63"
Department of Health,NHS Central London CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,32030974,"72,859.82"
Department of Health,NHS Central London CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,THIRD PARTY HOSTED SERVICE 7,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32030975,"59,205.00"
Department of Health,NHS Central London CCG,30-Apr-20,External Consultancy Fees,THIRD PARTY HOSTED SERVICE 7,CONCENTRA CONSULTING LTD,32032989,"96,000.00"
Department of Health,NHS Central London CCG,30-Apr-20,Seconded-Basic Sal-Staff fm oth org,PROGRAMME PROJECTS,NHS NORTH CENTRAL LONDON CCG,32062724,"45,443.00"
Department of Health,NHS Central London CCG,30-Apr-20,Cont Care-Learning Disab(<65),LEARNING DIFFICULTIES,ACCOMPLISH GROUP,32072580,"-48,777.14"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32101467,"55,814.98"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32139600,"40,188.00"
Department of Health,NHS Central London CCG,30-Apr-20,Recharge : Received,COMMISSIONING - NON ACUTE,NHS HAMMERSMITH AND FULHAM CCG,32139603,"127,325.00"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32155514,"96,610.80"
Department of Health,NHS Central London CCG,30-Apr-20,Cont Care- Children,Children's Continuing Care,CITY OF WESTMINSTER,32155515,"97,882.73"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,CHILD AND ADOLESCENT MENTAL HEALTH,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32155518,"63,000.00"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,CHILD AND ADOLESCENT MENTAL HEALTH,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32155519,"50,000.00"
Department of Health,NHS Central London CCG,30-Apr-20,Recharge : Received,COMMISSIONING - NON ACUTE,NHS HAMMERSMITH AND FULHAM CCG,32155520,"335,186.71"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Serv Recd-NHS Trst,COMMUNITY SERVICES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32155521,"73,406.00"
Department of Health,NHS Central London CCG,30-Apr-20,Cont Care-Learning Disab(<65),LEARNING DIFFICULTIES,PRECIOUS HOMES LTD,32155528,"25,398.34"
Department of Health,NHS Central London CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,HOSPICES,TRINITY HOSPICE,32155536,"39,752.60"
Department of Health,NHS Central London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32155537,"-945,088.00"
