Date,Expense Type,Expense area,Supplier,Transaction,amount
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"75,496.35"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"5,069.11"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"21,874.10"
6/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"6,367.00"
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"8,133.33"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"1,850.46"
6/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,207.58
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"27,774.48"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,"15,286.87"
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,340.32
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,32692041,337.51
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"2,117.00"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"36,969.05"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"2,476.15"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"10,207.54"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"3,250.00"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"10,652.60"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,32692044,"7,031.15"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"41,729.57"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"3,403.02"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"12,104.22"
6/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"3,643.00"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"6,616.67"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"7,680.00"
6/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,525.39
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"15,631.83"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,32692045,"10,730.51"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"86,562.96"
6/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"6,388.10"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"6,548.11"
6/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"3,180.83"
6/30/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"2,420.81"
6/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR M STEINBERG,32692048,"6,608.38"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"23,892.13"
6/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,681.3
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"12,352.84"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"6,206.31"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"30,242.02"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"17,947.02"
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"1,058.48"
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,32692048,"1,059.52"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"121,566.03"
6/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"6,098.10"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"10,526.83"
6/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"3,036.43"
6/30/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"2,225.04"
6/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR ROHAN,32692051,"6,308.38"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"35,239.52"
6/30/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"2,949.08"
6/30/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"33,981.92"
6/30/2020,C&M-PMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"7,338.33"
6/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,918.37
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"27,243.31"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,32692051,"29,108.60"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"39,689.35"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"3,471.72"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"11,492.74"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"2,345.85"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"10,564.00"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"11,144.63"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SIVANANTHAN,32692052,"9,819.78"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"2,749.07"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"28,063.58"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"2,807.50"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,EDMONTON MEDICAL CENTRE,32692053,"2,093.43"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,545.44
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"11,033.34"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,801.8
6/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,22.7
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"11,327.47"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EDMONTON MEDICAL CENTRE,32692053,"8,089.09"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"3,253.18"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"23,663.00"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"2,180.43"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ENFIELD ISLAND SURGERY,32692056,"1,748.33"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,455.53
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"1,528.19"
6/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,49.73
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"8,628.76"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,"4,992.94"
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,247.5
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ENFIELD ISLAND SURGERY,32692056,263.64
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,-936.21
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,"-21,116.36"
6/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,-564.91
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,"-1,620.00"
6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,"-6,709.70"
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,"-8,792.79"
6/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692058,"-1,465.49"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"3,022.51"
6/30/2020,C&M-PMS C&M-APMS PCN DES Physician Assoc,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"3,904.85"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"136,199.33"
6/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"12,568.84"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"12,170.76"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,EVERGREEN PCC,32692061,"9,596.55"
6/30/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"51,435.11"
6/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"6,258.42"
6/30/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"4,345.29"
6/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EVERGREEN PCC,32692061,"13,002.25"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"2,500.39"
6/30/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"7,871.00"
6/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"11,516.00"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"53,409.88"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EVERGREEN PCC,32692061,"33,177.28"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"2,429.12"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"96,897.07"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"7,306.02"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"28,008.46"
6/30/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"2,019.92"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"3,737.50"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"1,517.79"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"29,956.66"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,32692064,"20,973.47"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"98,926.91"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"8,777.50"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,EAGLE HOUSE SURGERY ENFIELD,32692066,"7,337.09"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"1,911.69"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"15,031.25"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"7,615.97"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"37,434.23"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,"29,301.37"
6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,616.12
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,EAGLE HOUSE SURGERY ENFIELD,32692066,267.18
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"2,874.48"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"20,686.41"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"1,772.27"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,EAST ENFIELD MEDICAL PRACTICE,32692068,"1,528.57"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,398.27
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"1,918.40"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"8,618.56"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EAST ENFIELD MEDICAL PRACTICE,32692068,"6,125.26"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"2,346.10"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"81,500.47"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"8,241.00"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,FREEZYWATER PRIMARY CARE CENTRE,32692072,"6,031.76"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"1,571.58"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"26,245.93"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"22,184.70"
6/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"4,439.05"
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,157.5
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,359.5
6/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,FREEZYWATER PRIMARY CARE CENTRE,32692072,"3,858.70"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"1,232.56"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"14,825.93"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"1,400.84"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,GREEN STREET SURGERY,32692074,"1,103.70"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,287.57
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"5,500.03"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"9,154.02"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREEN STREET SURGERY,32692074,"4,115.90"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"2,485.32"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"76,553.29"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"6,240.80"
6/30/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,GROVELANDS ROAD MEDICAL CENTRE,32692077,"5,673.84"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"1,478.32"
6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"7,533.68"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"35,421.00"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"20,782.14"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GROVELANDS ROAD MEDICAL CENTRE,32692077,"16,795.79"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-75,720.60"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-17,452.40"
6/30/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-3,410.56"
6/30/2020,ME-PMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,-636.1
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-4,138.34"
6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-25,657.19"
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692079,"-29,621.80"
6/30/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"5,624.28"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"109,081.00"
6/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"5,092.04"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"8,617.99"
6/30/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"8,549.54"
6/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"2,535.48"
6/30/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"1,672.14"
6/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HIGHGATE GROUP PRACTICE,32692082,"5,267.63"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"31,550.25"
6/30/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"5,898.16"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"31,570.28"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"25,104.72"
6/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"4,937.12"
6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"3,304.16"
6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"3,091.68"
6/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,32692082,"4,635.00"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"46,818.78"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"3,662.63"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"12,911.85"
6/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"4,051.00"
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"3,875.00"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"16,556.15"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAVERGAL VILLAS,32692084,"10,662.49"
6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"98,384.14"
6/30/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"8,034.17"
6/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"28,539.30"
6/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"10,353.34"
6/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"2,869.25"
6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"40,540.48"
6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JS MEDICAL PRACTICE,32692087,"21,627.12"
