Date,Expense Type,Expense area,Supplier,Transaction,amount
31/08/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GOWER STREET PRACTICE,33669784,"1,113.59"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOWER STREET PRACTICE,33669784,"1,092.47"
31/08/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GOWER STREET PRACTICE,33669784,6.91
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"53,627.35"
31/08/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"5,928.33"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"4,506.05"
31/08/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"4,384.71"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,GRAYS INN MEDICAL PRACTICE,33485956,"4,153.96"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"3,178.72"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"3,066.00"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAYS INN MEDICAL PRACTICE,33485956,"1,059.12"
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,"42,047.22"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,"3,173.68"
31/08/2020,C&M-GMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,GREEN CEDARS GP SURGERY,33682242,"3,098.20"
31/08/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,"2,650.00"
31/08/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,"1,522.22"
31/08/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,"1,153.94"
31/08/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,821.8
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,807.24
31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GREEN CEDARS GP SURGERY,33682242,10.31
31/08/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GREEN CEDARS GP SURGERY,33682242,6.91
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"57,320.31"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"6,674.59"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"6,191.45"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"4,571.73"
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"3,255.95"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"1,134.82"
31/08/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRIMBLE & PARTNERS,33508367,"1,091.56"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"129,682.79"
31/08/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"11,583.66"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"10,332.83"
31/08/2020,C&M-PMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"10,208.33"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,HAMPSTEAD GROUP PRACTICE,33485954,"8,973.27"
31/08/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"8,350.51"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"7,824.10"
31/08/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HAMPSTEAD GROUP PRACTICE,33485954,"6,632.38"
31/08/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"6,411.30"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"3,666.76"
31/08/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"3,192.38"
31/08/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"2,318.61"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"2,258.41"
31/08/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,"1,359.75"
31/08/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485954,616.28
31/08/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,-539.5
31/08/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-1,756.83"
31/08/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-5,685.50"
31/08/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-8,350.51"
31/08/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-9,510.16"
31/08/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-12,659.39"
31/08/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-13,905.12"
31/08/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HAMPSTEAD GROUP PRACTICE,33485953,"-14,811.36"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"56,042.55"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"4,858.57"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"4,760.94"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"4,381.28"
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"3,586.35"
31/08/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"1,496.68"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATHFIELDS,33508368,"1,079.28"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"109,620.56"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"27,343.55"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,HIGHGATE GROUP PRACTICE,33486008,"23,761.21"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"8,617.99"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"8,368.24"
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"6,886.12"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"5,616.68"
31/08/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HIGHGATE GROUP PRACTICE,33486008,"5,267.63"
31/08/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"5,092.04"
31/08/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"3,125.42"
31/08/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"2,535.48"
31/08/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486008,"1,672.14"
31/08/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486007,"-1,259.13"
31/08/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486007,"-5,211.70"
31/08/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486007,"-10,704.53"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGHGATE GROUP PRACTICE,33486007,"-25,240.20"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"91,482.64"
31/08/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"18,494.58"
31/08/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"13,110.24"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"7,472.69"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,HOLBORN MEDICAL CENTRE,33485957,"6,628.03"
31/08/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"5,721.22"
31/08/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"5,142.67"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"4,927.00"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"4,700.41"
31/08/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HOLBORN MEDICAL CENTRE,33485957,"4,530.63"
31/08/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"4,379.60"
31/08/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"2,180.74"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"1,787.13"
31/08/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"1,584.89"
31/08/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,"1,045.90"
31/08/2020,C&M-PMS PCO Congestion charge,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,796.5
31/08/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,738.7
31/08/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,709.7
31/08/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,666.27
31/08/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,37.51
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HOLBORN MEDICAL CENTRE,33485957,25.35
31/08/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,33508348,"62,549.09"
31/08/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,HURLEY CLINIC,33508348,"8,485.16"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,33508348,"3,667.38"
31/08/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,33508348,"2,058.08"
31/08/2020,C&M-APMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,33508348,496.92
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,"37,446.49"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,"3,244.86"
31/08/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,"2,184.73"
31/08/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,"1,174.73"
31/08/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,754.53
31/08/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,720.4
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,717.56
31/08/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,78.62
31/08/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,45.01
31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ISAACSON & PARTNERS,33668319,32.09
31/08/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ISAACSON & PARTNERS,33668319,18.42
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"63,109.10"
31/08/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"12,682.87"
31/08/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"7,339.94"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"6,669.29"
31/08/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"3,927.13"
31/08/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"3,585.15"
31/08/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"3,448.51"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JAI MEDICAL CENTRE,33668322,"1,219.02"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"179,325.88"
31/08/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"71,603.94"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"23,044.00"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,JAMES WIGG PRACTICE,33508333,"13,730.09"
31/08/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"12,973.11"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"12,784.90"
31/08/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"12,490.55"
31/08/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"8,685.19"
31/08/2020,C&M-PMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"6,391.55"
31/08/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"5,014.26"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"3,780.35"
31/08/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JAMES WIGG PRACTICE,33508333,"3,647.75"
31/08/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"3,526.16"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"3,465.68"
31/08/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"1,848.84"
31/08/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"1,755.78"
31/08/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,"1,386.18"
31/08/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,316.85
31/08/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,106.71
31/08/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508333,99.63
31/08/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-1,553.94"
31/08/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-1,567.81"
31/08/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-2,289.02"
31/08/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-4,639.17"
31/08/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-15,601.22"
31/08/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-17,676.14"
31/08/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-17,784.87"
31/08/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,JAMES WIGG PRACTICE,33508331,"-54,222.24"
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"35,134.69"
31/08/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"3,195.83"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"3,013.21"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"2,696.99"
31/08/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"1,530.20"
31/08/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,"1,434.63"
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,975.74
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KEANE & PARTNER,33508370,677.68
31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"85,912.71"
31/08/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"15,786.79"
31/08/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"15,195.83"
31/08/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"6,782.65"
31/08/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,KEATS GROUP PRACTICE,33485959,"6,595.00"
31/08/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"3,297.83"
31/08/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KEATS GROUP PRACTICE,33485959,"1,650.31"
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KEATS SURGERY,33667061,"38,492.27"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KEATS SURGERY,33667061,"2,977.09"
31/08/2020,C&M-GMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,KEATS SURGERY,33667061,"2,856.17"
31/08/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KEATS SURGERY,33667061,"1,351.46"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KEATS SURGERY,33667061,744.18
31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,KEATS SURGERY,33667061,22.48
31/08/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,KEATS SURGERY,33667061,13.82
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,"91,284.07"
31/08/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,"23,412.50"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,"23,033.22"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,"7,142.72"
31/08/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,526.78
31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,KILLICK STREET HEALTH CENTRE,33669796,275.9
31/08/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,89.82
31/08/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669796,67.63
31/08/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,-793.88
31/08/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,"-1,893.43"
31/08/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,"-3,800.69"
31/08/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,"-8,040.75"
31/08/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,"-8,503.12"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KILLICK STREET HEALTH CENTRE,33669795,"-21,261.43"
31/08/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33532546,"264,720.00"
31/08/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33548769,"220,600.00"
31/08/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"91,851.24"
31/08/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"8,031.31"
31/08/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"6,180.31"
31/08/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"2,553.16"
31/08/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"2,181.33"
31/08/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,"1,772.53"
31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LANE END MEDICAL GROUP,33668326,194.21
31/08/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LANE END MEDICAL GROUP,33668326,187.77
