Date,Expense Type,Expense area,Supplier,Transaction,amount
31/10/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160455,"16,183.90"
31/10/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160449,"16,765.19"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,34163103,"17,216.89"
31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,"17,738.87"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"18,957.56"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,MEDICARE MEDICAL SERVICES LLP,34157112,"19,230.04"
31/10/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,"21,516.76"
31/10/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,LANCAM CARE SERVICES LTD,34255924,"23,620.50"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"24,274.00"
31/10/2020,Contract & Agency-Agency A & C,BEREAVEMENT SERVICE,FEDERATED 4 HEALTH LTD,33934590,"25,000.00"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160452,"26,270.70"
31/10/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,TWINGLOBE CARE LTD,34280328,"26,799.82"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,MEDICARE MEDICAL SERVICES LLP,34157112,"28,467.72"
31/10/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ISLINGTON GP GROUP LTD (THE),34099548,"30,056.17"
31/10/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),34099548,"31,088.07"
31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CEDARS CARE CENTRE (BARNET),34301790,"31,714.29"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,HIGHGATE GROUP PRACTICE,34310778,"31,805.22"
31/10/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,TWINGLOBE CARE LTD,34280328,"31,960.98"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160436,"32,191.63"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,TYNEMOUTH ROAD HEALTH CENTRE,34310774,"33,246.16"
31/10/2020,Clinical&Medical-Voluntary Sector,NON RECURRENT PROGRAMMES,AGE CONCERN ENFIELD,34099559,"33,331.50"
31/10/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ACCOMPLISH GROUP,34081868,"33,944.10"
31/10/2020,Clinical&Medical-Voluntary Sector,LONG TERM CONDITIONS,AGE UK CAMDEN,34200989,"34,833.33"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,DR QM RAHMAN,34310792,"35,836.17"
31/10/2020,Clinical&Medical-Independent Sector,WINTER RESILIENCE,BUPA CARE HOMES,34159975,"36,270.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,34163111,"36,516.13"
31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - ADULTS,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,34143196,"38,095.00"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34171599,"38,446.35"
31/10/2020,Misc Rev-Oth Op Rev NHS NonContract,PRIMARY CARE DEVELOPMENT,FEDERATED 4 HEALTH LTD,34085319,"39,569.25"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,JS MEDICAL PRACTICE,34310862,"40,572.70"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,DR AKUNJEE,34310854,"41,202.95"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34081800,"41,275.00"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34212351,"41,498.39"
31/10/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,MAGICARE LTD,34272004,"41,561.51"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,DR M STEINBERG,34310800,"41,623.35"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,RAINBOW PRACTICE,34171596,"42,750.63"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"42,877.61"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34234129,"43,177.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,34163098,"44,107.39"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34143214,"44,276.09"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,34234126,"45,060.00"
31/10/2020,Training Expenses,GP FORWARD VIEW,MEDICUS HEALTH PARTNERS,34297741,"46,000.00"
31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under,MENTAL HEALTH CONTRACTS,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,34122441,"46,115.87"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,34163100,"46,116.03"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,34310866,"46,259.53"
31/10/2020,"Performance
Cont Care-Funded Nursing Care Allow",FUNDED NURSING CARE,MAGICARE LTD,34272002,"46,621.45"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,MORRIS HOUSE GROUP PRACTICE,34310785,"47,290.72"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160445,"47,296.08"
31/10/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,34204577,"48,375.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,"48,533.38"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"49,473.42"
31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,34134065,"50,000.00"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,BOUNDS GREEN GROUP PRACTICE,34310834,"50,164.57"
31/10/2020,Hcare Srv Rec Oth-NHS,COMMISSIONING,FEDERATED 4 HEALTH LTD,34085320,"51,122.75"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,FEDERATED 4 HEALTH LTD,34310770,"51,473.41"
31/10/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,JEWISH CARE,34121253,"51,994.19"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,SOMERSET GARDENS HEALTH CENTRE,34310795,"52,300.36"
31/10/2020,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,FEDERATED 4 HEALTH LTD,34121683,"55,009.07"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,34164775,"55,156.75"
31/10/2020,C&M-PMS LES Shared Care,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),34099553,"55,250.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"56,614.44"
31/10/2020,Clinical&Medical-Clinical Other,COMMUNITY SERVICES,BPAS,34204615,"56,686.61"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34234167,"57,227.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"58,319.83"
31/10/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,TWINGLOBE CARE LTD,34280328,"58,688.38"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PARLIAMENT HILL SURGERY,34164765,"58,901.67"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34095820,"60,377.00"
31/10/2020,"Performance
Clinical&Medical-Clinical Other",COMMUNITY SERVICES,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,34122649,"61,169.52"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34164771,"62,549.09"
31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,TWINGLOBE CARE LTD,34280328,"63,077.31"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD KINGS CROSS SURGEY,34164773,"63,410.79"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34095815,"63,491.00"
31/10/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,34204655,"64,858.51"
31/10/2020,FM Computer Contracts,PRIMARY CARE IT,TRUSTMARQUE SOLUTIONS LTD,34085324,"65,343.00"
31/10/2020,C&M-PMS LES Shared Care,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),34099549,"68,000.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,34163103,"70,436.58"
31/10/2020,Rent,CORPORATE COSTS & SERVICES,RIDGELAND PROPERTIES LTD,34095991,"71,013.70"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"71,509.29"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,MEDICARE MEDICAL SERVICES LLP,33442947,"73,881.96"
31/10/2020,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,LAWRENCE HOUSE SURGERY,34310763,"74,001.40"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"75,182.28"
31/10/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,MIND IN ENFIELD,34099479,"77,500.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34234212,"77,902.00"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34095741,"81,976.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,34234149,"83,499.00"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,"84,157.55"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34234116,"85,441.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,34163094,"86,517.25"
31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34095740,"90,454.00"
31/10/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HAVERSTOCK HEALTHCARE LTD,33292803,"90,815.00"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"95,382.83"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"96,789.57"
31/10/2020,Clinical&Medical-Voluntary Sector,HOSPICES,NORTH LONDON HOSPICE,34160346,"105,662.50"
31/10/2020,Clinical&Medical-Voluntary Sector,HOSPICES,NORTH LONDON HOSPICE,34160368,"105,662.50"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,34234146,"107,600.00"
31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,34164782,"108,666.66"
31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,CHILD AND ADOLESCENT MENTAL HEALTH,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,34204297,"110,205.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),34234208,"110,342.00"
31/10/2020,Rent,CORPORATE COSTS & SERVICES,RIDGELAND PROPERTIES LTD,34095990,"120,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34234200,"121,193.00"
31/10/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,ISLINGTON GP GROUP LTD (THE),34099554,"121,588.67"
31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"126,482.67"
31/10/2020,Healthcare Srv Rec CCG,COMMISSIONING SCHEMES,NHS ENGLAND,34231973,"131,154.05"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,34234198,"134,786.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,34234222,"149,293.00"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BARNET FEDERATED GPS LTD,34085331,"150,280.00"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,ENFIELD ONE LTD,33950817,"162,993.92"
31/10/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34197429,"183,442.11"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34234187,"187,787.00"
31/10/2020,C&M-PMS LES Shared Care,LOCAL ENHANCED SERVICES,ISLINGTON GP GROUP LTD (THE),34099484,"189,000.00"
31/10/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,34204294,"216,000.00"
31/10/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,34204539,"217,150.61"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,34245458,"220,333.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34234165,"220,570.00"
31/10/2020,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,ISLINGTON GP GROUP LTD (THE),34099550,"229,527.36"
31/10/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,34204518,"229,924.12"
31/10/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,34204531,"255,471.23"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),34223469,"259,817.00"
31/10/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34197429,"276,464.05"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,NORTH EAST LONDON NHS FOUNDATION TRUST,34234181,"298,471.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,34234143,"304,068.00"
31/10/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,34204524,"357,659.77"
31/10/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,FEDERATED 4 HEALTH LTD,34085323,"362,776.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,34234152,"579,672.00"
31/10/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,FEDERATED 4 HEALTH LTD,34085326,"622,259.50"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34234195,"666,049.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,34234204,"853,265.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34234156,"1,132,089.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34234175,"1,356,200.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34234158,"1,385,670.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34234161,"1,660,840.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34245454,"1,688,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,34245450,"1,955,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,34245453,"1,966,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34234178,"1,966,050.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34245457,"2,124,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34234123,"2,156,122.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,34245452,"2,295,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34245460,"3,021,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34234136,"3,224,755.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,34234139,"4,039,244.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34245455,"4,492,000.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,LONDON AMBULANCE SERVICE NHS TRUST,34234170,"5,356,265.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,34234133,"7,983,338.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34245456,"12,032,667.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,34234121,"12,243,582.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34245459,"15,514,667.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34234226,"17,949,861.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34234184,"18,479,982.00"
31/10/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34234218,"20,080,375.00"
