Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,35025384,"2,329.85"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35025427,"2,354.38"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"2,373.15"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"2,461.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GROVE ROAD SURGERY,35025400,"2,655.02"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"2,731.21"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35025388,"2,758.51"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,35025392,"2,760.98"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"2,809.84"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"2,956.57"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HARLEY GROVE MEDICAL CENTRE,35025398,"2,966.36"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35025412,"3,041.67"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"3,083.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34887716,"3,092.87"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"3,212.09"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"3,260.91"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35025386,"3,274.39"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"3,286.83"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35025407,"3,303.89"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35025388,"3,306.94"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"3,340.20"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BRAYFORD SQUARE SURGERY,35025429,"3,360.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34887716,"3,391.08"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"3,493.73"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35025398,"3,507.99"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35025400,"3,625.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35025394,"3,790.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ST STEPHENS HEALTH CENTRE LONDON,35025421,"3,809.98"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35025377,"3,863.91"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,34911380,"3,927.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35025386,"3,978.44"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35025423,"4,045.02"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,GROVE ROAD SURGERY,35025400,"4,090.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,35086897,"4,095.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CITY WELLBEING PRACTICE,35025386,"4,115.63"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,35025375,"4,145.98"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"4,152.10"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34911380,"4,184.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,TREDEGAR MEDICAL SURGERY,35025423,"4,184.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,STROUDLY WALK,35025414,"4,230.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,POLLARD ROW SURGERY,34887719,"4,310.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,RUSTON STREET CLINIC,35025410,"4,370.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"4,476.75"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35025425,"4,594.45"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"4,629.41"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,35025405,"4,631.13"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"4,766.03"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DOCKLANDS MEDICAL CENTRE LONDON,35025388,"4,771.73"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35025394,"4,863.24"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"4,876.25"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"4,914.69"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ALBION HEALTH CENTRE,35025380,"4,930.38"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Service Charges,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"5,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"5,159.26"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35025425,"5,187.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35025412,"5,231.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BETHNAL GREEN HEALTH CENTRE,35025375,"5,263.42"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"5,417.24"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34887723,"5,436.44"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"5,485.11"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35025396,"5,617.99"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"5,643.04"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35025414,"5,654.41"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35025402,"5,655.01"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MISSION PRACTICE,35042303,"5,674.25"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,DR S RANA-MASSON,35025392,"5,690.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,STROUTS PLACE MEDICAL CENTRE,35025416,"5,740.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR N SELVAN,35025390,"5,837.63"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,TREDEGAR MEDICAL SURGERY,35025423,"5,880.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"5,925.49"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,CITY WELLBEING PRACTICE,35025386,"5,965.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35025407,"6,280.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"6,377.02"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35025416,"6,391.67"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"6,410.06"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GLOBETOWN SURGERY,35025394,"6,428.12"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPITALFIELDS GMS PRACTICE,35025412,"6,492.93"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35025412,"6,499.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"6,548.93"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"6,598.98"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,34887726,"6,774.75"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"6,892.99"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,JO BARTER ASSOCIATES LTD,34813051,"7,000.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"7,251.04"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35025421,"7,437.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,HARLEY GROVE MEDICAL CENTRE,35025398,"7,560.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34887712,"7,613.19"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"7,741.99"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,35025384,"7,847.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ISLAND MEDICAL CENTRE,34887716,"7,855.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35025390,"7,999.98"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35025421,"8,072.23"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"8,141.55"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,35025384,"8,256.01"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,MISSION PRACTICE,35042303,"8,257.18"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Service Charges,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34887723,"8,333.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHRISP STREET HEALTH CENTRE,35025384,"8,343.43"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35025398,"8,375.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BLITHEHALE MEDICAL CENTRE,35025382,"8,407.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35025427,"8,488.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35025412,"8,591.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"8,750.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,DOCKLANDS MEDICAL CENTRE LONDON,35025388,"8,760.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ALBION HEALTH CENTRE,35025380,"8,900.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,35025392,"9,035.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BETHNAL GREEN HEALTH CENTRE,35025375,"9,120.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-PCN DES OCCUPATIONAL THERAPISTS,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"9,312.16"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ABERFELDY STREET PRACTICE,35025377,"9,440.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35025396,"9,563.39"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,35086897,"9,592.13"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,HARFORD HEALTH CENTRE,35025396,"9,945.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"10,204.36"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Computer Hardware Purch,PROGRAMME PROJECTS,DELL CORPORATION LTD,34847222,"10,290.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,Computer Hardware Purch,PROGRAMME PROJECTS,DELL CORPORATION LTD,34847223,"10,290.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35025407,"10,504.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,WAPPING HEALTH CENTRE,35025425,"10,805.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35025377,"10,904.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,DR N SELVAN,35025390,"11,410.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,LIMEHOUSE PRACTICE,35025407,"11,490.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ISLAND HEALTH,35025402,"11,625.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35025416,"11,722.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS DES Violent Patients,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35025416,"12,396.41"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35025402,"12,687.50"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35025380,"12,708.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34887730,"12,795.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,MISSION PRACTICE,35042303,"12,800.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,SPITALFIELDS GMS PRACTICE,35025412,"13,350.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"13,400.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35042303,"13,748.01"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,35025405,"13,960.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BLITHEHALE MEDICAL CENTRE,35025382,"14,130.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,GLOBETOWN SURGERY,35025394,"14,210.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35025402,"14,289.60"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,35025384,"14,458.33"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,34887723,"14,795.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,34887726,"14,910.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ST STEPHENS HEALTH CENTRE LONDON,35025421,"14,970.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LIMEHOUSE PRACTICE,35025407,"15,027.87"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,35025410,"15,470.40"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34887726,"15,667.38"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,CHRISP STREET HEALTH CENTRE,35025384,"16,565.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,XX PLACE,35025427,"16,930.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"16,962.27"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35025405,"18,111.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35025377,"19,368.20"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35025382,"19,713.29"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BARKANTINE PRACTICE,34887712,"21,145.00"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,35025429,"24,424.84"
Department of Health,NHS Tower Hamlets CCG,31/12/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35025407,"24,429.40"
