Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,TREDEGAR MEDICAL SURGERY,34659918,"4,184.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,"4,476.75"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"4,581.10"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34659919,"4,594.45"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34659907,"4,603.81"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,34659886,"4,631.13"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,External Consultancy Fees,PROGRAMME PROJECTS,NHS NEL CSU,34744338,"4,650.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,"4,766.03"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"4,841.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,"4,863.24"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,"4,876.25"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34659809,"4,900.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ALBION HEALTH CENTRE,34659815,"4,930.38"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Service Charges,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,"5,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,"5,231.33"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,"5,259.45"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"5,436.44"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,"5,485.11"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,"5,533.99"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"5,552.68"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34659864,"5,617.99"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"5,643.04"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,"5,655.01"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MISSION PRACTICE,34659893,"5,674.25"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR N SELVAN,34659846,"5,837.63"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,"5,925.49"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"6,014.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,"6,280.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,"6,313.75"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34659910,"6,391.67"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,"6,410.06"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,"6,499.60"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,"6,548.93"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,"6,598.98"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34659919,"6,717.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,34513737,"6,774.75"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,"6,892.99"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,"7,251.04"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,"7,395.04"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,"7,613.19"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,"7,741.99"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"7,999.98"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,"8,068.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34659916,"8,072.23"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34566826,"8,190.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,"8,256.01"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Service Charges,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"8,333.33"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34659869,"8,375.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,"8,488.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,"8,604.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,"8,750.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34659864,"9,563.39"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,"10,074.74"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,"10,504.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,"10,546.58"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34559063,"11,694.84"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34477823,"11,745.20"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,"12,546.17"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34566826,"12,554.62"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,"12,687.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"14,454.18"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,"14,458.33"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"18,556.68"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,"19,713.29"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,"20,850.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34659876,"29,945.75"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Contract & Agency-Agency Int Mgr,PROGRAMME PROJECTS,BARTS HEALTH NHS TRUST,34497928,"30,739.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,34659897,"31,609.66"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34659907,"32,129.31"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,34485773,"33,985.49"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,34744100,"36,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,THREE SISTERS CARE LTD,34566927,"36,520.78"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,EAST LONDON NHS FOUNDATION TRUST,34744097,"38,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,"38,931.55"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,NHS NEL CSU,34744338,"39,420.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Rent,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,34739418,"40,465.02"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34659910,"41,635.62"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,34659853,"41,742.49"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34559063,"42,122.16"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34659918,"42,639.80"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34577657,"42,834.58"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34679294,"43,929.38"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"46,399.68"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,"46,990.45"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34566826,"48,198.86"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,34577678,"48,545.86"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34513733,"50,449.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,WHIZZ MOBILITY CIC,34474348,"51,538.80"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,34608401,"54,548.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34565954,"54,803.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34577727,"55,056.72"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34585828,"56,631.51"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34659869,"57,448.76"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Commercial Sector,NCAS/OATS,BMI HEALTHCARE LTD,34597542,"57,594.93"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34577718,"58,255.03"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34477823,"58,725.98"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34485769,"60,989.24"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,"62,705.57"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34659815,"64,627.35"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,34659805,"66,346.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34659838,"66,772.75"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,BARKANTINE PRACTICE,34649228,"67,379.39"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34659809,"68,440.28"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34513732,"68,587.58"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34577709,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH EAST LONDON NHS FOUNDATION TRUST,34577755,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34577766,"71,847.87"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34659864,"75,569.15"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34589831,"76,021.94"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34659919,"78,536.47"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34659846,"82,678.73"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34659889,"83,668.40"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34659881,"85,157.58"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,"89,700.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34659893,"93,013.82"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34659903,"97,229.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,WHIZZ MOBILITY CIC,34474337,"99,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34659886,"101,224.53"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,WORKING WELL TRUST,34474262,"102,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34659856,"103,450.31"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34513739,"107,253.99"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34659824,"107,518.32"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34659916,"108,373.69"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34566983,"111,358.20"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34589831,"115,022.28"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34659831,"120,177.87"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34566785,"121,158.98"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,LOOK AHEAD CARE & SUPPORT LTD,34739409,"125,624.78"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34513737,"127,702.50"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34659921,"128,465.71"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,WHIZZ MOBILITY CIC,34566869,"129,348.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"129,388.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Contract & Agency-Agency Int Mgr,PROGRAMME PROJECTS,LEARNING HEALTH SOLUTIONS LTD,34565959,"130,200.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,LOOK AHEAD CARE & SUPPORT LTD,34739411,"148,096.63"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34739403,"150,518.53"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34773769,"159,407.39"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34589831,"167,934.89"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34559063,"175,765.44"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34513735,"186,886.17"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34513730,"221,318.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Clinical&Medical-Independent Sector,URGENT CARE,TOWER HAMLETS GP CARE GROUP,34739422,"245,250.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,34569093,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34569094,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,EAST LONDON NHS FOUNDATION TRUST,34744098,"272,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34565954,"274,015.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Building Contracts,PROGRAMME PROJECTS,NHS PROPERTY SERVICES LTD,34585828,"283,157.57"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF TOWER HAMLETS,34739401,"348,524.17"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34569098,"382,000.00"
Department of Health,NHS Tower Hamlets CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34577775,"387,056.95"
