Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,"6,548.93"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,35234289,"6,774.75"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,"6,892.99"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,"6,932.22"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,"7,251.04"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,"7,395.04"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,"7,613.19"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,"7,668.88"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,"7,741.99"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,"7,979.37"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,"7,999.98"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35351436,"8,072.23"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Prem Service Charges,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,35234287,"8,333.33"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35351414,"8,375.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,"8,461.84"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,"8,488.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,"8,750.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35351412,"9,563.39"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,"10,504.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,"10,546.58"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,"12,687.50"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,"12,975.68"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,"19,713.29"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,35234285,"20,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,"20,850.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,"21,056.87"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,35351444,"24,160.08"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35351416,"30,094.72"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,35351426,"31,409.06"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF TOWER HAMLETS,35431184,"31,456.40"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35351430,"32,000.18"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,JO BARTER ASSOCIATES LTD,34813051,"35,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Healthcare Srv Rec CCG,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368176,"35,783.56"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Healthcare Srv Rec CCG,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368177,"37,399.20"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324365,"37,955.42"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324372,"37,955.42"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324376,"37,955.42"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,"38,931.55"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Clinical Other,LOCAL ENHANCED SERVICES,TOWER HAMLETS GP CARE GROUP,35453119,"39,505.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,"39,556.92"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Healthcare Srv Rec CCG,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368173,"40,115.16"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Rent,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324341,"40,465.02"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Rent,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324349,"40,465.02"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Rent,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324380,"40,465.02"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,35351408,"41,818.63"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35218996,"42,834.58"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35351438,"43,257.43"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Contract & Agency-Agency A & C,PROGRAMME PROJECTS,PRODUCT CONTROL LTD,35178912,"43,750.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35351432,"43,893.27"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35351402,"44,456.57"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324343,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324352,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324361,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324367,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324368,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324374,"45,737.36"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Charges from CSU,PROGRAMME PROJECTS,NHS NEL CSU,35448406,"46,010.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,"46,399.68"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35218999,"48,545.86"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Clinical Other,LOCAL ENHANCED SERVICES,TOWER HAMLETS GP CARE GROUP,35453114,"50,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,35234285,"50,449.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Healthcare Srv Rec CCG,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368175,"51,817.05"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,35208087,"54,548.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,35219011,"55,056.72"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,External Consultancy Fees,PROGRAMME PROJECTS,NHS NEL CSU,35412317,"55,141.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35351414,"57,833.80"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,BARTS HEALTH NHS TRUST,35475449,"58,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,35219009,"58,255.03"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,INHEALTHCARE LIMITED,35425107,"58,952.25"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Building Contracts,PROGRAMME PROJECTS,HUNTERS CONTRACTS LTD,35459917,"61,005.74"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,"65,399.40"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,"66,627.16"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,35351393,"67,049.19"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,BARKANTINE PRACTICE,35261464,"67,379.39"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,"68,499.99"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,35234284,"68,587.58"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35351395,"70,359.34"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,35219007,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH EAST LONDON NHS FOUNDATION TRUST,35219017,"71,505.20"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,35219019,"71,847.87"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,35401342,"73,468.78"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST ANDREWS HEALTH CENTRE,35401343,"73,468.78"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35351412,"74,962.92"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,MENTAL HEALTH AND EMPLOYMENT PARTNERSHIP LTD,35285588,"75,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35351440,"78,742.18"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,35258383,"79,693.04"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,"82,800.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,"83,190.32"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,"84,589.01"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,"87,437.27"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,"93,673.47"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Clinical Other,LOCAL ENHANCED SERVICES,EAST END HEALTH NETWORK,35470397,"94,248.26"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35351428,"96,926.13"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Healthcare Srv Rec CCG,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368174,"101,278.73"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,"103,201.73"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,"103,900.23"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,"107,712.57"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35351436,"108,131.52"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,"109,913.52"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Contract & Agency-Agency Int Mgr,PROGRAMME PROJECTS,LEARNING HEALTH SOLUTIONS LTD,35303225,"119,850.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,35258383,"121,643.15"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Contract & Agency-Agency Int Mgr,PROGRAMME PROJECTS,LEARNING HEALTH SOLUTIONS LTD,35285662,"122,550.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,ACCELERATE CIC,35401337,"125,679.76"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,"128,768.82"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,"129,785.72"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,ACCELERATE CIC,35356771,"132,191.25"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,"135,536.50"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,35234287,"167,463.22"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Income tax <1Yr,BALANCE SHEET,HMRC,35258383,"179,776.48"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,35242714,"195,833.33"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,URGENT CARE,TOWER HAMLETS GP CARE GROUP,35261405,"245,250.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,35242707,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35242708,"268,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,"271,269.54"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,INHEALTHCARE LIMITED,35425107,"294,761.24"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Clinical Other,LOCAL ENHANCED SERVICES,EGTON MEDICAL INFORMATION SYSTEMS LTD,35342794,"373,800.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,35242712,"382,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,35219021,"387,056.95"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,35219015,"434,970.92"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,TOWER HAMLETS GP CARE GROUP,35261403,"447,969.63"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,35219003,"501,450.19"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35219004,"545,118.50"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,ST JOSEPHS HOSPICE,35401344,"614,785.50"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,35242709,"786,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,35242705,"808,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35242711,"916,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,35219013,"1,222,556.12"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35242715,"2,955,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35242706,"3,649,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,35219001,"5,790,321.86"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35242713,"9,656,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35242710,"11,557,000.00"
Department of Health,NHS Tower Hamlets CCG,31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35218998,"16,370,920.85"
